name,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2021-01-01 00:00:00,50.87,50.87,49.8219,50.98,45.54,50.87,50.87,24.95,50.87,24.95,41.88,70.19999999999999,50.87,50.87,45.54,55.09,50.87,24.95,50.87,24.95,50.87,24.95,34.18,50.87,44.392,38.89,24.95,50.87,45.54
2021-01-01 01:00:00,48.19,48.19,47.9298,45.94,41.59,48.19,48.19,24.35,48.19,24.35,38.6,70.34039999999999,48.19,48.19,41.59,54.02,48.19,24.35,48.19,24.35,48.19,24.35,32.61,48.19,40.542,34.86,24.35,48.19,41.59
2021-01-01 02:00:00,44.68,44.68,49.4955,44.53,40.05,44.68,44.68,23.98,44.68,23.98,36.55,65.2392,44.68,44.68,40.05,53.0,44.68,23.98,44.68,23.98,44.68,23.98,32.58,44.68,39.044000000000004,33.62,23.98,44.68,40.05
2021-01-01 03:00:00,42.92,42.92,46.6089,41.01,36.9,42.92,42.92,23.72,38.5,23.72,32.32,54.089099999999995,42.92,42.92,36.9,51.24,42.92,23.72,42.92,23.72,42.92,23.72,32.2,38.5,35.974000000000004,28.25,23.72,42.92,36.9
2021-01-01 04:00:00,40.39,40.39,45.2778,39.23,34.47,40.39,40.39,23.73,36.8,23.73,30.85,51.597,40.39,40.39,34.47,48.13,40.39,23.73,40.39,23.73,40.39,23.73,29.16,36.8,33.6,29.03,23.73,40.39,34.47
2021-01-01 05:00:00,40.2,40.2,44.135400000000004,38.43,32.82,40.2,40.2,24.06,36.55,24.06,30.14,51.95969999999999,20.96,40.2,32.82,47.3,40.2,24.06,40.2,24.06,40.2,24.06,28.46,36.55,32.0,29.22,24.06,40.2,32.82
2021-01-01 06:00:00,39.63,39.63,36.2457,39.57,30.71,39.63,39.63,24.44,36.6,24.44,30.17,53.8551,39.63,39.63,27.7,47.63,39.63,24.44,39.63,24.44,39.63,24.44,28.11,36.6,27.0,29.71,24.44,39.63,27.7
2021-01-01 07:00:00,40.09,40.09,19.9206,40.78,15.0,40.09,40.09,24.93,36.55,24.93,30.0,59.669999999999995,40.1,5.91,15.0,45.36,40.09,24.93,40.09,24.93,40.09,24.93,28.46,36.55,14.624000000000002,1.08,24.93,5.91,15.0
2021-01-01 08:00:00,41.27,41.27,19.9461,42.72,8.43,41.27,41.27,24.9,36.55,24.9,30.65,45.629999999999995,20.0,41.27,8.43,43.45,41.27,24.9,41.27,24.9,41.27,24.9,28.46,36.55,8.214,1.1,24.9,41.27,8.43
2021-01-01 09:00:00,44.88,44.88,20.3745,44.32,26.2,44.88,44.88,25.07,36.55,25.07,30.65,51.6789,40.74,41.67,20.77,47.79,41.67,25.07,44.88,25.07,44.88,25.07,30.62,36.55,20.248,36.07,25.07,41.67,20.77
2021-01-01 10:00:00,45.0,45.0,20.1093,46.14,31.64,45.0,45.0,30.02,37.55,25.63,30.27,60.020999999999994,45.0,45.0,27.7,51.82,45.0,30.02,45.0,30.02,45.0,25.63,32.49,37.55,27.0,1.1,25.63,45.0,27.7
2021-01-01 11:00:00,47.2,47.2,22.1901,46.35,42.4,47.2,47.2,37.14,37.55,25.92,30.34,67.7898,47.2,46.0,38.91,55.02,47.2,37.14,47.2,37.14,47.2,25.92,37.14,37.55,29.460000000000004,33.06,25.92,46.0,38.91
2021-01-01 12:00:00,50.78,50.78,22.1901,48.9,43.88,50.78,50.78,39.05,37.55,26.13,30.99,63.2853,48.43,46.0,41.78,57.02,48.43,39.05,50.78,39.05,50.78,26.13,39.05,37.55,28.28,35.21,26.13,46.0,41.78
2021-01-01 13:00:00,45.49,45.49,28.917,48.52,45.1,45.49,45.49,40.59,37.55,26.57,30.04,67.8015,24.85,45.49,41.3,61.32,45.49,40.59,45.49,40.59,45.49,26.57,40.59,37.55,27.8,27.65,26.57,45.49,41.3
2021-01-01 14:00:00,44.73,44.73,44.6607,48.05,43.01,44.73,44.73,40.79,36.6,27.3,30.75,77.04449999999999,44.73,44.73,42.74,64.52,44.73,40.79,44.73,40.79,44.73,27.3,40.79,36.6,33.6,22.5,27.3,44.73,42.74
2021-01-01 15:00:00,46.59,46.59,50.9541,49.02,44.32,46.59,46.59,45.47,35.5,28.61,32.11,81.89999999999999,46.59,46.59,43.06,68.07,46.59,45.47,46.59,45.47,46.59,28.61,45.47,35.5,41.978,29.58,28.61,46.59,43.06
2021-01-01 16:00:00,52.99,52.99,50.984700000000004,53.73,49.33,52.99,52.99,51.72,36.0,30.25,35.98,57.212999999999994,52.99,52.99,49.33,68.48,52.99,51.72,52.99,51.72,52.99,29.35,51.72,36.0,48.09,47.06,30.25,52.99,49.33
2021-01-01 17:00:00,60.26,60.26,51.3162,57.72,54.81,60.26,60.26,55.39,38.5,30.19,40.4,81.8181,60.26,60.26,54.81,96.09,60.26,55.39,60.26,55.39,60.26,29.3,55.39,38.5,53.434000000000005,52.03,30.19,60.26,54.81
2021-01-01 18:00:00,60.61,60.61,51.3111,58.3,55.0,60.61,60.61,53.01,52.01,28.82,44.05,99.2628,60.61,60.61,55.0,124.23,60.61,53.01,60.61,53.01,60.61,28.82,53.01,52.01,53.620000000000005,51.45,28.82,60.61,55.0
2021-01-01 19:00:00,60.36,60.36,51.102000000000004,58.12,55.0,60.36,60.36,55.74,55.16,28.25,46.16,82.56689999999999,60.36,60.36,55.0,93.0,60.36,55.74,60.36,55.74,60.36,28.25,55.74,55.16,53.617999999999995,51.71,28.25,60.36,55.0
2021-01-01 20:00:00,57.4,57.4,50.984700000000004,56.46,54.74,57.4,57.4,54.94,57.4,27.32,44.02,80.72999999999999,57.4,57.4,54.74,83.31,57.4,54.94,57.4,54.94,57.4,27.32,54.94,57.4,53.362,45.43,27.32,57.4,54.74
2021-01-01 21:00:00,53.86,53.86,51.14790000000001,53.89,51.5,53.86,53.86,50.82,53.86,28.25,40.68,70.70309999999999,53.86,53.86,51.5,74.0,53.86,50.82,53.86,50.82,53.86,26.98,50.82,53.86,50.206,41.85,26.98,53.86,51.5
2021-01-01 22:00:00,53.45,53.45,51.1173,52.02,51.25,53.45,53.45,45.22,53.45,27.01,40.66,63.0513,53.45,53.45,51.25,90.0,53.45,45.22,53.45,45.22,53.45,26.44,45.22,53.45,49.962,42.04,26.44,53.45,51.25
2021-01-01 23:00:00,49.72,49.72,51.2295,48.72,46.83,49.72,49.72,25.64,49.72,25.64,36.69,59.014799999999994,49.72,49.72,46.83,73.0,49.72,25.64,49.72,25.64,49.72,25.64,35.81,49.72,45.654,36.54,25.64,49.72,46.83
2021-01-02 00:00:00,46.69,46.69,45.9561,53.24,44.1,46.69,46.69,25.59,46.69,25.59,35.4,57.341699999999996,46.69,0.18,44.1,69.9,46.69,25.59,46.69,25.59,46.69,25.59,39.3,46.69,42.94800000000001,45.43,25.59,0.18,44.1
2021-01-02 01:00:00,42.43,42.43,39.9534,49.66,38.54,42.43,42.43,24.91,42.43,24.91,31.98,60.7932,42.43,0.17,38.54,69.9,42.43,24.91,42.43,24.91,42.43,24.91,39.37,42.43,37.532000000000004,40.16,24.91,0.17,38.54
2021-01-02 02:00:00,41.09,41.09,37.9236,46.04,38.08,41.09,41.09,24.74,40.1,24.74,30.5,61.3665,41.09,0.16,38.08,64.0,41.09,24.74,41.09,24.74,41.09,24.74,38.68,40.1,37.086000000000006,39.09,24.74,0.16,38.08
2021-01-02 03:00:00,40.0,40.0,29.590200000000003,43.49,37.1,40.0,40.0,24.66,39.11,24.66,28.79,58.4064,27.26,0.92,37.1,60.0,40.0,24.66,40.0,24.66,40.0,24.66,37.1,39.11,36.13,36.12,24.66,0.92,37.1
2021-01-02 04:00:00,37.55,37.55,31.62,42.04,36.88,37.55,37.55,24.72,37.55,24.72,28.42,56.7801,20.08,0.2,36.88,58.82,20.08,24.72,37.55,24.72,37.55,24.72,37.83,37.55,35.916000000000004,35.42,24.72,0.2,36.88
2021-01-02 05:00:00,39.0,39.0,43.4622,42.85,37.2,39.0,39.0,24.92,37.7,24.92,28.75,56.1483,39.0,0.91,37.2,55.03,39.0,24.92,39.0,24.92,39.0,24.92,38.53,37.7,36.228,37.2,24.92,1.0,37.2
2021-01-02 06:00:00,42.09,42.09,48.4755,45.26,40.56,42.09,42.09,30.05,39.6,25.62,34.16,58.558499999999995,42.09,0.15,40.56,54.9,42.09,30.05,42.09,30.05,42.09,25.62,38.95,39.6,39.496,36.81,25.62,0.15,40.56
2021-01-02 07:00:00,44.96,44.96,51.005100000000006,49.16,45.2,44.96,44.96,26.19,43.34,26.19,42.07,73.4994,46.57,1.01,45.2,58.82,46.57,26.19,44.96,26.19,44.96,26.19,44.31,43.34,44.02,39.81,26.19,1.01,45.2
2021-01-02 08:00:00,48.45,48.45,51.005100000000006,53.27,49.67,48.45,48.45,43.3,48.45,28.02,44.89,58.5468,31.88,43.0,49.67,55.0,51.33,43.3,48.45,43.3,48.45,26.7,43.3,48.45,48.37200000000001,46.15,28.02,43.0,49.67
2021-01-02 09:00:00,52.0,52.0,51.0102,58.83,55.43,52.0,52.0,47.85,51.6,27.65,45.26,62.01,48.81,43.1,55.43,61.51,54.6,47.85,52.0,47.85,52.0,26.89,47.85,51.6,53.978,51.04,27.65,43.1,55.43
2021-01-02 10:00:00,52.0,52.0,51.0102,59.45,57.33,52.0,52.0,50.75,52.0,28.83,45.57,65.9529,48.81,52.0,57.33,72.96,53.17,50.75,52.0,50.75,52.0,27.7,50.75,52.0,55.83200000000001,53.3,28.83,52.0,57.33
2021-01-02 11:00:00,52.15,52.15,51.005100000000006,59.75,57.4,52.15,52.15,50.9,51.25,29.76,45.09,68.69069999999999,48.81,52.15,57.4,81.36,52.0,50.9,52.15,50.9,52.15,28.09,50.9,51.25,55.6,54.53,29.76,52.15,57.4
2021-01-02 12:00:00,55.95,55.95,51.005100000000006,60.19,56.9,55.95,55.95,53.75,50.56,28.62,45.16,67.8015,48.81,55.95,56.9,85.0,55.95,53.75,55.95,53.75,55.95,27.84,53.75,50.56,53.564,55.06,28.62,55.95,56.9
2021-01-02 13:00:00,52.0,52.0,51.0,59.19,55.3,52.0,52.0,50.75,50.57,28.72,44.9,74.22479999999999,40.45,52.0,55.3,85.27,52.0,50.75,52.0,50.75,52.0,27.84,50.75,50.57,51.94,51.1,28.72,52.0,55.3
2021-01-02 14:00:00,50.69,50.69,51.0102,57.76,55.0,50.69,50.69,49.48,50.57,36.73,44.06,73.6398,51.68,50.69,55.0,82.81,52.0,49.48,50.69,49.48,50.69,27.91,49.48,50.57,53.564,51.05,28.89,50.69,55.0
2021-01-02 15:00:00,53.45,53.45,51.0255,59.17,56.32,53.45,53.45,52.16,48.45,46.05,43.94,74.79809999999999,53.89,53.45,56.32,79.9,53.89,52.16,53.45,52.16,53.45,28.08,52.16,48.45,54.854,51.69,39.74,53.45,56.32
2021-01-02 16:00:00,59.99,59.99,51.0306,61.71,63.1,59.99,59.99,58.88,50.25,58.88,44.37,76.05,59.99,59.99,63.1,79.75,59.99,58.88,59.99,58.88,59.99,28.85,58.88,50.25,61.452,59.3,58.88,59.99,63.1
2021-01-02 17:00:00,62.0,62.0,51.0408,64.53,65.58,62.0,62.0,60.51,54.23,60.51,46.05,94.88699999999999,62.0,62.0,67.49,105.95,62.0,60.51,62.0,60.51,62.0,28.93,60.51,54.23,65.724,63.8,60.51,62.0,65.58
2021-01-02 18:00:00,63.08,63.08,51.0357,64.79,65.22,63.08,63.08,61.56,58.65,59.84,46.72,128.6415,63.08,63.08,66.99,144.0,63.08,61.56,63.08,61.56,63.08,28.53,61.56,58.65,65.242,61.81,59.84,63.08,65.22
2021-01-02 19:00:00,62.17,62.17,51.0306,64.08,62.25,62.17,62.17,56.17,60.43,40.15,46.11,99.44999999999999,62.17,62.17,63.45,114.0,62.17,56.17,62.17,56.17,62.17,28.51,56.17,60.43,61.79600000000001,59.75,29.94,62.17,62.25
2021-01-02 20:00:00,60.03,60.03,51.0204,61.47,57.92,60.03,60.03,55.01,60.03,27.38,43.7,93.5298,60.03,60.03,57.92,95.32,60.03,55.01,60.03,55.01,60.03,27.38,55.01,60.03,56.40800000000001,56.13,27.38,60.03,57.92
2021-01-02 21:00:00,55.03,55.03,51.0102,58.58,53.25,55.03,55.03,52.6,55.03,31.15,34.76,77.22,48.35,55.03,53.25,81.6,55.03,52.6,55.03,52.6,55.03,26.96,52.6,55.03,51.86000000000001,50.08,26.96,55.03,53.25
2021-01-02 22:00:00,52.25,52.25,44.925900000000006,57.88,52.78,52.25,52.25,47.13,52.25,27.91,33.02,65.43809999999999,48.35,43.1,52.78,84.29,52.25,47.13,52.25,47.13,52.25,26.85,47.13,52.25,47.736000000000004,50.07,26.85,43.1,52.78
2021-01-02 23:00:00,48.45,48.45,38.0001,56.03,48.08,48.45,48.45,39.56,48.45,25.94,33.39,58.628699999999995,48.35,1.06,48.08,71.0,48.45,39.56,48.45,39.56,48.45,25.94,39.56,48.45,35.6,45.1,25.94,1.06,48.08
2021-01-03 00:00:00,46.11,46.11,20.415300000000002,48.95,39.01,46.11,46.11,25.27,46.11,25.27,32.05,64.35,46.11,46.11,39.01,67.11,46.11,25.27,46.11,25.27,46.11,25.27,34.13,46.11,37.992000000000004,27.0,25.27,46.11,39.01
2021-01-03 01:00:00,43.0,43.0,17.477700000000002,42.03,38.61,43.0,41.59,24.59,43.0,24.59,30.75,64.3383,43.0,43.0,28.55,62.15,43.0,24.59,43.0,24.59,43.0,24.59,38.64,43.0,27.8,17.51,24.59,43.0,28.55
2021-01-03 02:00:00,39.55,39.55,16.167,39.8,35.5,39.55,37.21,23.86,39.55,23.86,29.03,64.35,35.0,39.55,20.41,58.82,39.55,23.86,39.55,23.86,39.55,23.86,38.56,39.55,19.876,11.94,23.86,39.55,20.41
2021-01-03 03:00:00,35.93,38.63,17.9775,36.77,34.0,35.18,35.18,23.57,37.44,23.57,24.96,64.2564,28.54,35.93,23.91,55.03,37.44,23.57,35.18,23.57,45.3,23.57,37.32,37.45,23.284000000000002,7.03,23.57,35.93,23.91
2021-01-03 04:00:00,33.96,36.74,9.027,34.87,35.5,33.45,24.65,23.49,35.64,23.49,22.56,59.7636,16.2,33.96,20.0,53.0,35.64,23.49,33.45,23.49,43.0,23.49,35.83,37.45,19.480000000000004,10.03,23.49,33.96,20.0
2021-01-03 05:00:00,33.41,37.17,19.915499999999998,35.26,33.83,32.37,23.85,23.85,35.5,23.85,26.16,59.669999999999995,20.11,33.41,26.04,50.87,35.5,23.85,32.37,23.85,43.0,23.85,36.16,37.45,25.358000000000004,15.25,23.85,33.41,26.04
2021-01-03 06:00:00,33.17,39.27,23.3274,36.45,31.07,31.7,24.05,24.05,36.14,24.05,31.21,60.73469999999999,22.12,33.17,28.78,50.44,36.14,24.05,31.7,24.05,42.0,24.05,38.34,37.45,28.028,1.59,24.05,33.17,28.78
2021-01-03 07:00:00,34.07,40.02,20.8488,41.01,34.5,32.63,24.8,24.8,36.97,24.8,36.73,71.838,36.97,34.07,34.5,52.0,36.97,24.8,32.63,24.8,45.3,24.8,39.32,37.45,33.598000000000006,18.0,24.8,34.07,34.5
2021-01-03 08:00:00,37.56,40.0,43.962,42.8,37.5,36.9,24.97,24.97,38.92,24.97,40.7,73.4058,41.07,37.56,37.5,51.05,41.07,24.97,36.9,24.97,43.32,24.97,39.12,38.92,36.52,27.9,24.97,37.56,37.5
2021-01-03 09:00:00,39.4,48.5,48.0522,49.06,39.01,36.96,25.65,25.65,44.49,25.65,44.18,82.134,44.49,39.4,39.01,53.4,44.49,25.65,36.96,25.65,60.9,25.65,38.64,44.49,37.992000000000004,36.3,25.65,39.4,39.01
2021-01-03 10:00:00,40.8,55.51,50.9541,50.14,41.2,36.96,26.0,36.64,49.0,26.0,44.05,86.58,49.0,40.8,41.2,61.51,49.0,36.64,36.96,36.64,72.23,26.0,36.64,49.0,40.124,40.05,26.0,40.8,41.2
2021-01-03 11:00:00,45.78,53.94,50.9592,50.8,43.51,43.72,26.07,36.73,50.3,26.07,41.92,80.72999999999999,49.0,45.78,43.51,65.76,50.3,36.73,43.72,36.73,62.16,26.07,36.73,50.3,42.374,41.28,26.07,45.78,43.51
2021-01-03 12:00:00,49.11,54.34,50.9592,52.65,43.04,47.71,25.87,36.83,48.0,25.87,41.6,81.89999999999999,44.4,49.11,43.04,69.18,52.04,36.83,47.71,36.83,60.9,25.87,36.83,48.0,41.916000000000004,40.88,25.87,49.11,43.04
2021-01-03 13:00:00,42.41,49.98,50.9643,50.31,42.34,40.41,25.83,36.31,46.64,25.83,39.23,76.401,38.55,42.41,42.34,74.87,46.64,36.31,40.41,36.31,59.0,25.83,36.31,46.64,41.234,40.02,25.83,42.41,42.34
2021-01-03 14:00:00,41.06,46.33,50.9541,49.98,42.9,39.66,26.02,35.55,44.01,26.02,39.04,75.9564,43.73,41.06,42.9,76.31,44.01,35.55,39.66,35.55,52.65,26.02,35.55,44.01,41.78,39.46,26.02,41.06,42.9
2021-01-03 15:00:00,40.1,42.22,50.9541,50.17,42.9,39.57,26.5,36.76,41.27,26.5,38.41,74.3886,45.53,40.1,42.9,70.28,45.53,36.76,39.57,36.76,44.67,26.5,36.76,41.27,41.78,39.93,26.5,40.1,42.9
2021-01-03 16:00:00,40.63,59.37,50.9745,52.78,48.78,36.11,28.05,43.33,49.92,28.05,38.91,84.708,49.92,40.63,50.83,67.0,49.92,43.33,36.11,43.33,57.67,28.05,43.33,49.92,49.506,44.05,28.05,40.63,48.78
2021-01-03 17:00:00,48.38,62.12,50.9949,57.77,50.52,45.04,28.53,44.45,55.16,28.53,43.51,119.33999999999999,58.0,48.38,52.73,88.39,58.0,44.45,45.04,44.45,70.0,28.53,44.45,55.16,51.35,46.92,28.53,48.38,50.52
2021-01-03 18:00:00,54.9,58.12,51.0969,60.59,51.44,52.56,28.17,43.35,59.29,28.17,45.2,157.48199999999997,59.5,54.9,54.02,109.36,59.5,43.35,52.56,43.35,59.9,28.17,43.35,59.29,52.604,48.1,28.17,54.9,51.44
2021-01-03 19:00:00,49.68,42.9,51.0765,60.93,50.38,45.84,27.92,42.45,61.09,27.92,45.15,128.7,61.09,49.68,53.39,88.64,61.09,42.45,45.84,42.45,44.3,27.92,42.45,61.09,52.0,46.9,27.92,49.68,50.38
2021-01-03 20:00:00,41.47,28.46,51.102000000000004,60.09,47.04,35.83,27.56,36.95,60.0,27.56,39.35,93.68189999999998,60.0,41.47,49.49,77.81,60.0,36.95,35.83,36.95,42.0,27.56,36.95,60.0,48.19800000000001,44.2,27.56,41.47,47.04
2021-01-03 21:00:00,39.45,26.84,51.0816,57.99,42.9,33.31,27.04,34.79,59.4,28.12,32.34,81.82979999999999,53.78,39.45,43.11,67.0,59.4,34.79,33.31,34.79,41.23,27.04,34.79,59.4,41.982,38.63,27.04,39.45,42.9
2021-01-03 22:00:00,39.37,26.93,51.0816,56.94,40.0,34.98,26.18,26.18,55.36,26.18,39.15,74.06099999999999,49.0,39.37,40.0,70.04,55.36,26.18,34.98,26.18,42.9,26.18,38.7,55.36,38.956,38.69,26.18,39.37,40.0
2021-01-03 23:00:00,32.9,16.56,50.984700000000004,55.04,31.21,27.39,24.92,24.92,53.06,24.92,37.85,63.2853,48.13,32.9,31.21,58.82,53.06,24.92,27.39,24.92,33.5,24.92,36.85,53.06,30.394000000000002,31.56,24.92,32.9,31.21
2021-01-04 00:00:00,34.09,24.02,24.000600000000002,50.28,28.14,29.33,24.66,24.66,50.23,24.66,34.81,67.23989999999999,46.85,34.09,28.14,59.0,50.23,24.66,29.33,24.66,41.96,24.66,38.97,50.23,27.404000000000003,26.16,24.66,34.09,28.14
2021-01-04 01:00:00,29.88,19.42,21.9351,45.45,27.2,24.82,24.05,24.05,47.01,24.05,32.05,69.264,20.0,29.88,23.92,57.0,46.64,24.05,24.82,24.05,39.0,24.05,37.29,47.01,23.3,20.56,24.05,29.88,23.92
2021-01-04 02:00:00,29.0,20.0,16.564799999999998,44.5,25.8,24.65,23.88,23.88,43.79,23.88,30.14,69.5799,3.0,29.0,21.2,55.13,43.79,23.88,24.65,23.88,37.14,23.88,36.63,43.79,20.648,20.54,23.88,29.0,21.2
2021-01-04 03:00:00,28.63,20.71,16.4934,40.86,23.17,24.8,24.03,24.03,41.65,24.03,28.55,59.787,1.5,28.63,20.99,53.04,41.65,24.03,24.8,24.03,35.79,24.03,36.11,41.65,20.44,17.89,24.03,28.63,20.99
2021-01-04 04:00:00,30.87,24.34,29.9574,41.17,26.93,27.71,24.58,24.58,41.62,24.58,26.24,59.6934,3.0,30.87,26.93,49.82,41.62,24.58,27.71,24.58,36.63,24.58,38.72,41.62,26.226,17.86,24.58,30.87,26.93
2021-01-04 05:00:00,32.08,23.25,34.9503,46.09,31.0,28.58,25.84,25.84,44.5,25.84,27.55,58.88609999999999,23.58,32.08,31.0,48.9,44.5,25.84,28.58,25.84,41.83,25.84,39.24,44.5,30.189999999999998,24.59,25.84,32.08,31.0
2021-01-04 06:00:00,41.32,30.51,54.5292,58.19,43.2,37.04,28.21,28.21,56.0,28.21,27.16,64.935,53.64,41.32,43.2,53.0,58.88,28.21,37.04,28.21,38.74,28.21,42.86,56.0,42.072,35.04,28.21,41.32,43.2
2021-01-04 07:00:00,55.18,68.25,54.5598,63.08,53.25,52.03,30.85,49.76,62.0,49.76,28.79,74.5992,52.54,55.18,55.04,60.0,62.0,49.76,52.03,49.76,41.61,30.85,49.76,62.0,53.6,50.01,30.85,55.18,53.25
2021-01-04 08:00:00,58.18,71.54,56.6049,67.82,58.25,55.76,49.2,54.42,64.84,54.42,31.83,76.13189999999999,56.32,58.18,64.4,64.0,64.84,54.42,55.76,54.42,60.0,49.2,54.42,64.84,62.72200000000001,55.08,49.2,58.18,58.25
2021-01-04 09:00:00,59.19,54.5,59.6343,67.72,57.5,57.06,50.02,55.69,68.25,50.72,36.67,86.58,68.24,59.19,66.69,69.76,68.25,55.69,57.06,55.69,64.83,50.02,57.37,68.25,64.944,62.53,50.02,59.19,57.5
2021-01-04 10:00:00,58.81,54.5,59.6394,67.18,58.31,57.18,55.4,55.4,65.97,55.4,39.57,93.1203,65.97,58.81,65.41,72.96,65.97,55.8,57.18,55.4,60.0,55.4,57.39,65.97,63.69800000000001,62.55,55.4,58.81,58.31
2021-01-04 11:00:00,60.69,58.19,56.5743,67.79,59.0,60.0,56.53,56.53,63.93,56.53,36.11,90.08999999999999,63.9,60.69,63.88,73.0,63.9,58.27,60.0,56.53,58.4,56.53,58.27,63.93,62.216,61.25,56.53,60.69,59.0
2021-01-04 12:00:00,61.73,59.86,59.6496,67.58,61.0,61.27,52.07,52.07,63.94,52.07,34.77,75.9798,62.3,61.73,63.05,73.95,62.3,57.52,61.27,52.07,59.34,52.07,57.52,63.94,61.406,61.06,52.07,61.73,61.0
2021-01-04 13:00:00,60.92,58.51,59.6445,66.92,60.77,60.28,56.53,56.53,63.94,56.53,32.07,76.05,48.87,60.92,60.77,73.95,62.0,56.53,60.28,56.53,58.4,56.53,57.48,63.94,59.18200000000001,62.76,56.53,60.92,60.77
2021-01-04 14:00:00,60.41,59.32,59.67,66.83,59.5,60.07,57.99,57.99,61.97,57.99,31.83,76.05,48.87,60.41,59.51,72.89,61.97,57.99,60.07,57.99,59.91,57.99,57.99,61.97,57.954,62.65,57.99,60.41,59.5
2021-01-04 15:00:00,59.99,57.61,59.6241,66.55,59.3,59.46,58.03,58.03,62.45,58.03,31.95,79.6068,48.87,59.99,61.4,69.95,62.45,58.03,59.46,58.03,59.52,57.61,58.03,62.45,59.79600000000001,63.59,58.03,59.99,59.3
2021-01-04 16:00:00,62.33,60.77,60.2208,67.82,63.1,61.99,60.5,60.5,63.9,60.5,32.25,82.8828,53.64,62.33,66.55,76.0,63.9,60.5,61.99,60.5,62.06,60.07,60.5,63.9,64.808,66.43,60.5,62.33,63.1
2021-01-04 17:00:00,66.88,67.04,61.6641,71.94,63.75,66.82,65.22,65.22,67.02,65.22,41.81,98.04599999999999,67.02,66.88,70.4,91.95,67.02,65.22,66.82,65.22,67.37,65.22,65.22,67.02,68.562,73.08,65.22,66.88,63.75
2021-01-04 18:00:00,64.44,76.05,59.6547,69.54,62.3,61.97,60.05,60.05,71.05,60.05,44.24,106.58699999999999,71.05,64.44,68.91,118.95,71.05,60.05,61.97,60.05,61.56,59.59,60.05,71.05,67.114,70.09,60.05,64.44,62.3
2021-01-04 19:00:00,59.93,45.88,59.629200000000004,68.92,59.96,55.06,53.73,53.73,72.6,53.73,44.0,88.91999999999999,70.18,59.93,65.07,102.6,70.18,53.73,55.06,53.73,42.9,41.53,57.4,72.6,63.37200000000001,67.73,53.73,59.93,59.96
2021-01-04 20:00:00,52.23,37.43,61.6641,66.07,60.5,47.34,37.68,37.68,70.0,37.68,39.53,88.10099999999998,65.0,52.23,62.3,85.0,65.0,37.68,47.34,37.68,41.39,37.68,58.26,70.0,60.67400000000001,63.39,37.68,52.23,60.5
2021-01-04 21:00:00,49.06,39.07,59.6394,60.0,52.1,45.64,34.82,38.49,66.0,38.49,34.46,74.41199999999999,49.18,49.06,52.96,72.9,61.39,38.49,45.64,38.49,42.9,34.82,47.88,66.0,51.58,56.77,34.82,49.06,52.1
2021-01-04 22:00:00,51.13,47.1,46.7976,59.12,48.57,48.93,30.95,30.95,62.48,30.95,39.75,74.37689999999999,46.6,51.13,49.16,72.0,59.8,30.95,48.93,30.95,41.94,30.95,46.08,62.48,47.874,50.07,30.95,51.13,48.57
2021-01-04 23:00:00,46.71,43.8,40.8102,56.42,43.9,44.64,27.35,27.35,61.25,27.35,37.95,73.1133,48.87,46.71,43.9,65.69,54.69,27.35,44.64,27.35,40.0,27.35,40.59,61.25,39.75,35.1,27.35,46.71,43.9
2021-01-05 00:00:00,42.03,67.6,43.5999,51.65,37.48,37.54,27.81,27.81,64.68,27.81,33.1,77.2551,22.72,42.03,37.48,65.16,54.79,27.81,37.54,27.81,41.82,27.81,48.93,64.68,30.0,31.72,27.81,42.03,37.48
2021-01-05 01:00:00,42.46,50.0,43.4724,50.07,36.04,40.07,27.45,27.45,56.25,27.45,32.28,68.7024,22.39,42.46,35.28,58.82,50.3,27.45,40.07,27.45,41.98,27.45,45.13,56.25,29.400000000000002,27.46,27.45,42.46,36.04
2021-01-05 02:00:00,42.01,44.7,29.8911,47.22,34.2,39.81,27.08,27.08,51.86,27.08,31.18,66.807,19.0,42.01,23.97,57.2,49.53,27.08,39.81,27.08,41.92,27.08,42.19,51.86,20.0,23.05,27.08,42.01,34.2
2021-01-05 03:00:00,40.71,37.92,22.358400000000003,45.25,31.81,39.65,27.14,27.14,50.91,27.14,30.1,61.9749,17.57,40.71,19.69,55.0,44.58,27.14,39.65,27.14,42.0,27.14,42.19,50.91,19.176,10.09,27.14,40.71,31.81
2021-01-05 04:00:00,41.24,38.42,40.7133,44.81,32.75,40.2,27.79,27.79,50.56,27.79,29.96,60.89849999999999,29.8,41.24,29.73,53.96,45.05,27.79,40.2,27.79,41.96,27.79,41.26,50.56,28.958,10.08,27.79,41.24,32.75
2021-01-05 05:00:00,45.63,53.65,43.4979,48.45,37.4,44.26,29.81,29.81,51.25,29.81,29.88,59.669999999999995,49.53,45.63,37.4,53.96,49.53,29.81,44.26,29.81,45.0,29.81,44.75,51.25,36.424,14.59,29.81,45.63,37.4
2021-01-05 06:00:00,49.5,46.8,51.132600000000004,57.23,46.86,47.06,35.78,35.78,58.45,35.78,30.38,59.389199999999995,58.15,49.5,46.86,55.07,58.15,35.78,47.06,35.78,36.97,35.78,46.17,58.45,45.636,39.32,35.78,49.5,46.86
