cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
lv,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opt,,,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0
planning_horizon,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
generators,ES0 21,solar rooftop,0.10220082672152536,0.10337598885335045,0.10723505742988343,0.11158277828978544,0.09932587935479906,0.07622611369401763,0.09128076444977729,0.10223660532029857,0.10056156864812625,0.10443945358122209,0.10983658577954938,0.10339514109284846,0.10136374408630576,0.09952165172454559,0.10229971799946991,0.09707315922963256,0.10158995538044685,0.10629636843220835,0.10368829438458121,0.10222265539288175,0.10211067952473954,0.10242676827880282,0.09693718782784898,0.1017628444106505,0.10381800856696517,0.10116547814724874,0.1052177934743592,0.09982602124089603,0.10214139039659546,0.09606991179205333,0.10022099049251207,0.10548903876801291,0.1033407292974966,0.10406099678031568,0.10356063635108427,0.10235964155008205,0.09425885752370552,0.10302637730057763,0.10520790596513421,0.1007388701749095,0.10267933183212472,0.10945473447331154
generators,ES0 22,onwind,0.19953188033368738,0.19870793928424113,0.1927703543905141,0.19467948170554886,0.19562594545958595,0.1960597086053771,0.14103093110628687,0.19955776161294803,0.198914694611969,0.1962503857760281,0.1928019238085599,0.19293311477901381,0.19363798438432148,0.15651144041074347,0.19954323643452826,0.1993465439465318,0.19812147533003746,0.19344115973190237,0.19226095045522693,0.1926755931809476,0.17208767581627238,0.19955853856742406,0.19951636119729368,0.19874191247557013,0.19479949884483727,0.18996936346059864,0.1915980214590232,0.17760147971721366,0.19955778913213934,0.19952161847871974,0.19954303860356504,0.19539626977237845,0.19239804879843622,0.1909746131767076,0.1768966482133183,0.1995521815578583,0.19952020876751106,0.19954800491397223,0.19816618262532623,0.19349717593905352,0.19258654496156424,0.17382436543004184
generators,ES0 22,solar,0.145769814138078,0.14534527315490114,0.13547713097426606,0.13328588791248797,0.14594319775988018,0.1459457566026919,0.14594631743431197,0.14582648797948694,0.1445664971172453,0.14355060652589266,0.1384588295547419,0.13573992318708553,0.13657695127936234,0.1263219669700042,0.14579651730362705,0.1454850891797927,0.1451824234356276,0.1416255594703111,0.13728502819399038,0.13500328500534828,0.13291540431865198,0.14582349593642893,0.14577417709693297,0.1454148077325734,0.14269023655028384,0.14047793732432737,0.1368652421628043,0.1314536114157486,0.14582582851750447,0.14579022952625081,0.14568688413218361,0.14222926972436112,0.14298910380185717,0.13952972154465576,0.13021852797901676,0.14581523666483165,0.14579390986253082,0.1458061892644067,0.14438583779488492,0.14360829786935728,0.14027334967033522,0.12950409681314756
generators,ES0 22,solar rooftop,0.13977912670539694,0.13935295288155855,0.14567991730724617,0.14593836900864693,0.14594241356864113,0.1459454225240297,0.14594606040614125,0.1396641881773384,0.13524528061589317,0.1422225438279011,0.145931100697162,0.14593932831105041,0.14594184730916882,0.14594496683205405,0.13981950316641253,0.1293724945164793,0.1432078230540986,0.14375305744780317,0.14593967322918455,0.14593585791077887,0.14593983410745837,0.13986668517309597,0.1291851008626605,0.14211408609359338,0.1403250647908179,0.14057267055358844,0.1459383143978839,0.14593564862421457,0.13989318394934197,0.12775596393902394,0.1387265106225316,0.14590872043931677,0.14594230249410106,0.14594219675817355,0.1459295026205633,0.13994825351387707,0.12474359198327468,0.1396364570076361,0.1459340033216621,0.1459420886897068,0.14590865705574174,0.14593382870888005
generators,ES0 23,offwind-ac,0.12032231519704988,0.1285763702821427,0.13008852231333104,0.1343547768591606,0.12374198161592853,0.10322340383137793,0.11357085201228295,0.12026518939204392,0.12372042721283436,0.12563530876154638,0.12633205101284384,0.1242833941660585,0.12774604501388082,0.1185936464821821,0.12082806000731779,0.1217734694699578,0.12176929615735912,0.1268010816035788,0.11838404548001784,0.12599150175365326,0.12450930660587389,0.11815977834646257,0.12241450329995074,0.12221077423902563,0.12633322160227417,0.12066866209370246,0.12402095783473756,0.12591894633395428,0.11409548723792362,0.1196800645644427,0.11802894113512558,0.12511054750505127,0.1227981284409696,0.12297704839068328,0.1227757841805159,0.12014254625902702,0.12126337683899406,0.12017349529923983,0.12525385551468832,0.12266829325332772,0.12576925987651513,0.12981024954668333
generators,ES0 23,onwind,0.17104289537175138,0.17024063816638071,0.16266963160230932,0.1647778205608968,0.16604849688390322,0.16647122893105817,0.12104454768334909,0.1710666659477746,0.17042765615795263,0.16720711418337914,0.16298116259170062,0.16273143768460424,0.16387057799489502,0.12635136876967826,0.17105339422316584,0.17086658864967058,0.1699295332475784,0.1647485403495312,0.16195271684164558,0.16228250019878004,0.13790371533133505,0.17106732404819483,0.17102374867104783,0.17027619021498602,0.16580023861102805,0.16201476934754092,0.16217209363881954,0.1427565863528732,0.17106634779643243,0.17103174436616095,0.1707647470880267,0.1661352005711275,0.16484285394279521,0.16230210596340913,0.14287150388485778,0.17106151952329074,0.17103107436843046,0.17105424407533543,0.1693373231264274,0.1648689888703695,0.16361337478025806,0.1411618588998988
generators,ES0 23,solar,0.12829499468751537,0.12798976303302115,0.11973116592468366,0.11607953781335002,0.11788257311749685,0.1204457419510268,0.0932021715844768,0.1283452034440847,0.1270339628675531,0.12662423902415054,0.12186170201646937,0.11918178971729071,0.12005844339152419,0.10550649664643806,0.12831866244903686,0.12798377323690627,0.1278795093931262,0.12506831902782098,0.12123456059552301,0.11937943852178766,0.10958489283780372,0.12834271268343952,0.12827593768028167,0.12805030201406586,0.12598712507559837,0.12427209746127331,0.12093365408747463,0.11005126128460402,0.1283440794118554,0.12829862925171762,0.1282330868187282,0.12534535429586185,0.1263107224575523,0.12336988482875644,0.10814005025466958,0.128335202294196,0.1282992751445227,0.12831571979844936,0.12715039264404385,0.12661838599474878,0.12387841883229077,0.10776134407047878
generators,ES0 23,solar rooftop,0.11303184369226715,0.11475325822632368,0.11816721351542563,0.12843211186530262,0.12844496683716672,0.12844861257354606,0.12845046543912544,0.1132393347989088,0.11151177550922982,0.11568566952675947,0.12258557150451962,0.11751268976712655,0.11220300237619815,0.10977826368741564,0.11352674067397116,0.10768604975113587,0.11423872138437703,0.11604067093854828,0.11809765004860971,0.11240959708056365,0.1120152468425878,0.11372421524877864,0.10754434995701838,0.11312578050019467,0.11412737163999376,0.11555431260205118,0.11584338280192198,0.11032669498842733,0.11266753300451804,0.10655472884441286,0.11056975895461012,0.1171790990220754,0.11702677942301856,0.11628628587651867,0.11497863791629635,0.11366997162189985,0.1045092243619912,0.11360184466091702,0.11797660011420565,0.11433304095815124,0.11457592888275757,0.1284393987539224
generators,ES0 24,offwind-ac,0.13377713208038072,0.1444338279039093,0.15064962581030863,0.15261120850301485,0.1407094565557764,0.11662247305076423,0.1238214745798212,0.13297019830918952,0.14001610726008706,0.14400465992863745,0.14435472564533883,0.14011411732924225,0.14393853250470648,0.13362266763911576,0.1346192521226689,0.13733563473785557,0.13729500294038166,0.14648151257751163,0.13734456135304593,0.1412972416099096,0.14222706443781377,0.13338085348578263,0.13703471261667619,0.14044688761303853,0.1444797674136815,0.13658582456256216,0.139629947310123,0.14393327403857323,0.1298430324701811,0.13686047533621531,0.13443659922143159,0.1430915125732734,0.13939248486234268,0.14064033119181893,0.1400140620341067,0.133564412934463,0.13508636910939836,0.13741449754208634,0.14199956277180895,0.13998969847159037,0.14319358565034526,0.14635067914776392
generators,ES0 24,onwind,0.10740473380155167,0.10673360191206228,0.10025737378677235,0.10100842041694844,0.10227947582815868,0.10270030474362767,0.06751458657712571,0.10742290601836424,0.10692716835533013,0.10418913762438287,0.10058940339441992,0.10009214102377668,0.10059867607277775,0.07013179135666564,0.1074129483319556,0.107266702349011,0.1062465491910863,0.10133923119047004,0.09957611985531899,0.09962878344491742,0.07492107472677688,0.10742303234952925,0.10738901775735488,0.10676751910600192,0.10313502544134369,0.09970437085074554,0.09996516859409676,0.07571279712141359,0.10742178083685115,0.10739211202083883,0.10733047580649661,0.10395320927365252,0.10238974319780088,0.10035368516520465,0.07604019646109104,0.10741896188447157,0.10739072641507372,0.10741124111551689,0.10643385638169817,0.10404007413556014,0.10219136028635906,0.07735545002290989
generators,ES0 24,solar,0.144192724765558,0.14373217969886484,0.1343299116039783,0.14436027982409338,0.14436241519358714,0.14436517679534092,0.14436565545969823,0.14424831114534487,0.14287978251626376,0.14187363071637865,0.13639306156792716,0.13336489982486893,0.13469627534809325,0.12494976162151673,0.1442188555902398,0.14385727954561553,0.14353461163877856,0.14001906591176713,0.13543479593406577,0.13347571915005382,0.13219371617939682,0.1442458151957061,0.14417479385745802,0.14379747649920363,0.1412253927368864,0.1383603587713553,0.13534389086802392,0.13156439826639044,0.1442477618094132,0.14419823894365916,0.14408688649345652,0.14066034040988012,0.14117401901521393,0.13777385874081655,0.13016292109440897,0.14423725509175966,0.14420690904887695,0.14421708125516383,0.14270743746671083,0.1417084288033514,0.13884067710920742,0.12979790834795246
generators,ES0 24,solar rooftop,0.13385354974593214,0.13662087534345294,0.14433123081313998,0.144364495702051,0.14436508709421564,0.1443655388864947,0.14436565779506047,0.13380898467209804,0.13229481573134394,0.1411632004772165,0.1443636694119486,0.1443647433028593,0.14436497201749596,0.14436549441913285,0.1337499925074406,0.12633510464976896,0.14092555916320126,0.14436277200359793,0.14436400304166502,0.1443642081202447,0.14436447947416545,0.13385425251552466,0.12620352350492162,0.13955826371755536,0.13927123065402017,0.13616777344510603,0.1443644870607549,0.1443638175437807,0.13394618795097848,0.12487092032558,0.13807887173061936,0.14434468167634337,0.14436351590650545,0.1443618803729299,0.14436150346432,0.13384221633576723,0.12184449929935186,0.1383871997277646,0.14436258953472414,0.14436461034323392,0.14435568753409117,0.14436340266574063
generators,ES0 25,offwind-ac,0.3116067923436393,0.34753801048308913,0.37387341797704166,0.3731101766841085,0.3740627979408093,0.37408574097403824,0.3741369352176175,0.3115892550966471,0.32795068976688463,0.34634572534867497,0.3622733466164077,0.3578016405918872,0.3387339975264846,0.3169181242275702,0.3115753451521168,0.3158574947803582,0.3414182261119024,0.351498099247791,0.3601709270776007,0.34029608946343765,0.34172950243229244,0.3112381684107892,0.317416138931002,0.3354727318075856,0.3442435472818977,0.35312979249967635,0.33655670168222396,0.34005321420411394,0.3115306313306925,0.31481518712113077,0.32198010388612053,0.34413083983464066,0.3515292471828673,0.33211374566955526,0.34025470680438863,0.31163695906511707,0.3073059011520028,0.32842329710502616,0.3407416277790525,0.34288400896268395,0.3373685305628414,0.3435583630151863
generators,ES0 25,onwind,0.24618287918911747,0.24626626179384967,0.24573177692593345,0.24405838052393317,0.2452030916473078,0.24537060098500024,0.24539837283966087,0.24621153826655304,0.24545701062843,0.24625720119180364,0.2462400559877767,0.24613867132470227,0.24584706597720074,0.2458495759864864,0.24619541724779415,0.2459815085433025,0.24626309942583838,0.2462495814224323,0.24625223866166587,0.24606738808478715,0.24578775425349245,0.24621225220610196,0.24616243701996193,0.24572697727158954,0.24625088363547995,0.24626259233594575,0.24626278220109685,0.24584055614651112,0.24621189819179876,0.24616838601390284,0.24611897851893358,0.24366414896613353,0.24626808247795515,0.2462697849470371,0.24584142467114,0.24620544062324848,0.24616867531403222,0.2461985984033994,0.24508162036547468,0.24626819811184192,0.24626079213136667,0.24584141640304544
generators,ES0 25,solar,0.15472115102890815,0.15424095472208646,0.14434353008918596,0.15489468376929671,0.15490397153580499,0.15490768455349865,0.15490900606572158,0.15478112476504677,0.15350891148072715,0.1521444364393229,0.15489499233998097,0.15489830885062442,0.15490493417251447,0.154613393226954,0.15474936660319122,0.15438019126165942,0.15405782233242762,0.14980820451599766,0.15490256820704235,0.15490626478972114,0.15490707822053743,0.15477808753311179,0.154702422274316,0.15433361453756067,0.15117609993741557,0.1477245953003301,0.15490656321418544,0.1549061133450323,0.15478056165562804,0.154718118402949,0.15461338716420478,0.15069933722787146,0.1512385172075603,0.1469913255443577,0.15490613237188267,0.1547692659125295,0.15472100708736808,0.1547461062704373,0.15321480405758262,0.15194827395714114,0.1499021275789603,0.15490647923825554
generators,ES0 25,solar rooftop,0.15490171084010898,0.15487207924090296,0.15448904959721546,0.15489757808727414,0.15490633444046276,0.15490823506607113,0.15490894844165698,0.15490413045238371,0.15482289488254636,0.15489138525032978,0.1548905311405603,0.15490080235557413,0.15490529016688645,0.15490789914026834,0.15490285312943633,0.15488091924629654,0.15490471199715725,0.15489368016077773,0.15490073774832702,0.15490221327719358,0.15490251614105127,0.15490365824145538,0.1548981154433904,0.15490727028015855,0.15489697394185079,0.15490109729532434,0.15489985347706023,0.15489726336815018,0.15490408692053695,0.1548990025302424,0.15490799236863137,0.15486389245811522,0.15490518221748448,0.15490479573024818,0.15489216376110146,0.15490362629488452,0.1548995703949556,0.15490857268333805,0.15489500578377416,0.15490527484426175,0.1548777130194759,0.15489595387007316
generators,ES0 26,onwind,0.12637220242904768,0.12607440471824244,0.12417166615263786,0.12492149118049545,0.1253500583640103,0.1255392260957341,0.08264914178572204,0.12639113297969276,0.12592345414481707,0.1251093634964818,0.12427864953652912,0.1244788834718096,0.12457107236722297,0.08921137993267618,0.1263806216538576,0.12623625989409865,0.12601615416969086,0.12399735747347337,0.1241610230060835,0.1243289460182443,0.09389301427695783,0.12639152421240826,0.12636070596842944,0.12610217346600083,0.12489966061017035,0.12284626332044962,0.12385966063453539,0.09653133153483977,0.1263904415426125,0.12636418011501305,0.12639700816190844,0.12500693464578147,0.12349248696635942,0.12358179622367874,0.100216832299434,0.12638700660517416,0.1263615494628843,0.12638423189056544,0.12581924017821167,0.12397224484881048,0.12292561898146312,0.09558245309811178
generators,ES0 26,solar,0.15250233103345937,0.15203749253259818,0.1415667497504844,0.15268251133396224,0.15268451834031213,0.1526869628477579,0.15268740047854829,0.15256147801534944,0.15128712027517247,0.15011789460510314,0.143709776721482,0.15268405718044667,0.1526864100823752,0.15268728618442942,0.15253017404400215,0.15216251008611772,0.15185208797382646,0.14765667260555482,0.14396657617697642,0.1526865885071625,0.1526867352096122,0.1525584050120894,0.15248554732412975,0.15211153613257994,0.14926226923082972,0.1459967996970897,0.15268555970772388,0.15268534555977892,0.15256075451398646,0.15250907193141353,0.15238874494534346,0.14890205879400517,0.14931877354033468,0.1450455076027035,0.15268592160979383,0.1525497854260166,0.15251778957506604,0.1525293993198881,0.15103912444250578,0.150178782199196,0.14768964149067343,0.15268612321508462
generators,ES0 26,solar rooftop,0.15084104527247444,0.1500356240970469,0.15204685634130513,0.15267565452195,0.15268171745621606,0.1526852799511717,0.15268680961255468,0.1507736650990042,0.14508571809322107,0.1526643450104503,0.15264947323648131,0.15266913809039945,0.1526785673456463,0.1526846166632225,0.15071151320259346,0.1386697693230143,0.15268144367283223,0.15265785588326605,0.15267237235427786,0.1526712799600249,0.15267090838326108,0.15057812890151465,0.13845734210091185,0.15268449970351483,0.15266446678023488,0.15267056793318046,0.15266772307901064,0.15265925891208976,0.15103141290462135,0.1366896583839898,0.15268560624196564,0.15259888829835666,0.15267867352838752,0.15267821735297138,0.15265054138363196,0.15086683555365835,0.1335380110196672,0.15145604386329997,0.152660618090935,0.1526798339015434,0.1526198735257734,0.15265753262829612
generators,ES0 27,offwind-ac,0.13191366910643915,0.1442881294332025,0.15272201337546415,0.1525933792721918,0.14294211845405486,0.11659989545607356,0.12602259357471676,0.13149144724871717,0.13993520495751455,0.14612727907867137,0.14721353223053577,0.14491763905376592,0.14574602612031956,0.13442451599642183,0.13349922566945335,0.1384083176641111,0.14049423080235496,0.14432502941421724,0.13926586657862847,0.142664250937429,0.14129185811809764,0.1306533969796279,0.13812553402930652,0.13897062290009418,0.14540014532474832,0.1423953759343832,0.1394241626087693,0.14355877253171676,0.13201574429561563,0.13710863129962025,0.1335732957956212,0.14184127474500063,0.14296795905960824,0.140560081750785,0.1431340848196916,0.13157634646558702,0.13599974804891732,0.1364044534507261,0.14240100679844286,0.14211421610355265,0.1448173279386345,0.14614872420544978
generators,ES0 27,onwind,0.12812059730160358,0.12732724456183064,0.12189008742942233,0.12290708852152711,0.12379880984443617,0.1241558047641216,0.08724091162092003,0.12813911779046172,0.12764704103961366,0.12548235293730114,0.1216958404194151,0.12242699189889975,0.12281792072585986,0.0918156653709908,0.12812889363519736,0.1279836834590168,0.12711146346569,0.1222015419732453,0.12121666816169217,0.12166946018791701,0.09908904828453594,0.12813926061764858,0.1281059271058948,0.1273582007983397,0.12444295310996963,0.1202105402330868,0.12070256637741694,0.1015941785041183,0.12813820593378175,0.12811192129369398,0.1281424238166405,0.12604982338127035,0.12243114907230099,0.12119560307076688,0.10113880592041434,0.12813512486644307,0.12810904613088198,0.1281294269641374,0.12710726181123427,0.12429944515612149,0.12344649572301727,0.1006861553608378
generators,ES0 27,solar,0.16043781232162288,0.16062637043216088,0.16056112168455106,0.15854278907420483,0.1591327655139771,0.15951609352573018,0.16006475176169768,0.16049658359728522,0.16062642174742076,0.1606251152004913,0.1601608436965212,0.15835337957439505,0.1581812319677269,0.15842990772465876,0.16046503991624383,0.16062658224302687,0.1606259734062592,0.16059569570783888,0.15913069840135327,0.15841169325862609,0.15733544372788966,0.1604929743617559,0.16062665666525688,0.1606263717074488,0.16062423005449541,0.16060442385110218,0.15952168799218025,0.15644174243901152,0.16049591959673754,0.16062665365731088,0.16062657643210315,0.16061717815115473,0.16062468711076583,0.16059155316892143,0.15552810176111198,0.16048522913299043,0.16062660096055373,0.16062665763140005,0.16062357116307605,0.16062442942479563,0.16061355316412113,0.1560034889530417
generators,ES0 27,solar rooftop,0.1592330608834611,0.16062495849306319,0.16048537227729592,0.16062216491022627,0.16062500863053653,0.16062622236964177,0.160626539162921,0.15916547582960705,0.15851572854616736,0.160622425794583,0.1606188357977916,0.1606230099781849,0.16062465172715626,0.16062601692481282,0.15911393287882458,0.1497051982759797,0.16062494759718846,0.16062079327110568,0.16062209058274202,0.16062312788888028,0.16062313241556808,0.159190586548126,0.14940859101688447,0.16062585213030459,0.160621979527441,0.16062262046718215,0.16062175294724726,0.16062003928220786,0.15932116893665532,0.14738920978395362,0.16062617377414576,0.1606071597480934,0.16062488739831943,0.16062452878622926,0.16061689498229248,0.15920304734227414,0.14334833526014473,0.16062643676069263,0.16062025027696164,0.16062479081997466,0.160610605558641,0.16062037215959718
generators,ES0 3,offwind-ac,0.13716641863134155,0.14759776073933328,0.15341573984683465,0.15509401859701374,0.1441923509653816,0.12137330134589779,0.12917532097483092,0.1371450004762202,0.142066296257691,0.14769868578580506,0.14682243665226194,0.14483558185221343,0.14677894687735912,0.13429846146003907,0.13716092803762472,0.13866916063702714,0.14380984576922867,0.14686433787369915,0.14387581648740672,0.1467424674536773,0.14363666634321978,0.1372375575230588,0.13880852183313508,0.1419766418306108,0.14535572179558523,0.14021328429713462,0.14360175814972156,0.14667374802876654,0.13694352560413098,0.13800901978050928,0.14105594717406508,0.1467590103036499,0.14127444031947528,0.13876338957715392,0.14640476871247438,0.1371886620188628,0.1360433648490619,0.14555170300604672,0.14518108784187905,0.141503063608748,0.14446712743269552,0.1483548625339754
generators,ES0 3,offwind-dc,0.20022791802821704,0.22815213061206993,0.24111039061997885,0.24083388344954468,0.2238055969358086,0.1788273678957588,0.18316494631281885,0.20375396225852682,0.21897961822637363,0.22814347643782193,0.23187459037878144,0.22617994465773253,0.22712868192977054,0.20732318416858664,0.203310848049018,0.21102233733272366,0.22075406854827734,0.22617881581628987,0.21889425795157885,0.2247778853714194,0.22284972757864058,0.20117514269845674,0.2139789146721403,0.21819767651010702,0.22810726389876163,0.22045042872182402,0.22221604919495555,0.22578216303814924,0.20809086561265766,0.21359703243266828,0.20877997392407707,0.2250436025335627,0.22224576085338038,0.22164271088539422,0.2259991073375387,0.20019540568726646,0.2100676772229959,0.21566806288552123,0.22522097564556595,0.22243526221498305,0.22504413181733213,0.23285786021799992
generators,ES0 3,onwind,0.20573203450482358,0.20440487534632187,0.19685735547032926,0.19965637351314638,0.20042654465642631,0.2008150835226544,0.15453640867785323,0.20575721316524445,0.20515016024471558,0.2012363667017797,0.196370183551295,0.19775188041409278,0.19823292467678474,0.16943182813240523,0.20574313061563979,0.20556471061857917,0.203671647729362,0.19669806454872762,0.19555006672269204,0.19608020190285602,0.18231510646426322,0.20575759748945363,0.20571923528956063,0.20443855619345597,0.19979541020606748,0.19323194221923676,0.1949808927951489,0.1872681367152696,0.20575694267585715,0.2057249927037531,0.20576741401040544,0.2018964450546164,0.19697121504571247,0.19505358714673038,0.1860657075113399,0.20575182887758514,0.20572300019133793,0.20574890837282553,0.20413091058414765,0.19973365788459138,0.1986719374635281,0.1843061606756876
generators,ES0 3,solar,0.15618423525817074,0.15568426617320796,0.15636193435678455,0.1563711965951987,0.15637258917418057,0.15637354575717627,0.15637372594935126,0.15624464218061798,0.15502570267492552,0.15355173193739188,0.1563724329859095,0.15637234596733285,0.1563732587560074,0.15637346613106778,0.15621262613617914,0.15589265851637665,0.1554578591816798,0.15112197092755392,0.1563726322383789,0.1563732709778571,0.15637342270985646,0.1562413415440467,0.15618914193067582,0.15576406691830033,0.15261916039268564,0.15636161012284877,0.15637293824714785,0.15637201823622707,0.15624413352269775,0.15620829372653594,0.15607962731614025,0.15207082755829984,0.15254568759312365,0.15637314474500705,0.15637133607821893,0.15623266679552328,0.15621093877358622,0.15622293147080604,0.15461743072384718,0.15330607532570337,0.15175081641596128,0.15637331506541494
generators,ES0 3,solar rooftop,0.1510623994720463,0.15487320864622026,0.15631612532234765,0.15637177194089014,0.1563729877131414,0.1563735423681142,0.15637369022150557,0.15106055313434802,0.15101943226370698,0.15637173134689433,0.15637001892173,0.15637200544870422,0.1563726973757238,0.15637335856077098,0.15097658849057635,0.14319606278717603,0.15637281780256534,0.1563709517919988,0.1563714246026656,0.1563720336133722,0.15637197208413411,0.1510772008416683,0.14296008460675907,0.15637332308038246,0.1563714580436447,0.15637168178843036,0.15637121524047892,0.1563701663000799,0.15112469284627666,0.14118569660048513,0.15637350106794162,0.15636409850834046,0.15637285071055232,0.15637269797305448,0.15636862813208652,0.15108045437294979,0.13747268430531528,0.15637363384252728,0.15637062059996398,0.15637282498328783,0.15636555552825426,0.1563705656591272
generators,ES0 4,offwind-ac,0.18580236839716094,0.203547503040146,0.2134951086757748,0.21356601670443218,0.1989137083384075,0.15488630187336672,0.16496405714503456,0.18584270254746474,0.194950171977991,0.2023735235158491,0.20548017783070047,0.19673066326994101,0.2016617370949326,0.18185541935165633,0.18611377544739685,0.18907310963438992,0.19555991051024912,0.20716523362055742,0.19948640231912212,0.1989373804253721,0.19524286089593243,0.18665820504470124,0.18884909960135887,0.19506915392062615,0.20081959001667235,0.19494503856355458,0.20086719941810152,0.20151023206741975,0.18572595180244283,0.18780629388172318,0.19090867512642823,0.20320104405477,0.19593965865959673,0.19443110971791164,0.2003876754418888,0.18604941364781394,0.18475506910600867,0.1968618745202695,0.2025904356808966,0.19837479662409038,0.19568986079702397,0.20036371240756212
generators,ES0 4,onwind,0.13641160017821372,0.13617477788614207,0.1332263617769634,0.13339268004183144,0.13418099459033753,0.13457430041254642,0.09267504267403476,0.13643287476605492,0.13589858263467886,0.13490487006276736,0.13365038826247272,0.13338450106295732,0.13391484644963841,0.0979960078632842,0.13642110917796083,0.13625655887874646,0.13613284807805776,0.13342232850747612,0.13348321838503371,0.13358370663857835,0.1054271991549498,0.1364331988209798,0.13639660483368782,0.13620594872171135,0.13496477358926956,0.13284770814901808,0.13307282663046474,0.10964131029158809,0.13643203626018288,0.13640200689614804,0.13638916061637205,0.13525916404614954,0.13357605877229747,0.13366211639304537,0.11001328263687406,0.13642826236696867,0.13639963854881498,0.13642464559212295,0.1359135610496673,0.13428035528499332,0.13239487928502183,0.10703840930954533
generators,ES0 4,solar,0.15585013470277737,0.15536891609541015,0.15602476845347446,0.15603591916912243,0.1560377970857213,0.15603885739660348,0.15603905318344297,0.15591031267482594,0.15477927054059132,0.1532305396457067,0.1560374534261663,0.15603724578273495,0.15603845661926954,0.15603209915040273,0.15587843555438433,0.1555485754833828,0.15520614301046554,0.1560351759421829,0.15603711100921722,0.15603803669089822,0.15591476211033023,0.15590707074754007,0.15585348168225474,0.15543209320310863,0.15230776446423525,0.156035381573631,0.1560380563668043,0.15603658306389856,0.15590982345791513,0.15586936528404444,0.1557335715435773,0.15193077452452472,0.1559478461670972,0.155968600126974,0.15603294606883997,0.15589839997660984,0.15586991402374545,0.15588797420472267,0.15443135820904674,0.1530377410876118,0.15275462110943935,0.15603855371330008
