cluster,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
lv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opt,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0
planning_horizon,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
coal,46.91166609024139,99.62752381192108,531.7350774814151,460.3607954719569,475.8270576582149,772.9244753091567,624.8043623694228,46.91170681016681,63.36151867670135,228.80177341151992,364.35063774095727,461.8916166217637,769.3620553395774,630.9213149470588,46.91171773077136,48.64183895449744,119.9327028223141,247.07568004262444,425.32376403629513,760.7373735348343,496.5515469122638,46.911692803702806,47.45288575974123,86.08765612636854,147.0461744683179,392.135672544413,615.652913395504,469.8004837745867,46.91163122952459,46.174020569652704,62.379628872989585,139.68992006859457,340.04960637803225,556.2608767453152,82.74811083236831,46.911690707318066,43.078624236470255,50.76252325500276,103.81303677856378,335.81198728935897,442.32529957027987,78.79907716292546
electricity distribution grid,45.975205300561875,55.34498500234626,68.13968093271482,65.42814294706619,60.386184733064525,36.18387257445278,42.01157719478346,45.97522493376728,49.26201712460188,62.66437387021106,64.37643348291569,63.01031435174783,60.98309711058309,52.88024234597277,45.975232217834446,45.587971719942416,54.66341215908816,60.12277717602418,61.12702119516721,60.49756669188403,63.386115411963004,45.97520545204631,45.52548595141657,52.110226725375135,55.52303288317219,58.11364627059507,57.813089336827,62.57339355347477,45.975118518053954,44.91421738769807,48.82023179102929,52.57142702552511,55.13362288800494,56.04279248846623,61.833228151308134,45.975233345115065,42.15324274932021,47.02532274907528,50.82527041002004,52.907201372447844,53.713069252955115,61.55125871581773
helmeth,45.74207642655916,51.13137123731911,52.13699924222257,52.90348715099931,48.19040311027627,22.435608437181674,26.732103071461804,45.73505288335325,49.093609017791636,50.353361285984285,52.04700362297462,47.80092368882137,46.140664412585394,36.67151399945353,45.742373234575716,44.87431521427079,52.10175296114723,52.15573689501238,49.71875349125386,47.188261471848534,41.98009970013238,45.72557337577537,44.6836320536919,51.04194259148662,50.92062694674265,48.63570896098315,48.45707653698203,43.512580290132846,45.67315845931581,44.1978038261761,47.37145569261262,50.528901218101744,47.900157649556846,47.170720689198,44.08484070911299,45.736386989956365,41.096703997510105,45.38668136810467,49.637295431563736,46.73241123439661,47.35253743638937,43.29986117070467
lignite,46.72234463129001,94.03670659218989,100.89564425189468,151.63848165009426,469.7850017275892,1175.656867958368,549.030392258805,46.72236810915213,57.72557587759783,241.40420840561296,355.35012899341876,450.30925339930405,1195.0267720738052,806.6773250551848,46.722383624006255,48.03863213179189,95.23818635979357,250.09397878795542,449.3995915824571,1146.9499903235935,509.0072195571686,46.7223476711582,47.89548660414605,71.99089826035376,154.08630203995048,431.07407552568384,992.9996754151375,100.1132814403046,46.72228760252529,47.00731669250526,54.612971874434805,91.27651870489107,423.29593220252974,774.9303591785148,85.54831327112832,46.72236103710138,44.401390614919784,49.686073447298284,71.38828685429033,179.50004430002323,371.38619109902186,79.13459502049771
nuclear,45.49504167064735,52.41740019287548,64.88051724522272,62.359634702817395,56.372967459226885,31.950778166047403,36.840581222487984,45.49507621488118,47.70494275849923,58.12030094400683,60.64856972507796,58.312747825067525,55.762597583491655,46.939117537226934,45.49509645532492,44.72819768525338,51.265240221077626,56.92240229972584,57.0881091191079,55.55724276460907,56.0981701949766,45.49507202535111,44.66681355052261,49.14004235051804,51.75122014639441,53.98606844539958,53.3844523769252,56.33083623473083,45.49498308531061,44.098309235253765,46.18913676877526,49.511246894418754,50.8371474039359,51.870417397176595,56.01457919821629,45.495055912151855,41.33070003049341,44.73384632261983,47.99017479778853,49.222594503673946,49.775859937507356,56.17983298617257
offwind,42.150428123132905,43.12963797788688,52.30784270005237,51.62917415372855,47.02042401827403,23.55079391807065,,42.15067178940268,40.800545024883334,46.449422857076094,49.19967412763455,47.919283210577134,46.74692159676943,,42.1505786089901,40.434460314835704,42.04108123310344,47.0370656767356,46.75544811952348,46.15259265889897,,42.15057167358113,40.424695050140315,41.28068720317417,43.089189766841315,44.641293029632095,45.385827641635245,,42.15052375655048,40.15994792595968,39.77078774568516,41.70780107835531,42.53525717137104,44.028855645168385,,42.15058762808847,37.17845797144557,38.97421423627668,41.37004539509404,41.7142628988401,42.531269972003216,
offwind-ac,43.89375255967878,48.651700178710385,51.60130350988163,48.44095330753667,45.238151046548076,21.11952835408244,27.33365604301529,43.893475096289265,44.81889386499037,53.03100480614773,49.63639666375234,46.126771112103555,45.01126959938319,35.74246992420263,43.90052438283472,43.92205954551415,46.23998817685222,50.06704085053407,46.76443387567841,45.55971420802337,45.04535450540087,43.89447347980228,43.82546174623922,47.09917223489194,51.15522497893783,48.03103573171296,45.82287892457294,44.84994277426162,43.86185361059115,42.77888243743597,45.16866601126769,45.48361097531055,46.20975300774207,46.14414532587856,44.7345030288974,43.90416621189136,39.2360550110342,42.29827232842548,44.7211327362255,44.77768356266985,47.02235348593928,44.78765258991697
offwind-dc,44.23561390030478,48.121889925869525,49.59446078061829,48.222213838398986,45.38383189088246,21.002800120165187,27.223305675073462,44.24029140491497,46.55328669747632,49.32711680123855,48.13044647236287,46.16434409383688,45.39481392635259,36.48652515838059,44.21708064771538,45.687194169633614,46.37534082146186,48.719591156104435,46.447274821362925,45.808555675652606,46.37683883864082,44.261523941396305,45.687348602577295,46.07741048371515,46.591304363749174,46.55197884793485,45.69665226094857,46.775967058950606,44.25406900762434,43.57655130409348,44.15831507754525,44.904687958456286,45.576036970637496,45.83753554390549,46.77016036676589,44.239861490444774,39.166324824839755,43.410684109624334,43.76432785204905,44.40069259736071,45.12726502191959,46.82667869962346
oil,1012.5652962159112,230.2260454648664,1208.487159878479,96.6221306865369,852.9266056302907,,,1014.4839257206023,186.1483567634179,333.1235461740529,84.7476111332704,482.855951426016,,,1013.4545056535001,177.22062043887553,938.0831072406814,69.23087252363393,599.9721293722561,,,1014.0604634444484,178.13930332701665,1284.0995686163328,225.84603158816319,948.7068595905782,,,1014.5167769229281,174.89305210964318,738.8476776831951,379.9420857379968,596.6985947261545,,,1014.0882494497263,298.44094065420325,1030.7196712548118,626.4456906920143,648.7676577015194,,
onwind,40.9708744588111,42.754114027193715,47.198875226278865,47.43344221650353,43.99787524640902,20.8667954939599,27.36159637969099,40.97092815921822,40.07663238925872,43.99761743195457,44.954607444382724,43.85994424318109,43.315295291969335,34.2577510912866,40.97095042698084,39.57727501805921,40.919178032867634,42.305862560152946,42.72929295342143,42.372795241925054,43.07386925658499,40.9709293284285,39.57393846434342,39.71804300019582,39.85400459206044,40.426540120401306,41.36797851526388,43.00152584223617,40.97084937650719,39.348802024578795,38.32071000316842,39.473445226405616,38.928599184588194,39.60559866860484,42.8935367730603,40.97089277636804,36.93256737981237,37.98924606668326,38.59274513787231,38.150828099581325,38.23163138565897,42.86914207407138
