cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
lv,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opt,,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0
planning_horizon,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
generators,urban central solar thermal,0.03955027655763415,0.0657372468609313,0.04822994493715713,0.0466888941612262,0.0477150106815646,0.0475192737160549,0.05010354544947532,0.039623248417765,0.048719803566887494,0.06592005713886771,0.04662870315522682,0.04512234185310066,0.04643939176900494,0.04892940523573235,0.039365754899109776,0.040971723264433046,0.06581064695728137,0.06307837148091322,0.03533202664807345,0.029690781673588358,0.028877951191580733,0.0390244079656528,0.04070372339611279,0.06587081126840433,0.06579556340488431,0.06529064167918854,0.06188970366341839,0.0472689263172919,0.039164766321144795,0.03900499196230079,0.04338621049928736,0.06455841695270946,0.06531444508343988,0.06565906935910955,0.04900808479467081,0.039661061664747296,0.036605293910975785,0.039519248578018806,0.054141081828802576,0.06520211209065745,0.0641992981000182,0.049327755626875414
lines,AC,0.3306054973102402,0.38273761253279076,0.3831777420964174,0.3969938973677582,0.3978202906033974,0.3987930558708407,0.4050511848371833,0.33154009005109036,0.353543980881081,0.3860177166233021,0.38679239570259133,0.39212028003113103,0.39482679363423684,0.3980048621475859,0.3323541346228619,0.32767372311007453,0.37660446159487837,0.3851673553981769,0.38824851062712795,0.3910473494041479,0.3979387870489599,0.3319623639514344,0.3174882463574109,0.37836666833243,0.3814987072381992,0.3903719786062851,0.3912563909494314,0.3979094490213006,0.330336071799827,0.312334637720083,0.36483926079255946,0.3741494043500384,0.38114867088676885,0.3872019653034851,0.3983409139777502,0.33146856169076677,0.3038403387475214,0.3465686440670036,0.37474748133527225,0.3852335937955347,0.38603047095778403,0.3963555077398424
links,BEV charger,,0.051481866296150564,0.0514650271989442,0.0482296532798983,0.04633409529161109,0.04496768102202297,0.044013882994219565,,0.045782823258667,0.048728865391894506,0.047201333886544294,0.04648540161611017,0.04575892458396007,0.04452494813282727,,0.04406501117081417,0.046612530892789994,0.04663000707061878,0.046652904080889755,0.04601680191588061,0.04555227368612856,,0.0439218212446522,0.045749936691884444,0.045657490136286706,0.045807279751064356,0.04594863153593907,0.045766115352427285,,0.04353234840998877,0.04440691131466378,0.044961261942113195,0.04514416985205522,0.04546503728918971,0.045717416214772176,,0.043459272155846995,0.04354063673413357,0.04446356277586743,0.04474146242430987,0.04513204811815032,0.04559119542748842
links,CCGT,0.2694195613443355,0.40979064000383064,0.03175684563044697,0.02436901186872575,0.039440943367285874,0.03824463517449014,0.084890651835248,0.269414777723509,0.5180069305066661,0.12705437217780896,0.042866449383820525,0.05178806883433737,0.054085990791210306,0.10026180945193916,0.26941212661509956,0.5504045012511963,0.3760383340978481,0.10885933757433286,0.1092075573152182,0.11194371560845066,0.028636414203973084,0.2694090958427509,0.3574827785301811,0.4552072712801083,0.28382998223829264,0.19274780321788265,0.19923706615378706,0.024236364563008348,0.2694182444947245,0.4324207390237574,0.5196007758159341,0.4466674310448416,0.30866203259674035,0.21352780608002772,0.018749340635320386,0.2694140768524749,0.5289172286191667,0.49106021159559027,0.5239903956523704,0.47316231013339977,0.28079652816679956,0.015732037402792592
links,DAC,0.3859284902182897,0.44883780115240246,0.7245117986995016,0.9521597084134293,0.9078414129238418,0.8610053590353155,0.5369221465181598,0.385239778785196,0.6155270197955266,0.5580199962549767,0.6848944645959074,0.9742401887642921,0.9729323232549529,0.8396348235875293,0.3851800978420664,0.5719879962418225,0.5035261806141762,0.45948450506152194,0.5242560884982111,0.6316922219774663,0.8673551816739208,0.385125544683689,0.5207127107681664,0.5558253689433154,0.4460487600692176,0.40645415924076594,0.3752828080173873,0.8536354393007219,0.38290128991144257,0.46701761092619815,0.5823124951188159,0.4785162899328469,0.4300571062734933,0.41017859971461496,0.8465837531133693,0.38505375988537355,0.468126726335383,0.509970392294586,0.5294539731704341,0.40233501770494173,0.5809238556631495,0.8441659298064236
links,DC,0.9173891557936138,0.8929228131514914,0.8897240071751821,0.926224220232829,0.9224923378052068,0.9254468034147495,0.9310978216052928,0.9199147183954275,0.8497018019183882,0.8886795652287683,0.9092254521636894,0.9192860116550612,0.9265385602680135,0.9309594099803244,0.9209568961531195,0.8817098152155418,0.8910813043530065,0.8969244560366109,0.902005507371741,0.9157769985448388,0.9268630097770648,0.9209593928372493,0.8934379761698352,0.872637921098152,0.8926078538496671,0.8995176954080468,0.9035413486392736,0.9333496339784354,0.9175880880494129,0.8785368770571397,0.8638098046971123,0.8603286620914853,0.8918060163764361,0.897335274319199,0.9351675272220508,0.9198587998713398,0.8795215873495394,0.8887681670240191,0.8627847419882642,0.8768316947375088,0.8758433144499018,0.9345547886018337
links,Fischer-Tropsch,0.5984795073763436,0.6327180885380641,0.858275055974688,0.9141101217758226,0.8908584806185562,0.75505639111493,0.4960899972504371,0.6124372415285859,0.8093963349929725,0.6075465832319097,0.9026544597042122,0.9181458395602554,0.915705730335179,0.728928716671428,0.5845156524181822,0.8160958003578209,0.5520765852097624,0.916359143510666,0.9079664444039577,0.9021003317572979,0.8837939149945111,0.5701567304713144,0.8205812266483116,0.6804250051010863,0.6085555358652602,0.9116404409680263,0.943821530070622,0.8829491790743017,0.590313853502565,0.8108577873815509,0.743029246552939,0.6305614821935228,0.6304902788497833,0.8748513059568109,0.8824845914404703,0.6015841323921423,0.8281393474050176,0.7801821332072875,0.7045293812444471,0.5502631890398806,0.8727940500267396,0.8831629190994412
links,H2 Electrolysis,0.24583480472030295,0.3315568457919454,0.41756565758949765,0.3939950311522525,0.3818571614205091,0.366916195187222,0.3276844809109501,0.24641246575241238,0.24972796539666156,0.34117020483190474,0.39081808583324057,0.3802390567839981,0.37025520969864584,0.346712067433624,0.24424279211518568,0.20853680115966494,0.2754390074763837,0.36754866735578196,0.37612955408381804,0.3628649486484906,0.35384018527122757,0.23862407381476503,0.21543630897809388,0.30137720942596374,0.31341828694428364,0.3591964962654702,0.36680714823599464,0.3563760182320777,0.2437374495924557,0.213451747028958,0.25190520510598374,0.28774612225619167,0.322626425435056,0.34605074344814335,0.3592114348263264,0.24586465702043428,0.21068806017374903,0.23964301494767862,0.30428844860895393,0.33633713943685034,0.31106484558577147,0.36158286870886036
links,H2 Fuel Cell,0.37318156467108576,0.4551754489945624,0.2975550824711587,0.2197497679111419,0.2268577403499323,0.2804085503515056,0.2859046785376773,0.37875504310044783,0.5839757735379845,0.3266430958783781,0.2902918985183503,0.26882087109645963,0.29770082412665944,0.2764891391421299,0.3674760513853703,0.5218386218352814,0.388911433462235,0.3035839434292567,0.3056914464098051,0.23072765703003117,0.24472432944659073,0.36202653029932924,0.5993211176241403,0.41891136227295506,0.2951338354725449,0.3316437187387343,0.296612293235725,0.25082555583447924,0.3759683291109952,0.5057384653194205,0.5752081695783238,0.4238999725794249,0.3873236850047992,0.3322290748367247,0.2424688529245616,0.3761620449361625,0.5230135333115522,0.5597181206541638,0.4643042230526917,0.42778042694371393,0.3670122862539195,0.2461029590079408
links,H2 pipeline,0.1967110604812296,0.6354465809371492,0.7348073338361817,0.855494798645246,0.8499545157912297,0.8715830334809164,0.8731215473502931,0.19606504731181154,0.613570921040075,0.8077048045076245,0.8381828344018403,0.8549225621836986,0.8678413259598451,0.8703753670215426,0.19591559570065745,0.5922738478358107,0.7611203475939045,0.7823450096343734,0.8687625121315093,0.8990594593147005,0.9113517450649684,0.2076317172168757,0.5901901705050949,0.7582818302306442,0.7452694183841794,0.819432325945035,0.873388069223234,0.904496887425685,0.21094251179311102,0.5894766876618243,0.7412447552016966,0.7668331952406711,0.7948698780657593,0.8137504509600841,0.8816286538497169,0.19735931779463212,0.5936890745530266,0.7369747408495315,0.7828883358256356,0.8410232539490672,0.8131007171874265,0.8217890382039
links,OCGT,0.0017541614248617699,0.03870064711317554,0.006774650280194751,0.009962474231843788,0.016436571752975585,0.017252079802807928,0.02234379726492707,0.0017520101495311882,0.0025226312734416686,0.022759512650570343,0.016050039958051883,0.01528916879542758,0.021147239517549928,0.023344578441717053,0.001753255796736362,0.0026283709255033602,0.052346375727947335,0.017101486919653484,0.020269908808856256,0.02345422275336854,0.016584705862749443,0.0017524242137045998,0.002633522861359221,0.010427997951972667,0.04450825829780656,0.03130704463972633,0.03206213972853633,0.01611560707420509,0.0017520120807078112,0.0031460624757416256,0.020807748331402955,0.04629735489739977,0.06007538735933254,0.0352286242680742,0.01136952314191291,0.0017523837615559177,0.0053926052021903235,0.03290661807020954,0.0370480117751438,0.07274425946187112,0.06137722059526947,0.008504420406117305
links,SMR,0.9999863097242293,0.9904898694065891,1.85072690205513e-05,5.097940185475212e-06,2.6923847947562226e-05,7.351028645975553e-05,0.00026808521413569257,0.9999913188817569,0.9844807655727461,0.14771514899957852,0.00010754515515142465,3.596951449122426e-05,0.00018454508420882445,0.0003627099592894259,0.999987865480848,0.9834092128257763,0.9878335515447594,0.13881001903216092,0.00031914811780697365,0.00033352376721548294,2.0187268180976512e-05,0.9999887488463934,0.9833011486114517,0.9889267019893759,0.907505230096587,0.1787957145535949,0.1521670006283755,7.153524912978498e-06,0.9999900694460203,0.9832968838564965,0.9835209533221433,0.9818156598202179,0.8449437524205458,0.19346333118849465,7.871596601696866e-06,0.999990165484759,0.9832912782395489,0.9831072830850417,0.9908678237243679,0.9715444707768237,0.7440680960029481,9.420533003266348e-06
links,SMR CC,0.6793117084202299,0.8514516638803435,0.5000675207578487,0.3811006467909312,0.4157421301703766,0.30319504622624427,0.27403284629044855,0.691419630621666,0.8608327114072107,0.6538323535343814,0.538276934624824,0.5578443393759117,0.5055775650582526,0.29545993348336613,0.664273388936929,0.8515630960049354,0.8560597265724579,0.6405357803415136,0.5756569766310458,0.5299456631784429,0.2970070343905533,0.6323499284160901,0.8694659161971463,0.7830213872495657,0.7596183838874084,0.5783636028226745,0.57586441091259,0.22042659468103248,0.6510356198139232,0.8557803031000741,0.8042103132344807,0.8583555960675173,0.7409479039724843,0.59310002178679,0.25182565362714565,0.6836393406569747,0.8905975584768915,0.8025675270722024,0.8308110828128993,0.8800783475507733,0.7409450968993656,0.20065113396400144
links,Sabatier,0.2754705050494896,0.26949183522761333,0.2852880340299531,0.23742885836729055,0.27147656185104824,0.9999997785393799,0.9943172604199217,0.2805953431442529,0.3549614224383661,0.22709221893934745,0.2897902175237261,0.26700702880155236,0.3540316550697104,0.4803937508107675,0.26890791446004975,0.2797470653036033,0.25593977135227797,0.250707177104875,0.26218613904577615,0.2212573478646073,0.6674226923755663,0.26103107614295995,0.3857132890619901,0.2757776025223446,0.3046909046668046,0.29439611893443646,0.314659155186715,0.5791822693236088,0.2591482166542959,0.3285859303150629,0.346202175022572,0.27413489848346845,0.3261114949171404,0.278623601706432,0.6033925799825832,0.2782155132798362,0.30580656629446756,0.33475294916096027,0.2532011976419218,0.25390316040465166,0.26702588656537196,0.5915873912985157
links,V2G,,0.009105807270446463,0.009090652083212705,0.006178815555961582,0.004472813366455605,0.0032430405238342477,0.0023846222988150316,,0.003976668537075874,0.006628106456739403,0.005253328101922887,0.004608989058502791,0.003955159729588592,0.002844580923562564,,0.0024306376577330957,0.004723405407621028,0.004739133967592329,0.004759741276828367,0.004187249328313774,0.00376917392153511,,0.0023017667241151465,0.003947070626748296,0.0038638687267081927,0.0039986793799875195,0.00412589598636671,0.003961631421216274,,0.0019512411729103053,0.0027383477872629227,0.0032372633519636568,0.003401880470855454,0.0036906611642895815,0.003917802197333639,,0.0018854725441722437,0.0019587006647836477,0.0027893341023319746,0.003039443785892215,0.0033909709104329535,0.0038042034887595683
links,battery charger,0.40736258874410186,0.39933374322335,0.2407918724841703,0.23655043890941918,0.24359465245515538,0.24060629385313645,0.24184858215329497,0.4079459002396102,0.45205961118549015,0.2635890091504717,0.2446223862820299,0.24105540119147165,0.25047436309055876,0.24138742365211438,0.40601721587164197,0.4531030156908274,0.1339118950444066,0.2557639686150706,0.24339717783789144,0.24310566115859703,0.2377446961437854,0.4049810016964631,0.46006728175795214,0.135841594916656,0.26525737548643397,0.2723812567088214,0.2674323025087785,0.23792617731965304,0.41251522756537906,0.4469317714256037,0.1103965610971407,0.24728589426649253,0.303256500277802,0.2815960472940386,0.23680978140933776,0.40660273051404716,0.4628508470430876,0.20356989052945607,0.20183223555553662,0.2955552033410728,0.28071615303366904,0.23574271171420624
links,battery discharger,0.38699411648476467,0.38336047419797115,0.23116024613233302,0.22708846904541957,0.23385091546953526,0.2309820906090929,0.23217468762770788,0.3875482617414852,0.43397731828821356,0.2530455019282155,0.23483754015054273,0.23141323374444164,0.2404554390665987,0.23173197537359938,0.38571601356978275,0.43497898674630053,0.12855544624152382,0.24553346143658597,0.23366133979718395,0.23338148372626658,0.22823495623117412,0.3847316201052182,0.4416646835398544,0.1304079585078756,0.2546471339471544,0.2614860613569329,0.25673506432708487,0.2284091781966249,0.3918891213160821,0.429054590899936,0.10598072091736722,0.23739450835308562,0.29112630140806095,0.2703322621765644,0.22733743789764949,0.3862722517267965,0.44433690668473463,0.19542713606366394,0.19375898683009635,0.28373305479612626,0.2694875635094154,0.22631305077514524
links,biogas to gas,0.1420516847139293,0.30187125831881695,0.9999997046691544,0.9999999582396376,0.9999999786762851,0.999999980949334,0.7338775991379961,0.14217183919326107,0.17677385417521072,0.4872619555021148,0.999999937619695,0.9999999770735062,0.9999999788272649,0.9999999923002006,0.1416084379178593,0.24538511607344535,0.2045752580669612,0.5706977146223347,0.8386864413928026,0.9999999656133082,0.9999999781796388,0.2383270138257686,0.2198695670735447,0.24376095229189113,0.215548045378967,0.4175271705687384,0.2425198223348944,0.9999998936098435,0.1561132619505755,0.1520983756856544,0.5950899428560597,0.3127509614878006,0.3895028965277427,0.4461974035049863,0.999999929107415,0.14121112634200542,0.19085175861003234,0.16921820730578865,0.2907930147938163,0.24937758558764458,0.4684770317793454,0.9999999501184781
links,co2 vent,0.6807650795477199,0.8008230318250689,0.5034908380266179,0.779568675911999,0.5391527407717566,0.8614906448657554,0.4635305996429522,0.7738665894604513,0.5809707734943884,0.5200554508227657,0.6407601845339302,0.1086171527312859,0.7334553764270725,0.4482062365161481,0.6326723047655175,0.5852827166442688,0.9917323817155317,0.10025472017817941,0.12231829009121474,0.2629827359913187,0.01854197196504016,0.5592698270828547,0.5447255364765206,0.8635828176827073,0.8590287742246079,0.2087473724475067,0.012368561358969753,0.02998723092894623,0.8501303089954798,0.0255162292252162,0.5000768973030664,0.8222072329952181,0.06799825684237604,0.8744743331558974,0.009177894874419553,0.7218298608368822,0.36093416007714557,0.4771520621018322,0.5577340590611211,0.8614136387849756,0.9082599495990039,0.6931765607002134
links,coal,0.6067512447351581,0.0017977878542795626,0.00045359292664098134,0.002361852135261726,0.008878972689527725,0.007222827678194012,0.00881665856879695,0.6067545549432254,0.05919276175993453,0.005492071273677013,0.004638278583237094,0.009114764722278271,0.006931507835167209,0.00878936227294859,0.6067559803217266,0.3603911393197269,0.0102294381954184,0.005248611477134016,0.00942022759018249,0.006735391738322092,0.003849245096934831,0.6067575679114239,0.7940524472578863,0.031970200989749294,0.016913579316294475,0.011855697644019184,0.008501712354421941,9.322047136971055e-05,0.606752674181032,0.9120867058143238,0.3030527914676987,0.019168499740493207,0.014490095360947784,0.008719153195820993,5.6659653795630995e-08,0.6067546761530207,0.9655812834255434,0.814641779902175,0.05056842133227206,0.01583225256269153,0.010618590918224645,1.8865803482587e-08
links,electricity distribution grid,0.7723678747773696,0.8074561688359284,0.7691742419940519,0.7513198989741399,0.7321782792119623,0.7309990712087007,0.7265987200816395,0.7723426040770821,0.7927103232504257,0.8054756048982248,0.7734643758183776,0.7337998932758938,0.7221554257048219,0.7231973402936197,0.7723344346235422,0.7896686762586124,0.8092237352154741,0.8030447798876187,0.7478816440947221,0.7290255228148024,0.6927442816108651,0.7723417395378962,0.7895021906154662,0.8070449506186941,0.8081953340994767,0.7629026464263545,0.7440697512241353,0.7020478650029491,0.7723558225798673,0.7887063675517664,0.8105603195370455,0.8016340366555669,0.7675052376045981,0.760902802200926,0.7113410368594606,0.7723446101104401,0.7852021191386717,0.8093292664265141,0.798673432180492,0.7653274346469636,0.7604442753631219,0.717071696618878
links,gas for industry,0.9999999944837584,0.9999999985281259,0.9999997978848074,0.9749966442533607,0.961812988752371,0.9756321363301826,0.9999999999866662,0.9999999962481282,0.9999998319874275,0.9999999989248723,0.9999999436328696,0.9230571621472035,0.9772964541656322,0.9999059046962927,0.9999999956540768,0.9999999108134546,0.9999999668208819,0.9999999995435391,0.9999999957530932,0.9257356959722396,0.9999573985854155,0.9999999980908628,0.999999955090362,0.999999997905042,0.9999999931815756,0.9999999972938616,0.9999999947686218,0.9999999718406425,0.9999999974284091,0.9999998611276772,0.9999999788116004,0.9999999812405248,0.9999999905201925,0.9999999981964851,0.9999999670143263,0.9999999960369109,0.9999998579079825,0.9999999701344343,0.9999999881460201,0.9999999966095351,0.999999961940561,0.9999999908392514
links,gas for industry CC,0.5002676612437007,0.8925170616973499,0.9999997908223323,0.999999897362192,0.9999996581676837,0.42181777481678556,8.690898998788259e-09,0.515256178361684,0.8320303058816704,0.7307184590982325,0.999999954256177,0.9999998920501444,0.9999998939334025,0.26146101000060834,0.48586338319543665,0.85938521767182,0.9323292440151284,0.6625741597098541,0.9999998037772372,0.9999999586838655,0.9999998863650746,0.45135451914120894,0.8859555943024597,0.7480114207760441,0.7333737219161824,0.5669642352285724,0.6865773929028265,0.9999998457761078,0.4602746313117393,0.8774235091183057,0.7824117131421717,0.8393463893616825,0.7732509603195094,0.7605531514428329,0.9999998631189455,0.503658372185742,0.9281149468272683,0.8164160816845542,0.8231615269776548,0.8943902891174411,0.7808504132037257,0.9999999112660748
links,helmeth,0.3466686079183026,0.35511924742495704,0.5053797419520262,0.5087491836918128,0.48034251033242925,0.7114635843961028,0.7473068968221244,0.3508865477285464,0.42531154995588016,0.4054666416550503,0.4742390234159212,0.4285975818647759,0.4531153138625121,0.5573691416842312,0.3405383178043141,0.3808234887964235,0.39269425662651,0.4601449083160239,0.40466486766858584,0.40182834590366145,0.7144244704063684,0.327069568687902,0.4136391681916106,0.4383534960295034,0.4501818643962277,0.3630434619929898,0.3886052452431052,0.6540289619298493,0.33447806114099443,0.4261047135938606,0.4187611280731427,0.43763139951285057,0.4120002344421361,0.4050716284786169,0.6936686404913079,0.34891644695334934,0.4028501434091372,0.40925035336859106,0.3789727071116697,0.30935341848775605,0.40593213666499683,0.6925155832786144
links,home battery charger,0.43322543944070263,0.378347987279667,0.17963666334643508,0.24715947361831048,0.14485430508509836,0.12806463877403088,0.1424282645574596,0.43464337588974594,0.44677555753362874,0.1262614431008696,0.1902341281879769,0.16497185104261114,0.2010174945021255,0.22935541371084336,0.43147380701641375,0.4501369258129917,0.33860371711971515,0.1978166839597531,0.1757756778182182,0.1521198124994104,0.12209666716038146,0.43000232443427094,0.43034082008010305,0.39315530246317076,0.24195511471294034,0.1868863786614477,0.13969703875378528,0.11767295951132323,0.4345331824759707,0.44164648536298784,0.4380546833009024,0.3320355779351513,0.19036644288244148,0.14628044553555844,0.11856929249411809,0.43254370982613816,0.4615640681601841,0.4196744023187821,0.3702505807097605,0.18626061247988876,0.2029114651785419,0.13139068622670536
links,home battery discharger,0.4115638034683309,0.3632141443626815,0.17245123323958886,0.2372731445121124,0.1390601620869058,0.12294207904310966,0.13673116269102017,0.41291084167346487,0.42890462593834633,0.12121101083359646,0.18262480141681456,0.15837301026275513,0.1929768352587589,0.22018124340513087,0.40989975437459697,0.43213154004457094,0.3250596379117659,0.18990405650548547,0.1687446861521458,0.14603505067384603,0.11721282509197484,0.4085018592081569,0.41312727452349307,0.37742917004378557,0.2322769594649408,0.17941096120575828,0.13410918537459132,0.11296606486597661,0.41280616138923093,0.42398071533545134,0.4205325849727823,0.31875422209745136,0.18275182354995678,0.1404292572111328,0.11382654471618721,0.4109161607982889,0.4431015988042617,0.4028875114653437,0.35544063247491303,0.17881022554330717,0.19479504756655938,0.1261350852722058
links,lignite,0.999828228569475,0.029574049724041603,3.95989243680249e-07,2.3243335678913348e-08,0.004203359046192523,0.003712363428996916,0.010273978333724114,0.9998293624960407,0.7113375939841396,0.0004677722406556627,8.589446069744205e-07,0.004379253160033469,0.0033853121435176163,0.0049689463945475545,0.999828876277529,0.9895123557985743,0.05223940100024622,5.893222533496727e-06,0.005990504585032611,0.0038433622414198003,3.1059483960151823e-07,0.9998292734178008,0.9922809708619835,0.22358672944468103,0.008944007025227877,0.009203861767257467,0.0046479881440469025,5.939488202132694e-08,0.9998293064243139,0.9997056733049464,0.8653340110629092,0.12037115484766645,0.010773062976970253,0.005137055266397437,8.377689053342868e-08,0.9998291733426558,0.9999986371334658,0.983534935845481,0.3022559702800203,0.043697423628653635,0.01151127547380041,3.1422872938886704e-08
links,nuclear,0.9993282093238804,0.9811530041735603,0.9524338822435773,0.9646063106615085,0.9790650288811247,0.9349867908600193,0.9883158556464616,0.9993283350003276,0.9934325595656203,0.9532816076784608,0.960714297834706,0.9740913426233716,0.9796299570760402,0.9875043221612838,0.999328301626268,0.9979192628004263,0.9708704432629206,0.9625028963901372,0.9716206023850666,0.9762094391967671,0.9822301455235396,0.9993283699440044,0.9979949288126558,0.9796400383761747,0.9671904224367796,0.9708672847780209,0.975612808166819,0.9789227477839902,0.9993282599873204,0.9989470216933147,0.9891482244420284,0.97472370258141,0.9743958004822182,0.9768893638886345,0.9762807364148662,0.9993283217276736,0.9999115539288846,0.9936950407203126,0.9809978862178068,0.9786487805880506,0.9767306015147784,0.9755015469495257
links,oil,0.00011102009289921771,0.00026227908365144593,0.00010919941201901936,1.2244321402547427e-07,0.0012274170868986096,,,0.00011080027329854617,0.00036946189519191194,0.00014241406330012263,4.055126690117109e-07,0.004980043638318623,,,0.00011091895581084877,0.0004171230622324453,0.00018706995572752394,3.699671562055614e-07,0.002656055802307283,,,0.00011084863704057674,0.00041407469289169823,0.0001861354721027326,0.0002687561982300322,0.002864594789314767,,,0.00011079434552044991,0.0004293759284644986,0.0016018832505504687,0.001238178510370837,0.005855540917355615,,,0.00011084520583033257,0.0008114882843951352,0.0016698877853793554,0.0012691896305452508,0.006088391290703231,,
links,process emissions,0.9999999943928519,0.9986613050258234,0.81279125679705,0.9268788329636795,0.9960650288119621,0.7859138895715266,0.9235630238400199,0.9999999950507904,0.9999999274217333,0.9698537395810146,0.8909413313802296,0.7430548766190394,0.8508165107074421,0.963745435876366,0.9999999965196378,0.9999999735938698,0.9959372560368418,0.9657709616923975,0.9802297446320137,0.8973977990527433,0.7883736365611159,0.999999998996304,0.9999999868106273,0.999999997749754,0.9937654231263211,0.8977580662672459,0.7896782086443245,0.8655136948225681,0.9999999989617799,0.9999999512925346,0.9999999913756443,0.9999995665582946,0.9485598816397243,0.9418095212835259,0.746755901736081,0.9999999954154258,0.9999999814678323,0.9999999893913669,0.9999999938671271,0.9828219622586412,0.9123123045939344,0.8435853259788163
links,process emissions CC,0.5784976954501905,0.9999999822947319,0.9847914173888562,0.9618923025903356,0.9379023988285223,0.909722870512018,0.887512112025561,0.5911135472753104,0.9214611674419008,0.9999999933856969,0.9767468514833109,0.9523865029727966,0.9237717904821007,0.9012180340876648,0.5681755116848245,0.925578024988158,0.9999999609365053,0.9767471339190316,0.952386724844315,0.9237720433246102,0.9012182637723414,0.5403324531477308,0.9396776873513065,0.8974735671935524,0.9999999784158383,0.975059688856279,0.9457637627580033,0.9226730572224047,0.5459714347813208,0.9356400418319902,0.8892264951672381,0.9999998843650966,0.9892673278899781,0.9595445390406663,0.9361173384033822,0.5801105208275343,0.9562894157469715,0.9012802833620662,0.9252218525647197,0.9999999802775137,0.969954167965948,0.9462734489942976
links,residential rural gas boiler,0.36972397091606507,0.3271323814184742,0.09901133508283001,0.10335532983479344,0.11742954003060967,0.12093870742928688,0.12895539702511624,0.36972802032618185,0.3815736139758845,0.20240444011869646,0.13225963754716702,0.1293486993681367,0.12573402803047065,0.10933467929101937,0.3697326947770919,0.39201171307236926,0.32746899448327527,0.200564513684914,0.15896415652395268,0.13900163657380069,0.08701949831997435,0.36973101179960066,0.39225464292992396,0.3587144891461361,0.2899246567208851,0.19625706857119435,0.17535775404423684,0.08621961261342642,0.3697216176103687,0.395803877988301,0.3830127869906619,0.33275430076741075,0.24496373480882852,0.204954134921556,0.07158648334486951,0.36972769898141333,0.40338290271402727,0.39323525204847415,0.3533405666390446,0.28246274496891716,0.24723308865732024,0.06262789277914921
