cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
lv,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opt,,,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb25.7ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb35.4ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb45.0ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb54.7ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb64.3ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0,3H-T-H-B-I-solar+p3-dist1-cb73.9ex0
planning_horizon,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
generators,DK0 1,offwind-ac,0.012081077833451186,0.006591523800556079,0.10572378961739842,0.0331645374703075,0.009717159567389702,0.00023481863397460814,0.000216639235498465,0.00811985760499618,0.09388011088013129,0.00369257992451119,0.018669694148830466,0.008771285713368106,0.006499026329093742,0.001132263723440045,0.010116893935212597,0.02740883875378461,0.0112831518827983,0.007260485329724834,0.0126881152577205,0.007051141450094528,0.009214854026961965,0.008656579173441618,0.00739444102222669,0.007922871788985965,0.00480814771055198,0.009679486125641274,0.01779773305168414,0.019708358457391658,0.00815034109902026,0.0038458291329282195,0.007750248168368102,0.033924749319653495,0.005008686436600879,0.003940258736752409,0.028512269724068652,0.008825415875133441,0.0021003400812312943,0.006836061544525826,0.03755245018972823,0.005606662805845506,0.0504165821185559,0.013768900873323938
generators,DK0 1,offwind-dc,0.011251303817051713,0.008929253275460399,0.10632692467614074,0.01791583351633348,0.006240022602181496,0.00020671010693882875,0.00020970599011665324,0.007562448537649671,0.08834535250257414,0.0035568931956197836,0.017781550655293826,0.006876070754931554,0.00424776852193744,0.0009234077759172029,0.009421830078680693,0.02554322443547854,0.01076478089628498,0.006645832595334751,0.012020187483814233,0.008676462580098715,0.007872434632241868,0.00796548516717548,0.009461678787745148,0.007433047142841641,0.004853614339635138,0.007876358702248348,0.01722591753068468,0.013624849843335039,0.00754973495229647,0.009201753874660703,0.007285505437987491,0.03900575257996837,0.003963281231057599,0.002530536610514013,0.02346338966284932,0.008218473008130065,0.006760944348535933,0.006739343242500927,0.034243427821598886,0.004691522402092431,0.04400607337412502,0.010179257019647059
generators,DK0 1,onwind,511.909003304576,511.8821183354563,16991.615246199974,16991.61779105402,16991.617791715824,16890.907198639175,16819.997254199803,511.8851997146728,512.3457040624173,241.76569900715174,16991.61758361905,16991.617790247314,16991.617790490614,16920.71256720587,511.8972196054833,512.0011866973155,241.58645510515117,16991.61650535483,16991.617726603836,16991.617791064935,16991.617791010405,511.8879007692359,511.8992499019363,241.57551561958678,199.47592999369078,16991.617264998804,16991.617788539985,16991.617788691237,511.8852509402951,511.8967241591463,241.5779420471991,199.65039766946052,1722.5868616065425,16991.61754543371,16991.617777684583,511.88945147206005,511.85903069537244,241.58284839710353,199.62921596070396,171.65109197981934,8248.105898096053,16991.617614529714
generators,DK0 1,solar,119.15878986155835,119.15299938700821,119.4123516238204,119.17897436762104,119.15027323348716,119.1438490849848,25.956979685531696,119.15371736419169,119.25347792408871,119.16362556476469,119.19333004990969,119.15570212257003,119.15175562579441,25.95893971699707,119.15627452450107,119.16906364790677,119.18394231852639,119.17750945745135,119.17503446568139,119.15219299018929,25.96568969371689,119.15433958875298,119.1526267906386,119.1645290633397,119.15968951903525,119.18852017479901,119.18456216458529,25.983728652479257,119.15376274106742,119.15112189301612,119.15782315270005,119.24154660420129,119.16201057717885,119.16104091709096,25.989951376781487,119.15462195916956,119.14964425912572,119.15199898128225,119.2314975378425,119.15680845829141,119.26765332470043,25.973315477855063
generators,DK0 1,solar rooftop,0.010361273936416424,0.012853491886902711,0.1639813617886289,0.012393643139699723,0.004917904165789539,0.0003550471156211042,0.0004991242610529397,0.006952101992625727,0.10910191757166472,0.008542840165103455,0.028905438500513966,0.011092389586306813,0.010127656712466985,0.0024144076059147397,0.008692433356824913,0.028675771124101055,0.019686941605480016,0.024462665450446935,0.017211283664863863,0.02275241522569573,0.029476511648629983,0.007440214472722678,0.01098636652272339,0.010390006062457609,0.01257921002717026,0.02446615585718482,0.07490678737308124,0.25046948145099035,0.006936705306617139,0.010117046311058447,0.010253080811611987,0.09407987880906257,0.01079597732447434,0.028902561932319118,453.6649626338056,0.007565422709064545,0.008542534090126367,0.011425878402176872,0.06948906779227267,0.012948241983477956,0.2318482022110987,1225.937054626907
generators,DK1 0,residential rural solar thermal,0.017113658305545242,0.005132275639840749,0.030400867245928304,0.0029409892225222643,0.0014140161411301715,0.0003535121676419348,0.00016334035187741506,0.011244036616823671,0.056701167148286206,0.0018032609853447581,0.004413879758747122,0.0016768444549846006,0.0017840309999663608,0.0004099555561990347,0.014880128599742923,0.01779202756661374,0.011505243280217948,0.0038943321802543856,0.004165838900937692,0.0014920819690079877,0.0014116622788570088,0.014612005554342927,0.005742961455775231,0.006403240090737376,0.005144130231806739,0.007612607553896697,0.003956698394870764,0.00717807668520604,0.01248650922091019,0.006647737923312587,0.0050252725858592265,0.0285075505794012,0.003315401671544897,0.0013086483691093797,0.0066208024184820306,0.01228565449498891,0.004130710012201031,0.006209007412907069,0.015563843762158521,0.004719655876426863,0.02911500707589315,0.002413639472502202
generators,DK1 0,services rural solar thermal,0.017046997306596548,0.0050729599958674034,0.029179701350230264,0.0029264884905238187,0.0014254564379477897,0.00035183471074220357,0.00016231412740746418,0.01118630982454551,0.05556770323995948,0.0018156693252951465,0.004368835517237638,0.0016414071626954206,0.0017866314423461887,0.0004122465114019298,0.014793707860707876,0.017645809765174977,0.011486476710418112,0.0038559427501355698,0.0040541696113392065,0.0014954683635953953,0.001381277408067163,0.014551975954820152,0.005708579644838573,0.0064521649594344345,0.005142023366814968,0.007444476187308344,0.00397483091649825,0.007299625114030033,0.012441765604564337,0.006599493162666317,0.005033025657935483,0.028468386728190315,0.0032904487559124312,0.0012751514437234182,0.0067133651060759195,0.012220950090128996,0.004073861053557168,0.006189102899905306,0.015444508537879837,0.004723489759167687,0.028552560801582253,0.002393500989901457
generators,DK1 0,urban central solar thermal,0.0333137238541767,0.014714448386947672,0.07531541844407967,0.008853816742863738,0.0032194302229638003,0.000725608533967284,0.0004074814881499899,0.02222019149068905,0.1369522861835993,0.005836313064296245,0.010365105235659396,0.003812692924549765,0.003541075295688516,0.001022621926686253,0.028180879232100182,0.042794510173221126,0.03488694477181127,0.012544068318944139,0.009078330451356606,0.003191958333867767,0.0028628136258737323,0.0246764454546878,0.014928760935509605,0.021252349338158744,0.014580923579934143,0.019783875800616954,0.012753405296697764,0.015599140811414816,0.022483124611072013,0.01344765621003627,0.015314707642708902,0.09974044073631555,0.011118965739067097,0.004377155422578801,0.01998919841651072,0.02425991887540298,0.00874718367075481,0.015346430453873586,0.06571694886304838,0.013985339627714977,0.09727256507174692,0.006832705454889628
generators,DK3 0,offwind,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,
generators,DK3 0,offwind-ac,0.009218623199985138,0.003793279245743246,0.05773777202138129,0.006237615218848538,0.002801830315834885,0.00024302113355425886,0.000229482088988206,0.0061984805429347485,0.06507226008741897,0.0022954254992782453,0.010768409379477904,0.0047385674540862096,0.0036020606745495137,0.001025537817212319,0.007718688482891777,0.01971268414966567,0.008117158343224313,0.004586107625993155,0.00724481693270556,0.0034472245587490262,0.005246977026962776,0.006601948841603263,0.006887751695856778,0.005729265936075503,0.0033779441091167303,0.006026867395580831,0.009953561565176933,0.011549922706220928,0.006209284909235781,0.00292110891942779,0.005715201546332841,0.027425297953178197,0.003301756952681067,0.003185587445055547,0.01826128052166781,0.006733370148490266,0.0020032848730795337,0.004676889289199923,0.027652732909518356,0.004459574615522872,0.0396762583251674,0.008052355615240087
generators,DK3 0,offwind-dc,0.010324556404748747,0.004795237052876427,0.1908703987864826,399.09789568573825,399.10707905560923,399.09814186929003,399.09813703261455,0.0069414464371180835,0.061513516022394785,0.0031691010292356483,0.03019964217975019,0.018648367024371306,0.017767755872360572,0.0011914743171732014,0.008639015052027625,0.02204582598280961,0.009024123292750654,0.007279510341617123,0.014582804535983387,0.008445256650374097,0.03705736747734534,0.007415245591151907,0.004171957627146915,0.006344930750700377,0.0034917577890063818,0.00975687759337084,0.019695474940888375,0.1466655018102982,0.006990706110991375,0.007920682965326333,0.006411124793134175,0.038408354945670936,0.004407799785611388,0.006095191276636949,0.47243449996134657,0.00754522541483627,0.0058818181870387305,0.003633404195400116,0.03141633794006266,0.005972090615888666,0.040960268580834305,0.11805791934584042
generators,DK3 0,onwind,594.7355682573498,594.615808704915,3772.841693879358,3772.841718580314,3772.841719128667,3655.8484180231208,3573.474691450358,594.6881264947301,595.0550137564796,3772.8416922891493,3772.8417170656603,3772.8417191412004,3772.841718650608,3772.841711181602,594.7110919633194,594.7946369089505,280.65465354136995,3772.8416965508154,3772.841717964767,3772.8417185985472,3772.8417190323867,594.6934771984436,594.671525494736,280.63675122448495,3053.699137324125,3772.841713493044,3772.8417176382695,3772.8417176452876,594.688460242716,594.6937756906377,280.66262742411504,236.48984301712727,3772.8416393661964,3772.841718699532,3772.8417041415782,594.6964909763697,594.6132679275806,379.17898527573806,332.13837502888606,3772.8416861122487,3772.841671323126,3772.841702440316
generators,DK3 0,solar,127.35430638135081,127.3508923927941,404.98008551128214,4417.151406992273,4417.16630381987,4417.151938307514,4317.555787517421,127.34900680766928,127.48953694569809,127.3655307414289,150.1864455297565,150.85199169890353,297.26584565658266,197.67269908353907,127.35167014511121,127.37880162879388,127.36986976434663,127.610475154766,692.4522917543293,693.0569697556793,592.9140657458105,127.34970367949828,127.35305966453696,127.35574705797126,127.35661401261886,135.64006617830717,534.7459051169283,436.0406628506888,127.34904174971824,127.347101114579,127.35452807381999,127.48441792674716,127.3577172391392,127.42047338413884,888.5739662877489,127.34994727745277,127.34608436228807,127.35117082455744,127.44712014652154,127.35923651188234,127.58590015533775,1891.6126696342435
generators,DK3 0,solar rooftop,0.010606575335681984,0.010565146946101597,0.38499503313408,0.05649920977326636,0.014101737748461745,0.00040103787252289695,0.0006405928506466864,0.007119362425656712,0.1012945073437594,0.008800989091669044,0.07791900938082566,379.65987192842636,1509.5734693470524,1509.577919341102,0.008897265960032295,0.02824796768548134,0.016595918400041064,0.04334296926602179,0.8452433588303403,1129.9138705942607,2259.8276272930816,0.0075973756189755565,0.010916049114932096,0.00873158812879814,0.009994141950314336,0.20640295701360534,1129.9139150670565,2259.8278564671627,0.0071108881215468794,0.010009781302029449,0.009966190356280356,0.0835298425353679,0.011350298226571843,1129.9135085848222,2259.8274077643746,0.00774863211638544,0.008236472374632523,0.011575137681249317,0.0640014246573013,0.015792847419061472,0.42173567392139594,1129.9139088251452
generators,DK3 1,offwind,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,,213.27315168389737,213.27315168389737,207.03015795742067,160.40748080809257,104.90726657971462,54.563765169406444,
generators,DK3 1,offwind-ac,0.010699920856708598,0.006669323333642505,0.1483005586069698,158.58959242462473,158.60251520538804,158.5898556045975,158.5898663044171,0.007195506834161939,0.07765768841832821,0.0030361258736951945,0.025509300291478174,0.018845908015254157,0.016459827107356835,0.0012951749260442388,0.008956774481243747,0.02317886424849002,0.009259325403042706,0.007226311783442643,0.018349242337226335,0.015355582736487804,0.026686650925164583,0.007600544371642887,0.008031231047709456,0.006544373486662769,0.004206738047287682,0.008432316295169752,0.025293650032856625,0.08728573475528124,0.007217396347098829,0.008689175884808154,0.006642835462679475,0.041265626401702935,0.004054143655624374,0.005698606229121434,0.22422091243981113,0.007813903553170229,0.006547657330264378,0.0068270334519855685,0.03388075414079118,0.004373076229068911,0.04228465352951492,0.11458913525588146
generators,DK3 1,offwind-dc,0.008660229002801704,0.005538823451464548,0.0735470266752686,0.006201119736723474,0.0023005871393011164,0.0001515610030808083,0.00018159452819223993,0.005802229189181841,0.06109226790940514,0.0017922465667410373,0.011217137708270158,0.004328069229733027,0.0028602387895261617,0.0006120518354076957,0.007304501903571072,0.019121548676625667,0.006499484631892902,0.005274524216188788,0.005227313391122012,0.005685507151511305,0.005533533826187244,0.00627443505932649,0.00735403753390719,0.004433179240176369,0.0027520336648452926,0.004420593038277667,0.009393311837334264,0.010033383437210126,0.005804320332959374,0.007077546203075441,0.004966137490238859,0.025226987068531034,0.002180162684124431,0.0023057427362361714,0.018210794814548535,0.006357064865931053,0.0052893898952274905,0.005891209582421633,0.023951738103547063,0.003445724045506825,0.02741858271488578,0.009157564740060409
generators,DK3 1,onwind,4971.755219798633,4971.764423217995,4971.7656457082785,4971.765662624439,4971.765663252957,4854.772421446675,395.2645641495849,4971.759540375541,4971.765654186384,4971.765658346144,4971.765660661256,4971.76566291735,4971.7656625948375,4971.765642471657,4971.754475242673,4971.765647171726,4848.870003524364,4971.765660158735,4971.765661886213,4971.765662682014,4971.765660984351,4971.761921755088,4971.765662210555,4766.918527474035,4971.765646909504,4971.765660179533,4971.76566178009,4971.765621263495,4971.761905154041,4971.765659830885,4971.765130685366,4971.765564235838,4971.765659161873,4971.765662781459,4971.765611570364,4971.758394508051,4971.764750690805,4971.765645738283,4971.765577542345,4971.765654944626,4971.765633734487,4971.765636665847
generators,DK3 1,solar,127.35431815692131,127.3518502878855,140.90550419288647,143.26705753383098,140.9194737824533,140.90603476608064,41.30986470805077,127.34901477917636,127.49037359244157,127.3629596002646,128.0356784879625,127.46821867011872,127.38545753104708,27.744781664213825,127.35168015262592,127.37892554908963,127.36954298165523,127.50181304892618,127.50647421282852,127.38867809609697,27.776446347812996,127.3497085050349,127.35344632597213,127.355685181101,127.3560781407139,127.50594600765147,127.47139122916228,27.944682602820762,127.34904850418137,127.34855464645156,127.35414181086793,127.48121067952374,127.35511261451548,127.37447494935837,28.197678732535117,127.34995552621143,127.34802360619449,127.35240640264166,127.44312038104698,127.3572572595284,127.5492601143922,28.170186838570032
generators,DK3 1,solar rooftop,0.009720459791672693,0.008834511842507626,0.35886075944936197,0.049067855762812446,0.008695790803704856,0.0003816318242228279,0.0004280412416056412,0.006327016701226476,0.09722970586484467,0.008600717646014543,0.04969116474789803,0.08739166003979291,246.14620039435422,246.14910652811588,0.008452257036052464,0.026871392788426117,0.012387735103863949,0.035216096310011845,0.0431597628592269,246.1468905834836,492.293786505582,0.007000532589993901,0.010507803473448277,0.006348268911763988,0.008352223932424971,0.05559850082969356,246.14677892039546,492.2936903161408,0.0050623046606696805,0.009649510817367419,0.006113867842020737,0.06824839334300921,0.009749253297293965,55.668030130645334,301.81466764936573,0.007076303699839607,0.008212232862955015,0.008154517256018113,0.05414464178425932,0.011374646318254774,0.23757500169972046,246.1468820477577
generators,EE2 0,residential rural solar thermal,0.016404746864966853,0.006133004890819787,0.028107911146020258,0.0027489173036459717,0.0012749237809723982,0.00035074130980571386,0.00015839936512350937,0.010694325688121096,0.057738635951379985,0.0016708344214701396,0.004112192225755373,0.0015397421233242317,0.0016071179789304791,0.0003943677730864571,0.014271546047914984,0.01707265808245829,0.012093476939510302,0.0036403361266524564,0.003819833076726747,0.0013454607848669043,0.0013018853484897295,0.014356281737505902,0.005570615040911885,0.00701009355197791,0.005149710805323912,0.0068827457654226775,0.003757654135574986,0.00672278716244961,0.012208021530070027,0.0062241657263242935,0.005191620644254901,0.03130444082898562,0.0033870804316307812,0.0012277036167685261,0.006265741046436211,0.011688603547466463,0.0038960810491818557,0.006082482666911167,0.01674812880481712,0.005157152148416992,0.02945955431330149,0.0022900498703189126
generators,EE2 0,services rural solar thermal,0.017881338274302563,0.006255611910066673,0.027581833794885442,0.0027515729416053903,0.0012664192178024173,0.00034904970105784875,0.00015700018250941814,0.011781219863027954,0.05924544468687619,0.0017356174957841649,0.004122132241760586,0.0015083113739401781,0.0016611687255649857,0.00038536342346273716,0.015256160025481705,0.01762906508638193,0.012194450296622604,0.003635960489413021,0.003817202861214002,0.0013487690708937632,0.0012840189743575634,0.013909764334823636,0.005686422529214143,0.0070645370318527054,0.005198953556407267,0.006968030960897074,0.003840849828032036,0.00686183383398089,0.012725937440596675,0.006444186028673935,0.0052563771165711325,0.03121160159965511,0.003494999916352425,0.0013844904268617434,0.006355582202238364,0.012882116851898832,0.0040083868925446025,0.006170051006433974,0.01644860313366412,0.00532124468909998,0.031196155252158873,0.002310069954878256
generators,EE2 0,urban central solar thermal,0.030129220837655624,0.013141412020065284,0.1118828319854915,0.0071268811504061405,0.0029255294465249685,0.000736053804904553,0.00043381405863269866,0.020019897118294164,0.11859244754456327,0.005063495727917332,0.014230099700200272,0.0048125099636562516,0.0037811870975378446,0.0009705861714254854,0.0255174979445747,0.036509740008002584,0.025557056424843017,0.011559171399306779,0.010301115730846671,0.003507687982199128,0.003033467492064624,0.02265006261980956,0.012981797216100047,0.013471761876024224,0.011132445311514357,0.017654304364837725,0.013062731480902345,0.0150692873799344,0.020417785063243037,0.011726378823175145,0.011155821436571334,0.07258687037514451,0.009479165797634347,0.003834069223467079,0.019070652541752074,0.021876702690821422,0.007774343063249494,0.012425760347508115,0.045389940734435,0.01181015177640137,0.08013007630189245,0.007337381965145549
generators,EE6 0,offwind-ac,0.013139820961517109,0.0031146205686634386,0.0810582939284739,0.004076662336749361,0.0020128343457453397,0.00026213870082967855,0.0002099429720498922,0.008829232447838266,0.053057344681313574,0.002743073389526283,0.008678427142170486,0.0023590632552972406,0.0021511091816366415,0.0010024039084271762,0.011000141059287288,0.03148452598639224,0.013725089832220951,0.0047455744211222705,0.0061195341615633975,0.002157425459351458,0.0034634539221183027,0.009429713289306418,0.0066549318599000064,0.009513396827401467,0.005163656759658079,0.008744632719758753,0.006947778440352357,0.007937779926381427,0.0088641640462873,0.010857978139008035,0.006583750624580909,0.030360226005060536,0.0036611994657380826,0.0026157020369103516,0.007607443525668235,0.00960282353299141,0.009484041627527822,0.004700311891229523,0.04142157300626813,0.00481742431815387,0.018039968309420288,0.003574522248221538
generators,EE6 0,offwind-dc,0.012747417038169888,0.010231416835172626,0.05781904093269716,0.00413854663337264,0.002030643545835954,0.00022362811250787142,0.00020630024043139178,0.00856617699844307,0.12425403695372757,0.004330124590075712,0.009727852820343573,0.0038768215111300774,0.0023827849831832455,0.0008975538950258085,0.010672418616504763,0.03205329005773376,0.014871911717954333,0.006342007091055105,0.006052218745369775,0.002558932886536201,0.0034272460262160416,0.009113685220614561,0.012248163042627066,0.010290391834836309,0.007039833507275798,0.006852100125990369,0.007803644346703037,0.007554408242126625,0.008584878976938413,0.006185325057825101,0.009380769920289623,0.05295872155698655,0.005221755408313879,0.0029582127023709947,0.011312028839050726,0.009314434066638688,0.006950491279904686,0.0067989732651041156,0.04991400788749047,0.007441285219838011,0.04820275068852582,0.004863164282242716
generators,EE6 0,onwind,330.3667594470293,4439.228256113885,7982.923911044301,9097.36817894915,9020.434201029337,8810.368774977389,8798.568655197789,330.1836705613417,4030.3472945143385,5044.8565516281205,7873.306332981279,8980.259990496932,9800.07697456931,9788.28035147913,330.2655869211762,3359.588571275339,4542.3757243452865,5580.70691930078,7269.650507942888,9115.079864377747,10274.034076363794,330.1198785650864,3334.146670717961,4379.925991955725,4741.659881746226,6142.548234440194,8187.895394195081,9830.315191643687,330.1899924313257,3141.215667160028,4166.827142740057,4542.790802729954,5065.073844367998,6584.292011137705,9714.383138083962,330.2225702930071,329.923627420882,3765.9361012235004,4433.737169910464,4590.437390206474,5310.742713114048,9865.447929098618
generators,EE6 0,solar,25.417792582098553,25.502184084239875,3872.156178398827,4645.383659770061,4645.401613706584,4645.384297959488,4645.384163877825,25.41195991183058,25.552982539771047,1200.189040624434,3549.3788974876757,3551.2638873201963,3549.402762400006,3549.382728949679,25.414903148700304,25.437154405762634,137.70954267052056,2051.0326995509163,2938.9643045602947,2938.992608177622,2938.97971406572,25.41272106046009,25.412815881338,25.802683548933715,1349.9678659071503,2635.3685324498106,2635.519821144882,2635.4167195432988,25.412002746277725,25.410188371115346,25.433046024212985,237.7717604266307,2014.6776142834376,2014.7995064032045,2014.7621008120962,25.412999238794416,25.408838659200335,25.418428927159074,26.54745680613167,989.7123402349506,991.9202501530162,989.810455947491
generators,EE6 0,solar rooftop,0.01128906252480319,0.022698726628906197,0.3136153218775794,0.04898586884160995,0.011803233469980537,0.0004950824471424513,0.0009126006466246892,0.007564530978786297,0.14191873663495203,0.011431682993636524,0.059219092977709796,0.14882609499913801,1160.2015204141767,1160.2111479058435,0.009479793635824484,0.03253436059334774,0.033844540474203794,0.037532227079690214,0.057189546233538335,1160.2040312781482,2320.4076757312855,0.00811857519992291,0.012465159737944279,0.02138892802920428,0.025438298540935884,0.07128956705333542,1160.2044162543914,2320.4090396640136,0.007504825430193467,0.011404838000461147,0.014618641056344524,0.192274663124497,0.03312737848209849,1092.9896650897517,2253.194249172464,0.00823882158217328,0.00986685309009504,0.014456079883559035,0.1478120122151039,0.039863378955247566,993.5903156912556,2153.794912941592
generators,ES0 0,offwind-ac,0.005724391461551112,0.00436988871338529,0.01996940239621038,0.0010986005505313427,0.00045778856063476993,0.00010964700423445868,0.0001272540016882988,0.0037463394354663036,0.04705693455520987,0.0010232309715106803,0.002736384071235211,0.0010235820367168237,0.0005827736787727563,0.00029658936532829777,0.004942476724470457,0.013955229575216412,0.004353803324459853,0.0023133060712767603,0.001330722006888491,0.0010226177352506804,0.0009825355267721176,0.004095449206403172,0.005394786219787499,0.002929350139620151,0.0018275448280573687,0.0018845796422270564,0.0020654734270871707,0.001844072032135917,0.003463054265697578,0.005004269008934881,0.003081315794372076,0.01701034403903096,0.0012071667132280638,0.0007513997256137649,0.0031668266272180555,0.004190084213858842,0.00448347502839691,0.003333888197591801,0.013967196368496082,0.002043680417001443,0.015284272167913789,0.0014004055705003115
generators,ES0 0,onwind,28.01393391552872,28.008934825191492,25.464475638693262,16.15587871534535,3.27628405682373,0.5524450313311674,0.000309432299023002,28.008669256874956,28.13989624704619,25.366139085468543,16.161709414965532,3.277760146844117,0.5547013072970038,0.0011820011352936892,28.011324821676787,28.03469685304388,25.380392085634554,16.154093862430397,3.2803533170970947,0.5551427902599201,0.0036559535192447327,28.009366050252876,28.011682339837176,25.375061805732532,16.155768535993396,3.2801979871767797,0.5606001160372048,0.008683815651232723,28.00870354802144,28.007642160162288,25.373040894980402,16.196694800728874,3.279096543571684,0.5552306877394093,0.012939286298850303,28.009606105699536,28.005969822279997,25.36991672491931,16.206869615964617,3.2815612965338,0.5963290366642338,0.005487442425457821
generators,ES0 0,residential rural solar thermal,0.03910019870248928,0.012967753398067015,0.0454446686564683,0.00450773059800763,0.001844531612757434,0.0003785087428762495,0.00023096269644798736,0.025674124137138543,0.17728649822973547,0.003649358067474682,0.007309842412724059,0.002160326934922601,0.001999488748653045,0.0005494728703088468,0.03448033975036299,0.04787329647568946,0.023071220707481337,0.005863705957516438,0.005123048668125616,0.0015007499885779547,0.0015479883684689443,0.03186320757868355,0.01619742948102282,0.013687120587762936,0.008694844587401638,0.01077156301447318,0.004787359097912226,0.010236201877407107,0.02525271253598968,0.018791028462789412,0.01126497758289423,0.05291875951747086,0.005191063963821874,0.0019290835177955454,0.009561942634759926,0.02818717867691424,0.011523000637515888,0.015485776039134825,0.03368879689420232,0.007156655394947515,0.04199937688621522,0.004091421546433108
generators,ES0 0,residential urban decentral solar thermal,0.039606425755994185,0.016740557966904525,0.05781054203895726,0.005493212850645584,0.0021271351333542474,0.00040942638226285934,0.0002627129140591269,0.026110377146046623,0.22111407352379406,0.00425418932977136,0.009315625146975686,0.00248897898803821,0.0022618889456555965,0.0006070790247054709,0.034740958751111606,0.04894960667245611,0.02810605869667895,0.007352555361123868,0.005925453322047764,0.0017685214982467935,0.0018290994605035435,0.03175121711648648,0.016995445276301886,0.01606812893259012,0.010343834799031353,0.012924545726592141,0.005983503888216184,0.011884434110535698,0.025696354999713247,0.018234149359445333,0.014280901204054338,0.06508459369113044,0.006786218999917233,0.002570786385796547,0.01068210209403329,0.028627646886506073,0.010517214541593498,0.020918892724436717,0.04244834518395965,0.008852562180652735,0.05920878739312719,0.004782345152022567
