name,bus0,bus1,carrier,geometry,length,p_nom,tags,under_construction,underground,p_min_pu,underwater_fraction,capital_cost,efficiency,p_nom_extendable,bus2,bus3,bus4,efficiency2,efficiency3,efficiency4,lifetime,marginal_cost,build_year,p_nom_opt,charger_ratio,type,p_nom_min,p_nom_max,p_set,p_max_pu,terrain_factor
GB5 0 coal-2030,EU coal,GB5 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1647850068864347,2030.0,0.0024855996774496305,,,0.0,inf,0.0,1.0,1.0
GR0 0 coal-2030,EU coal,GR0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.165969348963186,2030.0,0.00536797823511793,,,0.0,inf,0.0,1.0,1.0
HR0 0 coal-2030,EU coal,HR0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1655817845025103,2030.0,0.006529476185215991,,,0.0,inf,0.0,1.0,1.0
HU0 0 coal-2030,EU coal,HU0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1641284918764,2030.0,0.03192755292321471,,,0.0,inf,0.0,1.0,1.0
IE4 0 coal-2030,EU coal,IE4 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1653327362590369,2030.0,0.010976455703146768,,,0.0,inf,0.0,1.0,1.0
IT0 0 coal-2030,EU coal,IT0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1648797798468302,2030.0,44233.98325040594,,,0.0,inf,0.0,1.0,1.0
IT6 0 coal-2030,EU coal,IT6 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1651060613177016,2030.0,0.00345889732621087,,,0.0,inf,0.0,1.0,1.0
LT2 0 coal-2030,EU coal,LT2 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1652566354960319,2030.0,0.0034927108052833513,,,0.0,inf,0.0,1.0,1.0
LU0 0 coal-2030,EU coal,LU0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.165403427561978,2030.0,2341.986158894255,,,0.0,inf,0.0,1.0,1.0
LV2 0 coal-2030,EU coal,LV2 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1656407858774507,2030.0,0.003094152330026948,,,0.0,inf,0.0,1.0,1.0
ME0 0 coal-2030,EU coal,ME0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.164619870212592,2030.0,0.014757469005789751,,,0.0,inf,0.0,1.0,1.0
MK0 0 coal-2030,EU coal,MK0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1651736240746662,2030.0,0.024257442562458358,,,0.0,inf,0.0,1.0,1.0
NL0 0 coal-2030,EU coal,NL0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1654262008836536,2030.0,0.004134761339062362,,,0.0,inf,0.0,1.0,1.0
NO1 0 coal-2030,EU coal,NO1 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1645736743227675,2030.0,0.0010712895316005223,,,0.0,inf,0.0,1.0,1.0
PL0 0 coal-2030,EU coal,PL0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1643490206702347,2030.0,0.004532027723314914,,,0.0,inf,0.0,1.0,1.0
PT0 0 coal-2030,EU coal,PT0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.165748284525612,2030.0,0.0033532475657257134,,,0.0,inf,0.0,1.0,1.0
RO0 0 coal-2030,EU coal,RO0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1646468440433273,2030.0,8493.863739151882,,,0.0,inf,0.0,1.0,1.0
RS0 0 coal-2030,EU coal,RS0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1655212274383882,2030.0,3436.068957382858,,,0.0,inf,0.0,1.0,1.0
SE1 0 coal-2030,EU coal,SE1 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1644474365160324,2030.0,0.001190176355197451,,,0.0,inf,0.0,1.0,1.0
SI0 0 coal-2030,EU coal,SI0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1642410302881794,2030.0,0.004357953979315145,,,0.0,inf,0.0,1.0,1.0
SK0 0 coal-2030,EU coal,SK0 0,coal,,0.0,0.0,,,,0.0,,115492.26269785289,0.33,True,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1647728952816383,2030.0,0.004227583149349707,,,0.0,inf,0.0,1.0,1.0
BA0 0 coal-2025,EU coal,BA0 0,coal,,0.0,4051.581385867291,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.173919740235645,2025.0,4051.581385867291,,,0.0,inf,0.0,1.0,1.0
BE0 0 coal-2025,EU coal,BE0 0,coal,,0.0,5912.69656780951,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1750087144703787,2025.0,5912.69656780951,,,0.0,inf,0.0,1.0,1.0
HR0 0 coal-2025,EU coal,HR0 0,coal,,0.0,160.17534728159924,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.175266416138992,2025.0,160.17534728159924,,,0.0,inf,0.0,1.0,1.0
IT0 0 coal-2025,EU coal,IT0 0,coal,,0.0,30739.565862649124,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.175041051176837,2025.0,30739.565862649124,,,0.0,inf,0.0,1.0,1.0
ME0 0 coal-2025,EU coal,ME0 0,coal,,0.0,198.91414166610653,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.175347747953933,2025.0,198.91414166610653,,,0.0,inf,0.0,1.0,1.0
RS0 0 coal-2025,EU coal,RS0 0,coal,,0.0,2367.27612665273,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1757720579941238,2025.0,2367.27612665273,,,0.0,inf,0.0,1.0,1.0
SI0 0 coal-2025,EU coal,SI0 0,coal,,0.0,7567.344179367647,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1742852089466314,2025.0,7567.344179367647,,,0.0,inf,0.0,1.0,1.0
AT0 0 coal-1990,EU coal,AT0 0,coal,,0.0,2133.333333333333,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.183030549660375,1990.0,2133.333333333333,,,0.0,inf,0.0,1.0,1.0
DE0 0 coal-1990,EU coal,DE0 0,coal,,0.0,9193.636363636364,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1862987872726036,1990.0,9193.636363636364,,,0.0,inf,0.0,1.0,1.0
DK0 0 coal-1990,EU coal,DK0 0,coal,,0.0,1896.9696969696968,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.185008988087055,1990.0,1896.9696969696968,,,0.0,inf,0.0,1.0,1.0
DK1 0 coal-1990,EU coal,DK1 0,coal,,0.0,1603.030303030303,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1858627139990399,1990.0,1603.030303030303,,,0.0,inf,0.0,1.0,1.0
GR0 0 coal-1990,EU coal,GR0 0,coal,,0.0,1818.181818181818,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1831950044763244,1990.0,1818.181818181818,,,0.0,inf,0.0,1.0,1.0
PL0 0 coal-1990,EU coal,PL0 0,coal,,0.0,1351.5151515151515,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1845050318703054,1990.0,1351.5151515151515,,,0.0,inf,0.0,1.0,1.0
PT0 0 coal-1990,EU coal,PT0 0,coal,,0.0,3575.7575757575755,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1841749266732564,1990.0,3575.7575757575755,,,0.0,inf,0.0,1.0,1.0
RO0 0 coal-1990,EU coal,RO0 0,coal,,0.0,4563.636363636363,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1851838405534492,1990.0,4563.636363636363,,,0.0,inf,0.0,1.0,1.0
SI0 0 coal-1990,EU coal,SI0 0,coal,,0.0,745.4545454545454,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1848904026873412,1990.0,745.4545454545454,,,0.0,inf,0.0,1.0,1.0
CZ0 0 coal-1995,EU coal,CZ0 0,coal,,0.0,536.3636363636364,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1838556981514974,1995.0,536.3636363636364,,,0.0,inf,0.0,1.0,1.0
DE0 0 coal-1995,EU coal,DE0 0,coal,,0.0,4761.818181818182,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.185740569942377,1995.0,4761.818181818182,,,0.0,inf,0.0,1.0,1.0
DK0 0 coal-1995,EU coal,DK0 0,coal,,0.0,2454.5454545454545,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.18549310545587,1995.0,2454.5454545454545,,,0.0,inf,0.0,1.0,1.0
GR0 0 coal-1995,EU coal,GR0 0,coal,,0.0,1878.7878787878788,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1836244515064933,1995.0,1878.7878787878788,,,0.0,inf,0.0,1.0,1.0
PL0 0 coal-1995,EU coal,PL0 0,coal,,0.0,2198.7878787878785,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1841387290482928,1995.0,2198.7878787878785,,,0.0,inf,0.0,1.0,1.0
PT0 0 coal-1995,EU coal,PT0 0,coal,,0.0,1745.4545454545453,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1855710211778128,1995.0,1745.4545454545453,,,0.0,inf,0.0,1.0,1.0
DE0 0 coal-2000,EU coal,DE0 0,coal,,0.0,413.3333333333333,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1839207150600952,2000.0,413.3333333333333,,,0.0,inf,0.0,1.0,1.0
PL0 0 coal-2000,EU coal,PL0 0,coal,,0.0,8187.878787878787,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1861034367920045,2000.0,8187.878787878787,,,0.0,inf,0.0,1.0,1.0
CZ0 0 coal-2005,EU coal,CZ0 0,coal,,0.0,193.93939393939394,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1858429528928849,2005.0,193.93939393939394,,,0.0,inf,0.0,1.0,1.0
DE0 0 coal-2005,EU coal,DE0 0,coal,,0.0,4212.121212121212,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1863712598812899,2005.0,4212.121212121212,,,0.0,inf,0.0,1.0,1.0
DK0 0 coal-2005,EU coal,DK0 0,coal,,0.0,145.283532611845,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1845109713743542,2005.0,145.283532611845,,,0.0,inf,0.0,1.0,1.0
GR0 0 coal-2005,EU coal,GR0 0,coal,,0.0,1000.0,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1852451488923803,2005.0,1000.0,,,0.0,inf,0.0,1.0,1.0
IE4 0 coal-2005,EU coal,IE4 0,coal,,0.0,2590.909090909091,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.186201327112272,2005.0,2590.909090909091,,,0.0,inf,0.0,1.0,1.0
IT6 0 coal-2005,EU coal,IT6 0,coal,,0.0,1634.4397418832561,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1846942322994063,2005.0,1634.4397418832561,,,0.0,inf,0.0,1.0,1.0
NL0 0 coal-2005,EU coal,NL0 0,coal,,0.0,8918.181818181818,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.186670929103547,2005.0,8918.181818181818,,,0.0,inf,0.0,1.0,1.0
PL0 0 coal-2005,EU coal,PL0 0,coal,,0.0,469.6969696969697,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1844014332044224,2005.0,469.6969696969697,,,0.0,inf,0.0,1.0,1.0
SK0 0 coal-2005,EU coal,SK0 0,coal,,0.0,1333.3333333333333,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.184273366062166,2005.0,1333.3333333333333,,,0.0,inf,0.0,1.0,1.0
BG0 0 coal-2010,EU coal,BG0 0,coal,,0.0,400.0,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1863302790286838,2010.0,400.0,,,0.0,inf,0.0,1.0,1.0
CZ0 0 coal-2010,EU coal,CZ0 0,coal,,0.0,1441.6596697636926,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1872306058657807,2010.0,1441.6596697636926,,,0.0,inf,0.0,1.0,1.0
DE0 0 coal-2010,EU coal,DE0 0,coal,,0.0,68.48484848484848,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1858471536423545,2010.0,68.48484848484848,,,0.0,inf,0.0,1.0,1.0
PL0 0 coal-2010,EU coal,PL0 0,coal,,0.0,5424.242424242424,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.184590522931653,2010.0,5424.242424242424,,,0.0,inf,0.0,1.0,1.0
DE0 0 coal-2015,EU coal,DE0 0,coal,,0.0,7523.333333333332,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.183619445185748,2015.0,7523.333333333332,,,0.0,inf,0.0,1.0,1.0
NL0 0 coal-2015,EU coal,NL0 0,coal,,0.0,4787.878787878788,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.185532780336182,2015.0,4787.878787878788,,,0.0,inf,0.0,1.0,1.0
CZ0 0 coal-2019,EU coal,CZ0 0,coal,,0.0,2272.7272727272725,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1853440056899391,2019.0,2272.7272727272725,,,0.0,inf,0.0,1.0,1.0
NL0 0 coal-2019,EU coal,NL0 0,coal,,0.0,3236.363636363636,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1846916651912092,2019.0,3236.363636363636,,,0.0,inf,0.0,1.0,1.0
PL0 0 coal-2019,EU coal,PL0 0,coal,,0.0,12169.69696969697,,,,0.0,,115492.26269785289,0.33,False,co2 atmosphere,,,0.34,1.0,1.0,40.0,1.1847709709166612,2019.0,12169.69696969697,,,0.0,inf,0.0,1.0,1.0
