,name,Generation,p_nom_opt,load_corr,week_corr,cool_corr,week_cool,heat_corr,week_heat,country,carrier,total_gen,fraction,latitude,FullName,avgCDD,avgHDD,year_CF,solarfrac,solarcf
17,PLror,31069.067367161915,14.400368779543973,-0.1429364070824652,-0.1472514413663274,0.0785444387499897,0.2347010007691066,-0.1352842973112797,-0.1604828060613387,PL,ror,128900921.20158944,0.0002410306076755859,51.919438,Poland,0.5977064999136026,-10.042596943733107,0.738876325112661,0.5153840936425061,0.09726275009227686
18,SEsolar,13367924.291328397,43934.54979380017,-0.0499307429142924,-0.6709992824202963,0.2570860890796578,0.2772466106593469,-0.4272862513133968,-0.6531022926891925,SE,solar,32512593.014624905,0.41116143167403474,60.128161,Sweden,0.0722092992267635,-14.416891484588133,0.1042017338436365,0.41116143167403474,0.1042017338436365
19,SEwind,16185969.655608537,22192.087580454,0.182877588200262,0.4551247546297517,-0.1615803494759126,-0.3135269334280948,0.2659819910996568,0.4515862606526798,SE,wind,32512593.014624905,0.4978369350093891,60.128161,Sweden,0.0722092992267635,-14.416891484588133,0.24978002961284376,0.41116143167403474,0.1042017338436365
20,SEror,2958699.0676879706,1955.86012449082,-0.4058199029172887,-0.4628586307583292,0.1226519922308315,0.2306008993570834,-0.4503297340574811,-0.4633532689350806,SE,ror,32512593.014624905,0.09100163331657614,60.128161,Sweden,0.0722092992267635,-14.416891484588133,0.5180601070009434,0.41116143167403474,0.1042017338436365
21,NLsolar,42166510.367828205,138505.2178513213,0.0418750911539226,-0.6312538561782736,0.4262086237421287,0.4978214458979333,-0.3732955484969055,-0.623844972853653,NL,solar,101167673.0805956,0.41679826256590974,52.132633,Netherlands,0.3806630154581086,-8.630824672974235,0.1042602290832696,0.41679826256590974,0.1042602290832696
22,NLwind,59001162.71276739,58092.00944886089,0.0927474681634809,0.3352308440957169,-0.2356855724236333,-0.4187634453271124,0.1878188950757223,0.3516272195291668,NL,wind,101167673.0805956,0.5832017374340902,52.132633,Netherlands,0.3806630154581086,-8.630824672974235,0.34782542096682295,0.41679826256590974,0.1042602290832696
23,NLror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,ror,101167673.0805956,0.0,52.132633,Netherlands,0.3806630154581086,-8.630824672974235,0.0,0.41679826256590974,0.1042602290832696
24,BEsolar,29085188.700880397,102644.88772350564,0.0040995739858132,-0.7030804048931754,0.4125434959290384,0.562650464382138,-0.391039271154507,-0.6990835442951486,BE,solar,45199618.733131915,0.6434830539745365,50.503887,Belgium,0.4489923864102404,-8.891961856059437,0.09704020612089724,0.6434830539745365,0.09704020612089724
25,BEwind,16017740.575595569,18367.87151050946,0.09982504755598,0.2995012065868949,-0.2509967778467746,-0.3829253797163934,0.192460233031568,0.3122270404086165,BE,wind,45199618.733131915,0.3543777807102243,50.503887,Belgium,0.4489923864102404,-8.891961856059437,0.2986479729697268,0.6434830539745365,0.09704020612089724
26,BEror,96689.4566559464,59.01533974257917,0.6715976047049216,0.7823476928202145,-0.2522269313216555,-0.3876500759973293,0.7339945792047455,0.771504077641027,BE,ror,45199618.733131915,0.002139165315239081,50.503887,Belgium,0.4489923864102404,-8.891961856059437,0.5610884859145998,0.6434830539745365,0.09704020612089724
27,FIsolar,13007385.76962218,45010.40716042554,-0.1013858236768771,-0.6484512561133399,0.3288087163387955,0.3939551418729239,-0.3948025506091712,-0.6326651320706749,FI,solar,35412981.14220831,0.3673055854119786,61.92411,Finland,0.1500254134844702,-14.834499024849745,0.09896787095930626,0.3673055854119786,0.09896787095930626
28,FIwind,20354322.47692132,30461.751459752857,0.2012188092530197,0.4807757275692201,-0.1949814315665994,-0.396569519820692,0.2669556395702152,0.4810782270132976,FI,wind,35412981.14220831,0.5747700933503519,61.92411,Finland,0.1500254134844702,-14.834499024849745,0.2288331447952749,0.3673055854119786,0.09896787095930626
29,FIror,2051272.895664805,1289.6,-0.2476952795475753,-0.2753559008795183,0.2269669776871838,0.3908204927697736,-0.288087633195272,-0.2914513482304414,FI,ror,35412981.14220831,0.05792432123766947,61.92411,Finland,0.1500254134844702,-14.834499024849745,0.5447353580128927,0.3673055854119786,0.09896787095930626
30,DKsolar,31923074.973454133,99432.7196206208,-0.0315570263626657,-0.5902300945608532,0.3923111277204803,0.4069782685054186,-0.3636731421885452,-0.5609987567432265,DK,solar,113224043.6071224,0.28194607749767736,56.26392,Denmark,0.1835947498880044,-9.61627646116656,0.10994932014459913,0.28194607749767736,0.10994932014459913
31,DKwind,81300968.63366827,72169.86181950656,0.0767830033325007,0.2731676116672515,-0.1387807597547584,-0.340253973760488,0.0985923111907528,0.2629673587300171,DK,wind,113224043.6071224,0.7180539225023227,56.26392,Denmark,0.1835947498880044,-9.61627646116656,0.3857953552262187,0.28194607749767736,0.10994932014459913
32,DKror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DK,ror,113224043.6071224,0.0,56.26392,Denmark,0.1835947498880044,-9.61627646116656,0.0,0.28194607749767736,0.10994932014459913
33,PTsolar,60375867.47796482,136317.54950495562,0.4678223788197911,-0.5432844436260693,0.5048514696325298,0.6560419284215114,-0.386779860466478,-0.5775528245138191,PT,solar,61894246.048095286,0.9754681789168156,39.399872,Portugal,1.6857589003197684,-4.670131080336549,0.1516801543131967,0.9754681789168156,0.1516801543131967
34,PTwind,13.701380741737609,0.0285053147339813,0.0817465458064109,0.3823062117166005,-0.2528476897538833,-0.4319447490917409,0.2309956908836907,0.4406241951709417,PT,wind,61894246.048095286,2.2136760065048486e-07,39.399872,Portugal,1.6857589003197684,-4.670131080336549,0.1646097832094311,0.9754681789168156,0.1516801543131967
35,PTror,1518364.8687497256,1615.5,0.0955314461027651,0.1747667876232992,-0.3177743096382359,-0.466516705504116,0.2865873648974805,0.3168099245594509,PT,ror,61894246.048095286,0.02453159971558376,39.399872,Portugal,1.6857589003197684,-4.670131080336549,0.32187432296496815,0.9754681789168156,0.1516801543131967
36,ROsolar,44006724.34309529,135738.28861499886,-0.0732828632376551,-0.8697743113547501,0.4893949398563273,0.6607214729059344,-0.3851366691954927,-0.8650702563553809,RO,solar,46768035.60459874,0.9409572964567293,45.943161,Romania,1.0551800686130115,-8.615540090062847,0.11102833372723138,0.9409572964567293,0.11102833372723138
