,name,Generation,p_nom_opt,load_corr,week_corr,cool_corr,week_cool,heat_corr,week_heat,country,carrier,total_gen,fraction,latitude,FullName,avgCDD,avgHDD,year_CF,solarfrac,solarcf
17,PLror,31456.756516011646,14.400368779543973,-0.0969147414215385,-0.3233153215599739,0.145531703145287,0.2669379228522351,-0.1788631708158356,-0.1909557776509416,PL,ror,31278939.91860824,0.001005684866490556,51.919438,Poland,0.5977064999136026,-10.042596943733107,0.7480962456916388,0.387235605532441,0.10405044536909235
18,SEsolar,14123301.708066756,46144.672088080966,0.1385839988266935,-0.6345169720232039,0.2620311718350073,0.2883124958496728,-0.4300814521125261,-0.6590577146756332,SE,solar,17477685.86341809,0.8080761845953374,60.128161,Sweden,0.0722092992267635,-14.416891484588133,0.10481702310213516,0.8080761845953374,0.10481702310213516
19,SEwind,395054.5135991033,648.1364479906566,0.1117668493252914,0.3427078445287038,-0.1445696601737226,-0.2983006586136488,0.2267495485650666,0.4053082170333045,SE,wind,17477685.86341809,0.022603365038501896,60.128161,Sweden,0.0722092992267635,-14.416891484588133,0.2087409866594617,0.8080761845953374,0.10481702310213516
20,SEror,2959329.6417522333,1955.86012449082,-0.2222019496625132,-0.3442907552448648,0.1230745044068256,0.2308297519329115,-0.4509401005037685,-0.4637616636113568,SE,ror,17477685.86341809,0.1693204503661608,60.128161,Sweden,0.0722092992267635,-14.416891484588133,0.5181705187933326,0.8080761845953374,0.10481702310213516
21,NLsolar,9314415.314496664,29575.853297213685,0.3965888393880384,-0.5702490154484331,0.4336804583044328,0.4924406977787146,-0.3658585133507344,-0.6035174257597832,NL,solar,41998302.68204478,0.2217807558798986,52.132633,Netherlands,0.3806630154581086,-8.630824672974235,0.10785380311207397,0.2217807558798986,0.10785380311207397
22,NLwind,32683887.36754812,35582.1481501169,-0.0442497265167538,0.2945940619189411,-0.2144853391080436,-0.4166083578962429,0.1769709180431945,0.3472703203453472,NL,wind,41998302.68204478,0.7782192441201015,52.132633,Netherlands,0.3806630154581086,-8.630824672974235,0.3145710052398071,0.2217807558798986,0.10785380311207397
23,NLror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,ror,41998302.68204478,0.0,52.132633,Netherlands,0.3806630154581086,-8.630824672974235,0.0,0.2217807558798986,0.10785380311207397
24,BEsolar,4339075.188805977,14450.504186955555,0.3889971312432785,-0.0748703605476133,0.4475353850843357,0.5792771210981312,-0.3911285884927086,-0.684336574077868,BE,solar,10192227.75128986,0.4257239236296356,50.503887,Belgium,0.4489923864102404,-8.891961856059437,0.10283272019270252,0.4257239236296356,0.10283272019270252
25,BEwind,5756086.529513208,6167.019677520066,-0.052230697816561,0.136627977476334,-0.2286190140136746,-0.4039193008101437,0.2014384335398067,0.3750601543904983,BE,wind,10192227.75128986,0.5647525418360826,50.503887,Belgium,0.4489923864102404,-8.891961856059437,0.3196458926980372,0.4257239236296356,0.10283272019270252
26,BEror,97066.03297067372,59.01533974257917,-0.187891553171697,-0.5599636218552402,-0.2397225431262952,-0.3812086909313809,0.7261276012318136,0.769100066225962,BE,ror,10192227.75128986,0.009523534534281742,50.503887,Belgium,0.4489923864102404,-8.891961856059437,0.5632737565901141,0.4257239236296356,0.10283272019270252
27,FIsolar,3204707.2607067386,10751.39316418439,0.0871233269143103,-0.5655899777122478,0.3233961582322426,0.3830613299770256,-0.3825056345124999,-0.6095615668997199,FI,solar,16162081.713751066,0.19828554993507433,61.92411,Finland,0.1500254134844702,-14.834499024849745,0.10208002533099264,0.19828554993507433,0.10208002533099264
28,FIwind,10905587.125535045,17914.752151553737,0.1512700194861548,0.3112028488202653,-0.178643612917264,-0.4060962286162911,0.2600979701802468,0.5049394646416805,FI,wind,16162081.713751066,0.6747637661215586,61.92411,Finland,0.1500254134844702,-14.834499024849745,0.20847567858541027,0.19828554993507433,0.10208002533099264
29,FIror,2051787.327509284,1289.6,-0.03938490707077,-0.0811527812416237,0.2274561022868627,0.3910267572785387,-0.2885683493446511,-0.291751311521328,FI,ror,16162081.713751066,0.12695068394336706,61.92411,Finland,0.1500254134844702,-14.834499024849745,0.5448719703649438,0.19828554993507433,0.10208002533099264
30,DKsolar,956251.4548575222,2923.538698914558,0.15363166066562,-0.6883725590582996,0.3809390258894043,0.4044885583990295,-0.3622627651555629,-0.584063100229332,DK,solar,16038869.12495804,0.05962087771945853,56.26392,Denmark,0.1835947498880044,-9.61627646116656,0.11201609031985557,0.05962087771945853,0.11201609031985557
31,DKwind,15082617.670100518,13958.738236440564,0.169453431223982,0.5690725178977286,-0.1544689641986897,-0.3450380302263635,0.1379732243935994,0.3268111432407395,DK,wind,16038869.12495804,0.9403791222805414,56.26392,Denmark,0.1835947498880044,-9.61627646116656,0.37003917807718395,0.05962087771945853,0.11201609031985557
32,DKror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DK,ror,16038869.12495804,0.0,56.26392,Denmark,0.1835947498880044,-9.61627646116656,0.0,0.05962087771945853,0.11201609031985557
33,PTsolar,23.00912103100855,0.0737081546051771,0.3867570165354382,-0.1731670309772408,0.4280237229931339,0.5053886077717191,-0.3548459341838422,-0.4293929933824468,PT,solar,1518804.4251794962,1.5149495649045975e-05,39.399872,Portugal,1.6857589003197684,-4.670131080336549,0.10690589137297453,1.5149495649045975e-05,0.10690589137297453
34,PTwind,10.003460841313764,0.020545623153468,-0.0079157805123123,-0.1154293944218347,-0.2575924728357388,-0.4236666734501501,0.2403758746232956,0.444774798283338,PT,wind,1518804.4251794962,6.586404855998184e-06,39.399872,Portugal,1.6857589003197684,-4.670131080336549,0.1667431904247845,1.5149495649045975e-05,0.10690589137297453
35,PTror,1518771.412597624,1615.5,-0.0734204909947939,-0.2534929152783571,-0.3174559882916749,-0.4664329397414242,0.2864240423063887,0.3167708341870067,PT,ror,1518804.4251794962,0.999978264099495,39.399872,Portugal,1.6857589003197684,-4.670131080336549,0.32196050516563085,1.5149495649045975e-05,0.10690589137297453
