cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
links,DC,0.9028650165845366,0.892949938242621,0.9077643240814928,0.9243897978335119,0.9208847450677069,0.9239934309443737,0.9295797474395546,0.901649403796607,0.8727143582200185,0.8757983427914517,0.8741568870687582,0.8729476073013286,0.8868677751996432,0.9317627551013415,0.9085359350326827,0.8672198512294736,0.9078680420890504,0.9261713298183358,0.9256285101357277,0.9267379127922176,0.9268007889367095,0.9096372710710413,0.902368009061816,0.8877180231135244,0.8898467024757556,0.8824274591779646,0.8858609326618498,0.9307455935972713,0.9095273988666541,0.8559352671228564,0.908073274802938,0.9261344282140852,0.9257688098254118,0.927228787944808,0.9265220873164978,0.9094756958660126,0.9025573162113678,0.890419354070944,0.8900492448208915,0.8824524694744678,0.8893240532274865,0.929027253005799,0.9076247894656166,0.8675060219198,0.9057341421043489,0.9262077137205664,0.9251645924260802,0.9273593693555999,0.9273968852219537,0.9113266488692887,0.8952613019725479,0.8897483062505496,0.8892349442562517,0.8837213403456248,0.8901565995429829,0.9302211023010107,0.8996650335220023,0.8702040282219293,0.9058050858845985,0.9260238898590334,0.9246981106840406,0.9255540203274522,0.9264029124120631,0.9015527852251717,0.9027341604872499,0.8901818283852639,0.8884282184606545,0.8852822977912608,0.890759891715716,0.9297926744610167,0.8697285704044121,0.8507783569926144,0.9101179554631287,0.9266035197197975,0.9256953210713955,0.9267511408659131,0.9190154064774402,0.8708303869427637,0.8739230522975704,0.8859075769547691,0.8885829525875184,0.8809862253312645,0.8892432804393079,0.9301843374376355,0.8639308134314623,0.8742515090437035,0.913254549302094,0.9259776366704494,0.9250853097514246,0.9253333399585203,0.9122892596336403,0.8635775808910315,0.8746124447586571,0.8812219640979664,0.8870497362223012,0.8882639420730016,0.8942822912875279,0.930885325850188
links,Fischer-Tropsch,0.6313777791560687,0.6756439845252555,0.858718617514729,0.9137910445644639,0.8904398774609511,0.7546337244984932,0.49581228601014793,0.6723628925289677,0.8210617543691873,0.8053464965075225,0.7060970285141023,0.5913502641952322,0.8721015490454402,0.8833698656005317,0.5547533495251922,0.3621384083844821,0.8653051586307364,0.9173545481037522,0.8940099616264853,0.7730655788062771,0.5079224589465343,0.5080949264219684,0.5149304818244318,0.5293808852087187,0.5384874453798038,0.5321528740647824,0.6449631695342403,0.8838830466063462,0.38916907985555144,0.4157496908062109,0.8653098723907501,0.917412876361029,0.8941783841105664,0.7733561560534955,0.5081133617268337,0.5394792835905912,0.5499645231712922,0.5260909863521472,0.5058100242185666,0.5727310154048514,0.6157762342699739,0.8832414348948651,0.3712053258642544,0.4432006136340483,0.8652743591434956,0.9174060562824009,0.8942378304888212,0.7737040789574114,0.5083419846276418,0.4516401972192421,0.41073225164009025,0.47386070235067407,0.465515447865953,0.48399677906112093,0.6383402274689934,0.8831128569383818,0.47232364972641655,0.40214538106837733,0.8657465063654171,0.9176563790253232,0.8949271175510377,0.7743209802710579,0.5087472798487326,0.3661718190355466,0.3505328760006211,0.4596963520694276,0.5159653232571877,0.5261676197607987,0.5937749549786605,0.8831621110190039,0.3269531534515028,0.46589647617896707,0.8662768889715878,0.917681010306066,0.8948114049487238,0.7761129092619448,0.5099246089396758,0.334500552379219,0.442350121232721,0.4310607012324415,0.37784258261256076,0.5039979218047186,0.5976339616773996,0.8865789237303972,0.4272584220596338,0.3950037318953042,0.8661381570093806,0.9173278751858838,0.8945811184911762,0.7766322963202548,0.510265851858804,0.40495293007463246,0.40632663004047315,0.44556453209934915,0.4468521095514176,0.4403686671604326,0.650870477342836,0.8861795583871572
links,H2 Electrolysis,0.26499296076250284,0.3310918578181732,0.4173119777547641,0.3940537386047542,0.382013201640792,0.3669353077090163,0.3276752037399979,0.2531040434818543,0.20925257081886742,0.23987825756408646,0.30328850759320586,0.336619236314767,0.31149662047341437,0.36155811142062816,0.4034996525602234,0.31766458605222775,0.41402780096243685,0.39385935828015284,0.3810562757852631,0.3630188286926631,0.3254305001441554,0.3886986499276044,0.31482334805257284,0.32558677250292223,0.32069391084299537,0.333992939977171,0.32625450623496277,0.3610322727079456,0.3785771435313689,0.31761773354752326,0.41402509216180333,0.39384319518600025,0.3810143851285574,0.3629958653895274,0.3253718636005707,0.40989163852286425,0.3156372247917216,0.3367700203107194,0.3406269066078432,0.3396124572752452,0.3289891267467979,0.36070202047002486,0.4090673627534835,0.32001541557640867,0.4139893050820105,0.3938384227187193,0.3809781491029982,0.36297587857411867,0.32537364029223736,0.35657129641173024,0.30025571568775145,0.34142849836172423,0.3407971928069099,0.34038351085053087,0.3289826071235147,0.36083019993085147,0.3503606987542286,0.3245140334532119,0.41391510215636157,0.3938205160086743,0.3808302879964156,0.3628607480240589,0.32081830861118554,0.3270985546267911,0.29253193372147485,0.33645513463135324,0.33753955251992973,0.3414548291367668,0.330150989617904,0.36083612296464307,0.35542350193275724,0.32714696660947823,0.41358175555781257,0.39381330303545053,0.38069561686035214,0.36186634214486374,0.3157260392007828,0.3540258091821953,0.3138652797219396,0.3356463863241368,0.3386490522129552,0.34399663190420454,0.3361943697161897,0.36201535966451037,0.2878934245148478,0.3272420635345636,0.4137192833647665,0.3939279437543985,0.380855626120606,0.3621109210012857,0.3113845431761705,0.28774586059408536,0.32725672840377257,0.32758842500351176,0.3380858331108106,0.34604339578539245,0.3397694025176562,0.36166460571666675
links,H2 Fuel Cell,0.41609856792178035,0.46342866772191627,0.27446126055505066,0.24906812526142472,0.26907414044765887,0.2808856978930712,0.28670051733752105,0.44292314875343175,0.508611944288448,0.5430925873296001,0.5182715451770065,0.34564615087477796,0.3625650737284445,0.24480581068804197,0.3217934491494031,0.3294659014946972,0.284486160888683,0.27951756536986866,0.29443156332231285,0.2871096860864457,0.2778369952459247,0.3277965031532285,0.4318312732332724,0.43471976574694965,0.3920065842974315,0.354509757106224,0.30656843400556993,0.24307348876484006,0.409331072106013,0.44027456625445516,0.31554513343798984,0.28875703724359875,0.2890144701912404,0.2872274383977543,0.27762515288334594,0.3096566437369344,0.4106218611658591,0.3658589794803231,0.47867926426158874,0.3986826151414644,0.34672713728529236,0.24006863806358147,0.41807209580181504,0.3495578250315563,0.299636671670388,0.263712035140948,0.24247399285748625,0.2878647556017731,0.2780303221000724,0.39879799288803347,0.432557031089121,0.44503917593991776,0.4245936043102876,0.393849364772539,0.33307025188137174,0.23948462592707917,0.4349844897874244,0.33540068851390087,0.2672455719776623,0.28651112672637047,0.26712194616314333,0.28950872587390836,0.30139619872608975,0.39668585871855955,0.41498916553308796,0.4411144363449305,0.3131881190746081,0.4275702335829818,0.30953381545745057,0.2399202434204739,0.3685716006442264,0.35459361432875025,0.2975302113254151,0.31611719142146877,0.2777418335518813,0.30692930119639045,0.27784223924222673,0.4302406706411145,0.3675814524931651,0.4177135736046886,0.3313639032844946,0.41677128904990796,0.41987379111688883,0.24336101598318935,0.40812511149941855,0.4411069470848328,0.30471321064409607,0.2527095555204292,0.27915029020830534,0.313745347355989,0.2964422452768696,0.4005922987967848,0.42021554603005,0.40546638102619703,0.4023353606333294,0.3992763397955799,0.3237315161565828,0.24074024709097358
links,H2 pipeline,0.23026955930579487,0.6309754268089712,0.7331858746251146,0.8465807337666765,0.8517512873066992,0.8719985897580043,0.8750961504196126,0.2643992880306894,0.5941073463484033,0.7094079655714575,0.8308733547413947,0.843565697034531,0.8437024688141994,0.8177756450020052,0.25011676652556136,0.6744916226045611,0.7478788501117425,0.849175327426139,0.8565148750097679,0.8719626402974053,0.8734939351991698,0.22951135632387515,0.6985338765647948,0.8021511503811792,0.859998099128384,0.8771330800939173,0.8973924585563933,0.8281011075782104,0.25094394634640177,0.6681778119446287,0.7473164881848449,0.8489208024937528,0.8584208755068778,0.8705367596469263,0.873715060013918,0.2338460697292483,0.6946990460880501,0.8010955236226591,0.8639089138508612,0.8922410897138335,0.9011505836601682,0.8284235061985874,0.2997276328629084,0.6838011647942132,0.7457807365550283,0.8482987451102894,0.8552444357740396,0.8711848892722307,0.8734121460124075,0.24032748065444942,0.692227776210395,0.784534585991417,0.865128186150532,0.8817953971077521,0.9036411741361419,0.8279363538414574,0.26279764458156035,0.6919871422624199,0.749591076447872,0.8493587617641861,0.8568298848863882,0.8712623903849679,0.8781490808701182,0.2933467728382154,0.6985441043861337,0.7819990669908657,0.8419429079579964,0.8813375686162197,0.9069491555389084,0.8287197409883309,0.29356205232829463,0.6886075504066402,0.7589029983800843,0.8498003303870604,0.85739089178463,0.8707317993827648,0.8739820779547232,0.29725484778558053,0.7015768505989126,0.790413925035681,0.8523597965646861,0.8950833860562907,0.8856682750559143,0.8242662247759838,0.6368333737995368,0.7310415705232038,0.756098698439647,0.8505579261301335,0.8567265016099959,0.8704753849653696,0.8675799219694174,0.6641392964699689,0.7317066940057423,0.8358630089202292,0.8567504161042595,0.9104876608689756,0.8924438257216614,0.8231790747990948
links,OCGT,0.0011543895689333499,0.037255409800739894,0.006954034907800906,0.010188260281154691,0.016365949879863253,0.017414284823195403,0.022586469857573087,0.0011534317547866489,0.0028485680117110606,0.03161519130911691,0.037509159939428625,0.07490856308712195,0.06400107223129088,0.009365769129979445,0.0017747635435444113,0.0012746890848237638,0.008239409346220136,0.011227528872283244,0.01978686400530368,0.018073773406248907,0.02243108730911726,0.0017758065492181445,0.0011267674541661319,0.020175372662906504,0.03631024058613403,0.034535080929237155,0.10845168973259514,0.007970384832078537,0.001777058877421,0.0012891324285460308,0.008201037631455126,0.011190584627546645,0.019758138836374107,0.018015638563221196,0.022484214935420917,0.0017773540855690443,0.0027838261441320055,0.021140786928793284,0.039765060271629196,0.04117981213366732,0.083250714614754,0.007461630063444925,0.0018336395283876411,0.0014443836328539056,0.00812501006218322,0.011000233288979323,0.019827780031623794,0.017929672321912577,0.02254347224514244,0.0018342647662210995,0.0029096074809675907,0.020528333651279145,0.038640052363385705,0.04170396671713733,0.07724220633899202,0.007218492042542892,0.0018754281870440273,0.001843186246705539,0.008092886011735603,0.01058307005153363,0.019564064297398077,0.018003621697407084,0.02351259195355221,0.0018743471133000494,0.002775385804691807,0.020194558500820557,0.03714929469379079,0.0637242946229898,0.07594299018695955,0.00710643764498057,0.0015934705308182928,0.00765313998814886,0.007735525990747028,0.010155202262917613,0.01887212315780749,0.017108698506286622,0.02379958698203963,0.0015933483519781854,0.002742084658967621,0.03386346690678395,0.054565567751801415,0.08136568292405584,0.08826286181683053,0.008916742026390269,0.0030473252742195447,0.007465759963187534,0.00756868554308266,0.010068246663030569,0.02099037212837655,0.016802827762327326,0.02405179390424676,0.0030470248014472226,0.00746581726159478,0.027710848114544898,0.05053930376764369,0.08882969595398338,0.08200075929955432,0.008486526826629225
links,SMR,0.999989468020481,0.9904773569441854,5.338481940723799e-06,8.233937974539673e-06,3.784920760531471e-05,8.121919800841101e-05,0.0002706667688124063,0.999991429995795,0.9832980757860895,0.9831140919742613,0.9913065472721242,0.9714806282256528,0.7400082665702125,8.016461599703755e-06,0.9999972338292636,0.9747152061644485,4.169171247269927e-06,8.76742909297415e-07,1.0982730762985588e-05,0.00010787874888815449,0.000462905088243073,0.9999944815264316,0.9867356170869088,0.9851058785783534,0.9725317822120043,0.9585457041206594,0.8680870207518756,5.624128566101106e-06,0.9999977225286306,0.9745572937312433,2.1331452839889533e-06,1.0651979793939291e-06,1.1195115018737348e-05,0.000109147263790123,0.0004591471933477097,0.9999967943128311,0.9868560964205613,0.9809612961517239,0.9721181612877938,0.9646779026798,0.8936829334914057,5.1901026377347695e-06,0.9999969648397363,0.9756877087626641,2.759423609414396e-06,1.0703493541871304e-06,1.141413976847807e-05,0.00011115690208160229,0.0004670893847231001,0.9999940300633015,0.9886155435483164,0.9830946862683976,0.9707807628312056,0.9669024302030786,0.8973126198341139,4.917454782679599e-06,0.9999952492902752,0.9797158182949212,3.457576921315967e-06,2.052938843757263e-06,1.3587395832312742e-05,0.00011165696189884462,0.00029222477344241705,0.9999979177326839,0.9886064797310415,0.9831713715319312,0.970772019642158,0.9660014257229477,0.8993365511686016,3.966442085396172e-06,0.9999954413626665,0.9828574459931471,2.9424071357817662e-06,1.1330738924242705e-06,7.093977009669134e-06,0.00010281381700065895,0.00036899483528317144,0.9999963079081712,0.9874713526961424,0.9835985675038181,0.9753800268585862,0.9728320078378637,0.9032253928344453,5.776394878336417e-06,0.9986733801893564,0.9842732182666438,3.6107479193327792e-06,1.2503204074204626e-06,7.468015985302835e-06,9.893899076641077e-05,0.0003111585999401177,0.9986773758908446,0.9842697583045922,0.9815830443619509,0.9734575669917861,0.9726009197363108,0.9179297490349696,4.590930623371833e-06
links,SMR CC,0.6658388971512246,0.8989354819307527,0.438234454430519,0.43531096093901334,0.5084001275189606,0.26380590730482323,0.24784313069489677,0.699521174233664,0.8396595480670368,0.844583851505831,0.8596465697490294,0.8329756780637463,0.7200412704610298,0.2519161559159175,0.6399487381106147,0.7596519473050999,0.4755282230339268,0.4037192903163184,0.5280245197824096,0.2818179514672958,0.2622837947483109,0.636231313851138,0.6136466348919645,0.6718747256932167,0.6665445411686186,0.7475398626980304,0.6923964118314442,0.24882529370747783,0.6648879970613902,0.7759387709359922,0.6092447648503074,0.4660117457315841,0.5396030904583832,0.2638813123255072,0.2931556520169416,0.638844524628495,0.5754814697139607,0.5899305916928144,0.659861404255993,0.7543468694413275,0.7254060484421664,0.2267193794716781,0.6687028891303558,0.7406575840598472,0.5020140050356635,0.42519106421220554,0.45589678818522267,0.27561085612947284,0.2635687595865768,0.6611535369206701,0.6492023787716218,0.626261690478611,0.6760127183704832,0.7149377997711189,0.716453942924319,0.2381742408360745,0.6588466435784589,0.7269206943269308,0.4531640449539286,0.47136775548603116,0.508348695809865,0.2693210175667525,0.26258721519097733,0.6536627283876217,0.573153233866117,0.5771576091353278,0.6110073815115346,0.6890076038384372,0.7215236690524065,0.23159860190631076,0.6351323316425203,0.6845628380339313,0.5185455244078152,0.4974317972267472,0.48784018134454443,0.2803884371147914,0.2680144768630562,0.6550797851472451,0.5805684792458216,0.617675294172192,0.5873361314128772,0.6138816552000861,0.7437783170802662,0.25560741685618643,0.5945694200746179,0.6531452257762768,0.511432752162281,0.47644913857838656,0.49243548447537067,0.27735710350820947,0.27741124540088824,0.5909618477070013,0.6170172848469819,0.6533282897048392,0.6589389109283252,0.6169218194886064,0.7406402976746356,0.2386026955619931
links,Sabatier,0.30199196793913935,0.36551788515363326,0.29417140953088705,0.24305471671547318,0.2947300005723616,0.999999807556108,0.9944643463247006,0.3307217778712715,0.3563011674885151,0.33661061931278025,0.325279231410633,0.27293938746740193,0.26413407552823814,0.6213951835291036,0.21779755660331818,0.214387622415336,0.26584171773504967,0.2892659647507432,0.33303244699427814,0.9999997228408728,0.9940312910181172,0.22094546101996454,0.3427848497120666,0.3445084673858158,0.3800375984716176,0.30117814109870295,0.2639720730731463,0.6346308260367088,0.2733618078895317,0.283405836041887,0.2889225276227889,0.32970902583581624,0.31353856550031506,0.9999998273779512,0.9940113633431544,0.20451508200660562,0.3462962565724491,0.3177659098182876,0.5069684262441693,0.2739201236429863,0.2687849551768048,0.5701127892446228,0.30457643760023306,0.20941762752824186,0.2744379408978225,0.2759024306225797,0.2779124507341013,0.9999996423460594,0.9940052675683291,0.2505564604204696,0.32201039956495087,0.35315548425798915,0.31376003079910464,0.27898652992790085,0.26889729698813064,0.6033108394985487,0.30393745288221413,0.23552423095688912,0.2425703459480951,0.3176698835231346,0.2891201487203545,0.9999998117672163,0.9940339831436761,0.26006147817481384,0.3186964062506476,0.39427089866274584,0.26453397829525255,0.36860940465818237,0.22777106274187756,0.5880900910259914,0.2227675651502333,0.21338745923064614,0.28347784395496967,0.39890089827456165,0.30528615632111356,0.9999995667998142,0.9941469338774718,0.2631484461755313,0.25245055335518835,0.3318631842376059,0.2842763822031553,0.3755386917961484,0.35074732358760013,0.6336687407363942,0.24983658168528788,0.2932991492846335,0.2640171127251031,0.28775232118289934,0.33474441376943165,0.9999997625417444,0.9950320536518347,0.2441716749540179,0.27478544561203844,0.2960286632070845,0.28102383032061895,0.3593979659861359,0.24207081604039837,0.6143059726308351
links,V2G,,0.00901908188478198,0.009022386190345802,0.006173625455573534,0.004449439693846182,0.003225242559757645,0.002371557690247031,,0.0018112764537439737,0.0018999303253429125,0.002756818714111566,0.0030181622083108916,0.0033963352984146614,0.0038125547121996306,,0.00995683531386132,0.009308177983649746,0.006118641760039952,0.004542227377881686,0.003510061933552196,0.002344393146658561,,0.008480496098661732,0.004861685081532124,0.0034880881757082625,0.0030694709823324397,0.0030690354741049488,0.003800156566027934,,0.00997356068290073,0.00930401081332787,0.0061191241047569575,0.004540737004559941,0.0035104362329956952,0.002344955231779088,,0.008236732967890755,0.004890789345510204,0.003453689450561032,0.0030522437117124494,0.0031257726354249828,0.003829740245967215,,0.009961416705616663,0.009300214175297977,0.006117805765499309,0.004539271387235399,0.0035094385948985832,0.002344867442518609,,0.008176634569691222,0.004849538193598475,0.0034082046699147085,0.0030528066187913206,0.0031389406108471283,0.003831426924934138,,0.010781431487734968,0.009323183998168167,0.006108798765006654,0.0045491691936963684,0.003520791225214741,0.002385328512912854,,0.007980184214424924,0.004880717582930629,0.0034735204518897044,0.0030939046999269534,0.0031473714708549166,0.0038274374900180027,,0.010822732088444842,0.009313743739703275,0.006083989566469135,0.0045543835184663085,0.003578628048147935,0.002257474448711782,,0.010941414859547294,0.0050631214500342575,0.003550554854697668,0.00297371859406448,0.003073585303868273,0.003766741764655651,,0.010188366380734601,0.00930291914070788,0.006098368675646258,0.004556795046173112,0.0035866352245940685,0.002456345181858542,,0.010188486929697316,0.005083238326543844,0.003489049609916012,0.0028758480375852976,0.002922404076371476,0.0037426454242629323
links,battery charger,0.45950739896333215,0.3926754569079425,0.2405499027612263,0.23656384454250015,0.24339758827010888,0.24030665235311402,0.24164315450820714,0.4528849206420289,0.46391910058119823,0.2074306534266171,0.19817894531573127,0.29705047433553633,0.28041492338646,0.23597687188108163,0.40421479470903277,0.3876505679728979,0.2414633113225523,0.23846878770516455,0.24342723150421058,0.24131171636909687,0.2446472973966963,0.41065927337334,0.404430133448717,0.13361323951144094,0.2391863806702713,0.286998276253926,0.2840444067642112,0.2367873824563061,0.41774061768510967,0.4276211111292806,0.2414673628452417,0.2385084203732431,0.24344136698677468,0.24122758175287215,0.2446733986960775,0.40846645729357595,0.46100008248077506,0.17573978594286915,0.28739602360885963,0.29607794750503924,0.2932806762337581,0.23740500790939262,0.44345949855412203,0.4048145122439767,0.2415580011797405,0.23859637877262013,0.24346041058018505,0.2413840827450045,0.24478854273778325,0.41970138925853245,0.42221834263616015,0.18224329572801748,0.284005111632205,0.29301890560337057,0.2994277910372886,0.23735802815046628,0.41343503550319993,0.3934321279828529,0.24154305799209808,0.23883064978704827,0.24351980151727554,0.24130706447373537,0.24512367464145277,0.4082170106241816,0.4211413117899564,0.18078541920596972,0.28175429709433747,0.29293696250388457,0.3011141865101968,0.23749779976710322,0.23370704981832263,0.39004249585842404,0.24169454063841694,0.23920474035714925,0.24396725936881572,0.24141409044385279,0.2542649471319627,0.24849384621074785,0.42406366422727215,0.1826624633836677,0.2810367490665444,0.29482694575885476,0.30097158140443964,0.23727515532572035,0.11794391539913739,0.11860667980051079,0.24170031394294003,0.2391880004573356,0.2439977872438568,0.2409070507746129,0.2591940507013049,0.11774786490685991,0.11865762238906667,0.16723812180523256,0.2745491719244116,0.296346140791359,0.30216188325143106,0.23738486036050585
links,battery discharger,0.43653164192029015,0.37696851836666284,0.23092795514950207,0.22710133845588412,0.23366173381216088,0.2306944347086565,0.23197747704700944,0.430240292975205,0.4453624318405143,0.19913346914767863,0.19025182745946012,0.2851685152522509,0.26919838298714394,0.22653784458256648,0.38400371267579514,0.37214462342464677,0.23180482755252657,0.22893008427608286,0.23369019132286842,0.23165929636663793,0.23486145482563892,0.39012596196081883,0.3882530096961102,0.12826873686956738,0.22961897366726522,0.275518403067215,0.27268268776153987,0.22731593489818358,0.39685323305861364,0.4105163539504775,0.23180871701511632,0.22896813164543217,0.23370376138898158,0.23157852711809815,0.23488651207830896,0.3880427885402056,0.4425601721575705,0.16871022993711804,0.27590024060814977,0.2842348892989041,0.2815495083144847,0.22790885545766532,0.421286148174806,0.3886220134091294,0.23189572983450898,0.22905257172656773,0.23372204324249418,0.23172876810209955,0.23499705038160504,0.3987159644004821,0.4053296941774723,0.17495360064206275,0.2726449644268933,0.28129820845653547,0.28745073976523133,0.22786375487963326,0.39276293380512867,0.3776949221974225,0.23188138437135972,0.22927747194768325,0.23377905855407466,0.23165483054615185,0.2353187770766499,0.3878058144081336,0.40429574424977954,0.17355403888696416,0.27048418201673896,0.2812195430645103,0.2890696797592274,0.22799793565977608,0.22202149941652616,0.37444087524709935,0.23202680774236917,0.22963659897038186,0.2342086181817673,0.23175757549904438,0.24409440051056755,0.2360689434694102,0.40710120370987846,0.17535600167601179,0.26979533576538833,0.28303392737033056,0.28893277882894886,0.22778419695116092,0.11204661973572948,0.11267926257854174,0.23202893026614915,0.22962052866318056,0.23423792494796777,0.23127081731434718,0.24882634093034622,0.11186037193404945,0.11272799327372046,0.1605331475807247,0.26356726040094497,0.2844923549078275,0.29007546884204505,0.22788951380667455
links,biogas to gas,0.42805670849407385,0.3290208537850276,0.9999999526390819,0.9999999658395616,0.9999999843221216,0.999999984851355,0.6947105679261779,0.1766086295979948,0.19972940141866788,0.20395483834860814,0.3031682911595928,0.24714274525143967,0.46891184464475244,0.9999999542679355,0.3388915944753005,0.4239346506865606,0.9999998588624966,0.9999999633349138,0.9999999877097544,0.9999999918584622,0.9558905873028322,0.29199605857100724,0.5440701934013209,0.3598982498819162,0.9369077903790554,0.35453677290137525,0.3393169390811587,0.9999999471375904,0.310303624899843,0.3861060869640565,0.9999999817322173,0.9999999649922917,0.9999999838677229,0.9999999953120331,0.9473695616678486,0.31261112822729153,0.36409231586298046,0.3142519157637991,0.9355290492984918,0.3907020091656986,0.3230194320082859,0.9999999622991362,0.4502999030422196,0.5016967810372808,0.9999999702193524,0.9999999583002838,0.9999999795341369,0.9999999894304313,0.9534894628700267,0.3024960750233781,0.4425845507077595,0.32125478967526394,0.29186769425603243,0.3821353897842831,0.34625034318471215,0.9999999509111606,0.26749342942578735,0.3862017351778476,0.9999999866455717,0.9999999088045328,0.9999999869921532,0.9999999948300589,0.9999999742528136,0.40759977654897805,0.5328898089859769,0.3207943194072635,0.3351079554825128,0.5264853724732971,0.34065263155378755,0.9999999660010018,0.4141621939793027,0.26038493621721265,0.9999999402804894,0.9999999625066306,0.9999999873279763,0.9999999851833439,0.9999999654404947,0.4076487726687982,0.2986979256367867,0.1494662261688256,0.30964112979234465,0.3728509183445584,0.26447141161047943,0.9999999679564543,0.4386129878161941,0.28182372666841665,0.9999999443526635,0.999999966094723,0.9999999889345079,0.9999999955117347,0.9999999778466311,0.4431234617641523,0.5722365411283344,0.3793984149045984,0.32514733859470846,0.18863001732735155,0.3608781368640056,0.9999999759747086
links,co2 vent,0.7636396256663811,0.5523496358649521,0.8904934568935863,0.5942402264771014,0.9145299372342135,0.6151198550142807,0.5998448491206805,0.3529954790337881,0.07407113773774752,0.32905518870376516,0.5826931564397296,0.5275129919930911,0.04074973385688086,0.65639949884641,0.6860708099525715,0.6643219646329821,0.8377077526785255,0.5976075515450315,0.6681850256452175,0.47089608079105383,0.7983512013169726,0.7784247316325965,0.1164638885298432,0.028709532123295686,0.504722632903446,0.4711496921881927,0.7801713060233636,0.6064910729715062,0.6871673248390092,0.16104281603311651,0.4012467338339298,0.8491770331132352,0.5012296282006725,0.7185838397854248,0.8890604098119191,0.8371300432774753,0.04945902965588333,0.005830609977755109,0.013630561605717444,0.6328590474686477,0.6054422809163712,0.5524418436847992,0.03962680507863641,0.5649106385867997,0.4150481230707755,0.7735592292511753,0.6680469913732054,0.6030103733448597,0.538650349661631,0.05306332592471254,0.06041466275061348,0.027058249461865,0.1050171448645388,0.5059632301769156,0.6836968448213245,0.5426646779527569,0.010188427655729701,0.4842734772150323,0.7724922483289381,0.8728821976452423,0.7225893247728381,0.5286679872971762,0.7523100709557812,0.049095523396130825,0.36188198174410346,0.007356018267426915,0.12112933839055623,0.9395283176726915,0.7433850430454512,0.5848568843534192,0.12301451787975153,0.8649109327009765,0.4302837536459018,0.7639330966012801,0.5832978735381632,0.6418267600373939,0.7621831258297581,0.717326722053565,0.3982207507089053,0.033886881165471665,0.0732611641612986,0.473112552233752,0.6382757722814179,0.5617561052999663,0.32889644386845834,0.013188034072164248,0.4342531507949798,0.6818996628382602,0.7024689267045185,0.7608509936323489,0.7057279021255767,0.3148740111357153,0.4360972922676865,0.01747881375965383,0.010339915148508875,0.10129467152077681,0.0022396999423525297,0.5697526848360318
links,coal,0.6051029545061567,0.00144620114103081,0.0004979036035409106,0.0025420717401128685,0.008901709288160881,0.007177337553268247,0.008799601394625255,0.6051078344966788,0.9654322476132123,0.8162572674595453,0.04952370675257726,0.01598699622785623,0.010472025907276413,1.0867279059209542e-07,0.7831911719054913,0.019305735095557164,0.001866755456163725,0.0055813914461676,0.009210920283812027,0.0077192504491249425,0.009085720005162256,0.78319075590723,0.9427967920441608,0.8974210868046977,0.6426088213504095,0.1466202345368565,0.02322567898145876,8.281142501407263e-05,0.7824260891036782,0.016103958078294418,0.0018426245447719317,0.0054835239942662446,0.009079036848804282,0.007405489065720121,0.009087180500133851,0.782425638756586,0.9172188119897252,0.8639230901001833,0.7982491070084633,0.09686196801064763,0.013316383775791394,8.313705701677077e-08,0.7812447803558817,0.012925559099633843,0.0018072396374467041,0.0052872053772522135,0.008903855198981134,0.0070766947141955175,0.00904360148528771,0.7812482539154009,0.8200556175571385,0.7623215510945591,0.7547628905704975,0.07365610353166087,0.011584634044230754,1.4237993255930552e-07,0.5090968032748889,0.007360479630637099,0.0014039794777067356,0.004310108432347122,0.00878687788021439,0.006846948404284073,0.008916110719676547,0.5091038713783427,0.6396050309281838,0.6010657688120494,0.6076460313768223,0.03536708293555701,0.011341685630641841,9.639027753079091e-08,0.0017193411219149875,0.0011957814521034182,0.0009779638809603174,0.0030387757667050498,0.006680776605837111,0.005790415708009411,0.006742002123196112,0.0017193241873065723,0.009498102833400461,0.021643645653657926,0.015515930201349814,0.012442830411034946,0.011098499254878713,8.789234357712834e-08,7.469368660254721e-05,0.0005717490176019062,0.00010868547257070786,0.0002272029157131245,0.004325426326960849,0.005082343416738674,0.005342644771488539,7.465952529273766e-05,0.000571763263710288,0.0033789066964712905,0.0062608567003189725,0.009581155829677225,0.009985427673077661,5.238904173394396e-08
