cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
links,H2 Fuel Cell,0.21417983302423746,0.08824216216597525,0.057022426290804736,0.055871189119178356,0.026946495504941607,21705.078251848776,21705.044294713938,0.174713062483528,0.10679934077970003,0.3001335116986743,0.05222956496541098,0.034483691050641654,0.03818780226278728,705.2649875354958,0.04738774760024912,0.018311834256653826,0.16110399664101352,0.05965748852240364,0.020552846424325907,16297.761004127151,16602.76357771005,0.09610488574497254,0.03413271078636683,0.07460769423329708,0.04211390701648986,0.04773369112057749,0.024129500994157577,732.0118443533963,0.04564046030319644,0.250890049424562,0.02850608980483227,0.05064145444358711,0.025652707021781754,16147.273039405209,16453.474695016772,0.0540849734213177,0.038034413495886724,0.058344273400994545,0.07078569884709618,0.06650009830294189,0.025594331193025656,734.9040877531601,0.06289222308545304,0.029281398726288137,0.050170474030412325,0.05795625495439037,0.028551574747589143,15945.47655356649,16248.715189519093,0.11628909255349648,0.05205958288658122,0.044675131125225705,0.05013066415025433,0.07441148425205694,0.043817212418629736,726.8440745729139,0.09918399642446954,0.03237293226414397,0.019435897074524502,0.12599425308305803,0.016164131738068122,15893.387431071224,19468.07148151635,0.040652893158243004,0.03862320836237176,0.03101742586935254,0.022032154309394734,0.08881420062133462,0.02549461693427553,730.9328617631617,0.07014808224046074,0.6940839290238844,0.07575771435172579,0.061941331262763626,0.016414428055551898,14493.702118975812,18955.522038372143,0.06515623185264839,0.08825259244160884,0.1193280699111003,0.01853274156124575,0.04845693774350952,0.035432216880306504,809.8648316822627,0.060802424180183286,0.02448716350047518,0.06830802861876543,0.04296917863984484,0.01722622644925854,14293.879856959085,19761.423329347457,0.04718634256696694,0.02503158986719227,0.10381401568878672,0.045043271722291216,0.024012565767282317,0.020570239770855273,916.5350054297161
links,H2 pipeline,6.655766805053587,3299.577652038004,187983.58687730826,332247.9001397749,346553.3458771761,355162.2360588016,373524.23534428887,5.069000658465216,3313.4954632511517,6279.159864640433,8799.971386160143,23646.82845818791,52957.92945714956,252286.24345942802,1.5622324544209099,4713.1603649310955,178904.2785873759,320936.3844266111,338044.22876020335,345410.32275719085,359035.6474892489,3.1177510633612857,3283.043730152643,8045.200013064166,18449.079603823557,41257.33598199879,58050.35259133095,250633.57392037113,1.294778859145264,4695.342251124234,178692.81814973956,320607.00272973726,337737.41037574236,345114.34192612814,358673.75801065576,1.8161780365890787,3268.5969937970203,9262.829546075352,20430.91558056667,42073.54294716373,58798.13104357003,250608.9839899365,1.732193547149259,4631.666710856922,178600.69902167466,320407.2251573582,337609.8236270524,345109.5920759205,358528.6081622913,3.045581970490676,3283.761221967554,10013.859629138176,20974.263220936606,39852.82099384483,57124.68962313949,249925.63677760315,3.559429935790935,4393.239998425806,177878.78965761114,319637.06981809787,337272.15316573816,344872.3025345989,364269.8388128339,1.1576461248029855,3214.2053184056645,9561.137726447283,20954.708827408336,41215.073093360814,57990.78440255262,250330.4189499061,2.2112544280848736,4222.724589041734,175272.04290095883,316641.4833271651,334640.59653183114,342819.8628363239,365001.41972178826,1.8204012757455432,3394.3786422742965,9561.00998093706,19269.512428615988,32503.077532332456,51301.904937471234,252720.55493359122,8.23343466242625,4024.0024520861202,174463.4408500625,315532.58778823446,333289.42962647474,340526.67659257585,367418.3676507579,7.663565195097944,4024.5895083555993,9525.340423306707,18822.3586202714,31660.6984285318,50322.13264751789,252812.90750913695
links,OCGT,99833.75745430977,77815.64414187217,42893.29312793456,33543.79271612369,26372.291975907134,80312.94978398041,105762.04872011369,99833.64219684762,77815.65573577696,53038.01298906691,58673.060748794516,46625.62561885709,54658.46267581887,54929.77331191342,100162.42133069095,78144.59141425767,42712.73269792325,33228.33274422619,25522.50865840366,92102.32717562153,113822.45757567638,100162.57826485873,78145.01284254403,60636.80535786458,68857.934843815,57222.232497891535,71938.4828324343,71568.62920951398,100163.99157063958,78146.96355464787,42718.362433146605,33212.62291089128,25655.992741706446,91952.7653354679,113707.03525131632,100164.0309064837,78147.08002528804,61312.07868853457,67321.34492075766,59521.53760512951,78885.6980284373,78903.99569006199,100166.38017389085,78148.5728237417,42740.58614335048,33180.78438316689,26088.371473341253,91502.06403388703,113341.70955606103,100166.46449112859,78150.03226886535,61994.77801419096,68259.03126934018,61363.18099113341,81021.84367264094,81042.60302539315,100229.51964007004,78211.55191260371,42757.68857586859,33162.87316002282,25840.261773502505,92343.45567026765,113769.54243894805,100229.37412435419,78211.68346143643,62924.49670591682,70439.00438589614,63517.38377844047,82081.52610402516,82040.35450987687,100217.28662931493,78203.02853520848,42735.003355435365,33099.64627029684,24726.071708666044,90949.13924583996,112523.70389086058,100217.6115989494,78200.12462180835,49152.332753177914,52053.317849884275,66098.84095259744,81014.28074236335,80999.01897630774,99862.87540990218,77845.06121542369,42388.48556337455,32758.24385997226,27712.15384241693,87495.72375887253,109137.3375302168,99862.67297356445,77844.91649782585,47745.52659984833,51159.211251726854,58334.59092137681,86044.71577013614,86084.50621906159
links,SMR,17912.184660709052,25091.121007416867,25077.27466317124,25077.265083247086,25077.243599117177,25077.229320353912,7166.961651924233,17912.106900206447,25421.451483714303,41628.835202477865,57445.46353668321,73449.19604765187,73443.00825292402,55532.39879098863,17911.65044104066,22595.3079317619,22581.86245860613,22581.780450718816,22581.75784364351,22581.748903303156,4670.580903783935,17911.703153541806,24135.962658455723,36575.61221027227,45838.04558508248,50923.608784950135,50919.93934174215,33008.998393608745,17911.613321866884,22621.27048900535,22606.542255016153,22606.550589483246,22606.537580571323,22606.523791106665,4695.301234812925,17911.651749848654,24162.088605874644,35153.6888632241,42914.85541566143,50828.01279622282,50827.63091431789,32916.35182775474,17911.612668441056,22631.72868859696,22618.10428656526,22618.106569876218,22618.090540601126,22618.07592073361,4707.065687670486,17911.710656113017,24162.498389567623,34380.62465050211,42528.25328551684,52399.51341009576,52398.94868683154,34487.873238389904,17911.694352575254,22644.188016254047,22630.506316856376,22630.56800227004,22630.501658802936,22630.49353900798,4719.744837467808,17911.610509367474,24197.893860769695,34713.14546578339,42604.26992549461,51023.43667315472,51022.01034527369,33110.64724745897,17911.51523476998,22850.524376812406,22829.973462155627,22829.95228290226,22829.930091475282,22829.92429949255,4919.062023988385,17911.528065785482,23870.915370369803,34781.87478791459,43832.76099489094,59719.93602313775,59717.38797803965,41806.178053948934,17866.096510692438,22995.73832560189,22981.75391339356,22981.737515876524,22981.718645258028,22981.710087974883,5116.096513757138,17866.33032644068,22995.29164466326,34473.464164383586,43917.30811913955,59927.248917539146,59927.10463528838,42060.82636564176
links,SMR CC,0.3332338541339289,0.5373610849111456,0.03671401866509094,0.03454321862613049,0.01582124367272747,0.002514527434601321,0.003162361454845124,0.277031369797597,0.39266799670760116,0.8217105950966012,0.1428669506537393,0.0886517010408414,0.04438154561706974,0.028603795230942083,0.07386787138382601,0.053920982120952685,0.10496098729444636,0.02648962723960492,0.01071359542098676,0.0021201690504803025,0.0016278876528418376,0.14672863278406104,0.04840826146572034,0.09303545408056411,0.04614902827176873,0.06791600215183533,0.03027300195780998,0.027101425049829306,0.06608484756318912,0.6076207884776756,0.02144898093151297,0.025816451588755267,0.013949755951612325,0.0013036356283587071,0.0025207308149801533,0.08581795152270155,0.04904205543914182,0.060955477048474746,0.05419053270268932,0.09431496412640367,0.0313346517125879,0.020009924949340212,0.0886806543239824,0.07277517818136195,0.029664774649587392,0.02554025226693335,0.014136451231123875,0.0025848468488102764,0.00016179461087074056,0.17174242703904297,0.08324683241825576,0.04382115972715943,0.05316636364983518,0.09677349057998766,0.04961479443663551,0.022259980809658898,0.13355124195859305,0.07836945388485132,0.011751514490615985,0.06904379602333191,0.008856365581554894,0.0013113333708970314,0.0013609792263183744,0.057894095548605876,0.05082815144228139,0.025714316993550385,0.024571821782786222,0.09005430797821673,0.0336166352854439,0.018754708356858493,0.1010343706901292,1.3791978725040483,0.04809806378741959,0.031178091828518596,0.008323312431237427,0.002725812705229454,0.00479379631295702,0.08773074726439031,0.12891015412898743,0.11959172211764962,0.01916051748087165,0.0394073384051648,0.042488689251555696,0.015976418165148942,0.08157553282454051,0.034431080803637104,0.04183705075109763,0.02300888408421449,0.008939577694546723,0.001416648466194115,0.004557183334493969,0.06447885154000041,0.032346241037815304,0.11392022390712986,0.05305058441918543,0.02074575015404141,0.029048175184164318,0.013450976032109334
links,Sabatier,0.19532299447674772,0.06589039057941051,0.04079007976632383,0.033337156129568744,0.01377303213115797,17792.80648819881,48422.8749660256,0.15370350900040633,0.07052865074226733,0.15440151354709045,0.025535212705689547,0.018931763421804217,0.019190690362506518,0.12942564393501066,0.042436403028732556,0.01444822390563961,0.09444186643533163,0.0297666065285241,0.010032408458675745,9116.5216133214,42339.41478593866,0.08554303674109912,0.02580546685758529,0.04570898893763463,0.026307765997680203,0.026221544409781958,0.013568828945444377,0.13153762020847348,0.03798514377777547,0.1697304254580649,0.014693324721179249,0.026959408335825046,0.012123735191906152,9114.683618279956,42301.08042686607,0.04853354526321852,0.031010830125311372,0.04061675986474739,0.04414252789542678,0.03455317972738429,0.013023539733274433,0.07548424968283776,0.05206063623211462,0.02179040558283131,0.02621094730308438,0.027858213574321465,0.014045778496186566,9051.097753087532,42269.12680432234,0.09604050424581212,0.03844839093943328,0.026780896605098213,0.02677750983435667,0.04000509813323816,0.021814892391531202,0.09748903369274133,0.08263526374103533,0.02570990826165637,0.011293612849370992,0.06763555984458638,0.008460993564282362,9054.808018612983,35865.50338531214,0.03376223325512034,0.02972217540663679,0.020062863008103282,0.014147541232750934,0.04947091809364917,0.013025256071795815,0.07341787514961193,0.05782451269492093,0.5343964493092618,0.041939550931991636,0.034583026255770345,0.007752024695458291,7453.646500637882,30251.63853787734,0.05014828827038675,0.06877740035223136,0.07603513198814042,0.012128576071827924,0.027772191205864834,0.017602712599875732,0.07374929323773295,0.04518535818179349,0.01626590518275253,0.03644405205500105,0.022558914807369868,0.008884385018977576,7206.534158931537,24382.795955178965,0.03525679584653273,0.017018708036332954,0.062095509397420805,0.025398005401691726,0.01408648619403678,0.01070616669455801,0.05903298201364839
links,V2G,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995,,281650.7037227763,704126.759306941,1267428.1667524935,1689904.222336658,2027885.0668039904,2394030.9816435995
links,battery charger,1.3665064756647651,0.7514413566356571,66077.38845552284,89470.29738303406,107461.26093871795,109097.1380236494,111956.52828670811,1.1608196356126723,0.6201795423994025,7.440488032746922,184.01223979325732,17081.33055986524,45356.899331340814,135235.64987001178,0.3559148786500709,0.17665323175770503,68847.03229519454,91618.44311511274,108781.32343705079,110114.0886324185,112850.99222286348,0.7165497721552574,0.2255981958360583,14003.713295872914,14070.107538219952,41251.73761329988,52189.849699029764,131886.13019205426,0.29291102705796973,1.522682666011526,68851.69042762162,91620.1514234326,108780.76304539762,110154.84018577376,112851.7508163237,0.4153902891349255,0.3318673998328251,16249.087502835504,17843.702614311707,35554.93702038814,43203.14898233264,132205.37520050214,0.39243575424352084,0.2791040368959844,68851.0576721482,91645.69412339377,108769.92095039741,110087.31030353703,112839.86512874531,0.7578101752972631,0.3345542523948491,16663.70366453823,18559.963452388456,34241.247507642285,38705.9333364064,132308.6380275582,0.7140412790347109,0.31341043750918707,68912.87575457158,91902.30844703125,108835.36768549838,110225.06749896395,114283.94331715134,0.26889075839662435,0.2928820244884711,16619.608216555163,18550.812654307745,34110.91067292207,37941.255127160046,132006.18130990924,1.2232220430117176,5.959699912479876,69150.69263975853,92178.41764426629,108953.55661792759,110505.74212787826,118979.54508120325,0.9254482569481978,0.7284033042083318,16406.845886955503,18178.656497942757,29265.744347910975,34512.91730487228,133281.36647173733,145.72033414905587,145.54046015816178,69019.24181263921,91401.52234000989,108658.31992329986,110480.5153701804,122761.16829618198,145.68951675098313,145.60545170710324,15753.74906951604,16706.944441167143,27437.33874865231,31709.265284142497,135662.7688192209
links,battery discharger,1.4020066869859362,0.7669365425411588,67439.94510645363,91315.23029593308,109677.17865628965,111346.78853929737,114265.14119950286,1.1909763477131161,0.6329680284461283,7.593915501540037,187.80668607879323,17433.558169114025,46292.18667083843,138024.29267930437,0.36516112345712876,0.18029593074242492,70266.70071647012,93507.67212267936,111024.46166043825,112384.70929909748,115178.04953568237,0.7351648821358185,0.23025017027632103,14292.478532136198,14360.241864857535,42102.37397713391,53266.03670460969,134605.70383228164,0.3005205068109294,1.554081325103926,70271.45490247113,93509.4156573742,111023.88971316232,112426.30117470752,115178.82377180933,0.4261816342969589,0.33871071103864997,16584.153745101536,18211.650807220798,36288.10182975654,44094.0246564924,134931.53187041197,0.4026307679179718,0.28485933489826903,70270.80909918822,93535.48506361913,111012.82404745213,112357.37878449907,115166.69299399602,0.7774971814282068,0.3414529681636271,17007.31954870016,18942.681387134115,34947.32322610246,39504.07364023367,135036.92404088008,0.7325912213505279,0.3198731547272973,70333.90190873567,93797.39093345069,111079.62033474153,112497.9766185654,116640.54896851118,0.27587622016748525,0.29892143312329417,16962.31482528522,18933.34189393276,34814.298765173655,38723.627292987556,134728.23047849681,1.2549998953621841,6.082592613645981,70576.6227253005,94079.19367324043,111200.2463961147,112784.43893206165,121432.9769474495,0.9494903008561769,0.7434234312125501,16745.165204752317,18553.51164726408,29869.222111450723,35224.59502271114,136029.71074768348,149.50597494052482,149.32052123368973,70443.24022745928,93286.27830692296,110898.92173809634,112758.69198300505,125292.5795738929,149.4743569431404,149.3870948945141,16079.380295324945,17051.451976908604,28003.113656977897,32363.12996189257,138460.2190856269
links,biogas to gas,0.02085275539894352,0.005257103807456295,40195.334200241196,40195.33369147469,40195.33255484656,16494.646999473367,0.0010325569132726678,0.007443076663274498,0.006000564776005898,0.017096342451907064,0.008672873512453338,0.002650713917753626,0.0017206940643100367,40195.33415665651,0.003270903344927189,0.0015776185581308226,40195.33799115778,40195.33379219974,40195.33229479878,20329.504529655005,0.003105566615576013,0.006204339296830301,0.002352320857302346,0.007326301513465215,0.024304421184668454,0.0031160943655562283,0.0015187649473074288,40195.33444314634,0.0024500193926284917,0.01440345562702698,40195.333052701484,40195.33372554502,40195.33209882978,20354.253939475962,0.0042848549116921,0.0037045048260511567,0.002081078922650622,0.005233086331842773,0.0359055617528585,0.0026845788301754587,0.0012236318778505802,40195.33383385,0.012632021647814958,0.002352174219276513,40195.333515411534,40195.33399452332,40195.33280591499,20413.733484248973,0.0003010558566498255,0.005859749111733436,0.0030471942837850046,0.0030428559374842813,0.00468943483910371,0.002661896320224814,0.002047303912176304,40195.334291515035,0.0063053073483253065,0.002380232119152038,40195.33285526554,40195.33598380433,40195.33267426837,20225.909967464402,5385.995564923145,0.0023915280362376687,0.0036803914941882397,0.001666089882330972,0.0012839093472541382,0.015960439776002686,0.0011923617715028409,40195.33368506834,0.0041440631638926355,0.03853056591342082,40195.334717638005,40195.33382545659,40195.33260609922,21094.167849356032,12396.11208682216,0.004014935214688241,0.0063210863445427095,0.007705274796512162,0.0010558496828380283,0.002020864538408222,0.0011984876611135192,40195.33360643826,0.003888846181007072,0.0012981203063204896,40195.334555051326,40195.33368102796,40195.33226718599,21381.55137413335,18254.188884775955,0.0030408606246237753,0.0018621917370892057,0.010528896113949936,0.00282247667822318,0.0007282372854837486,0.0010192478915667322,40195.333284191605
links,co2 vent,0.01991800272930099,0.0010954973595632756,0.00019801534016923776,0.00020135109761187535,4.3669172840534946e-05,2.853676895354378e-05,0.00010834967721057079,0.03664386179541962,0.01798765612813757,0.008639762540905519,0.0011768344072838437,0.00038292915567731653,0.016545755997154146,0.00018697270267867586,0.030174232253620377,0.00018414388415495048,0.00023343567288882698,0.00014433054432687255,4.46825398459061e-05,2.2525905291279426e-05,5.17480527893013e-05,0.05160025260709084,0.23926777631787907,1.724726437711349,0.0014041262755888281,0.0006404105932322827,0.0006044214764676847,0.0002714175128144915,0.03309061832157538,0.02341753754781249,7.028297891046373e-05,0.0001124287922380704,4.133521120040194e-05,9.384250162902268e-06,7.975996324161598e-05,0.03543601591902083,0.6604288117845925,8.063264713676736,2.9134810945343173,0.0012134248933159968,0.000246317793508511,0.00016316814515067544,0.9241452523148161,0.000320975453990583,9.233156101757596e-05,0.0001223237630569312,6.499009929730406e-05,3.298621263051369e-05,4.058067445267556e-06,0.9534521610564528,0.6075875189280673,1.0855747894012509,0.23397578091075602,0.0012141373689098659,0.0004972911768991617,0.0003001754478283836,5.701589721092385,0.0008700898718516426,2.0645646936362584e-05,0.00019861536905952968,3.441705249640392e-05,1.1920529732208471e-05,7.409737579708047e-05,0.456354892155665,0.07906358567254304,2.833924675832548,0.1076923101082339,0.0017561477977522024,0.00026614677621216267,0.00014174257542753335,0.28064343669931624,0.03359744741842877,0.0001584623436485663,0.00010236495742982634,3.65013152047755e-05,2.587336852292319e-05,0.0001839461795949771,0.047928378294228635,0.10909981793233262,1.4883038670107607,0.143097294220971,0.013189469238024666,0.0003374891971316357,0.00015033295763364497,0.0826977594609267,1.0789662603258185,0.00014396351374936715,0.00011565515738330419,4.342358691262005e-05,1.2423638752533203e-05,0.00016166597535934452,0.06860589502753438,0.03428380099870146,1.9934654135038135,1.671276718692398,0.07907196135756482,0.05259360823538688,9.845908074188978e-05
links,coal,362507.33130342426,199554.27074852216,106880.8087326914,79999.28640554014,66423.51545108153,57822.295557269295,37324.391401876914,362507.2837687151,199554.3688674309,106881.2884991694,79999.33709300007,66423.54717401206,57822.31692284975,37324.4159560577,362507.2020141115,199554.18818539404,106880.850792421,79999.28364789959,66423.5123618535,57822.29460849007,37324.38893980614,362507.32645699335,205143.0220181303,159155.91992254957,132270.21815179233,118694.43518024462,110093.19141714851,89595.29830046429,362507.14052489516,199554.52020040818,106880.78732104288,79999.28160268371,66423.51365593525,57822.293551830306,37324.38992238109,362507.22653440735,199601.44841394495,119652.84676605856,92770.92815709549,79195.06386469546,70593.78291842293,50095.883633141035,362507.2194631583,199554.22298905306,106880.79615714742,79999.2827137202,66423.51735616913,57822.29531208719,37324.38713774378,362507.2988492475,199554.41012307885,106880.9792221724,79999.39841578004,66423.56896795504,57822.32185774114,37324.411782762894,362507.24727996974,199554.208169385,106880.78564364574,79999.31144701158,66423.51070111233,57822.29372871864,37324.38871742707,362507.1242751633,199554.22746005526,106880.870084249,79999.31798702425,66423.58101592587,57822.308563609426,37324.40767773972,362507.1151728718,199554.80206592628,106880.80883834529,79999.28254212071,66423.51089738,57822.29536370791,37324.39270955898,362507.09838625806,199554.27454195096,106880.89556684566,79999.2861983883,66423.53667959585,57822.30828968014,37324.40403320654,362507.0736576342,199554.18017337951,106880.80275454331,79999.27989379366,66423.51099786628,57822.29353424154,37324.39178561451,362507.0647126268,199554.18032115517,106880.82979341052,79999.28399190589,66423.51734113683,57822.301827610114,37324.40094889021
links,coal CC,0.1525265583141216,0.08437016639688946,0.02271205430354804,0.017528612263051267,0.008167734822764845,0.0026051475963130757,0.0030198389175925154,0.12327525915230252,0.1403572050648036,0.3528739936805473,0.05448510224216149,0.039138147481969546,0.01802619362855042,0.019855755994606566,0.06726658979276826,0.01381539752649993,0.05187486227092299,0.014390428008850145,0.006675263195960851,0.0017962542033247296,0.0013528170151896838,0.11986971534913013,0.0443775764658055,0.08978569166945899,0.03716169755259135,0.0332955910811452,0.014157499354671135,0.021970140688740175,0.032747083618940534,0.25946244841452953,0.0066987669985182005,0.01593790076693478,0.0068449110138993925,0.0009762442692264788,0.002026089004794186,0.0782981308248929,0.061647198007871,0.09935729317795244,0.07558727431297707,0.06536461192965279,0.011124231893777616,0.015324206999912044,0.04574043394367333,0.040138453411390204,0.012886431223483388,0.013483744094702432,0.009893255372252344,0.0023088470473486586,0.00012977864921547203,0.07767897698094736,0.045776688558541785,0.028647793338918776,0.03613865703885527,0.04653891630233522,0.022613244516923564,0.018006891106947406,0.08968773778875327,0.02636078169363901,0.005593972900010579,0.037105745189929394,0.004911212277285911,0.0011917955293083754,0.0012328115702920253,0.028975272442513855,0.02466526195566395,0.037648730341346075,0.023554093339331807,0.05255877891964241,0.011514375083354915,0.014395136207223718,0.03979239573722752,0.3426513696551694,0.022223352680736292,0.01563807993380695,0.005061401371726996,0.002311407138645197,0.003951204099091459,0.03229475874263944,0.05413359571290758,0.06830887124102474,0.014776271687053637,0.0178757049248411,0.010899430158810473,0.012101036950161655,0.022269955171757807,0.008963677735554256,0.015545332457056705,0.012085602859253117,0.004754889562887027,0.0009633594403591131,0.003160160211718033,0.01741487505977048,0.008792866934786987,0.02735672688387304,0.012496090431529739,0.00854963334104818,0.0062600726091049715,0.009514405811788217
links,electricity distribution grid,507938.68477082066,518949.4670594943,649014.1086366525,706007.7210569644,749534.3336419783,772910.4530563153,773673.4898251055,507939.08181832003,516451.8300123618,520625.7203380819,561423.2365642148,621441.6455978132,630219.0540047893,713083.3591254661,524060.7874000495,543075.8186776575,663890.3130633357,718538.8863203259,760651.2664067233,789234.9489972395,789674.6384024612,524060.6657792237,539697.5955152896,559660.1543846221,584472.0979620192,638802.3101137485,639432.4396907096,717096.4030711994,524579.0712664797,543481.7609857466,664055.840373258,718789.4481532575,760718.3514504884,789054.4710537198,789493.6422316249,524579.2724434847,539551.6314064679,560856.8349803555,587676.4635122997,635602.6714893185,636102.1941993713,716741.1527920014,525693.5681898386,544514.054908429,664307.8360008828,718979.9837858707,760721.3416464508,788802.5763121736,789242.3837919228,525692.5642152566,540658.7400388817,562373.9231874977,589276.2510882103,635186.3504171016,635639.861354493,716927.3778413751,523800.9015494305,543031.4214223856,664740.2558238979,719105.275540703,761486.9153656907,789507.4102833874,789812.6637728374,523801.4131033646,540369.779914698,562013.2449689195,589297.3632188283,635650.8514445224,636167.0489458292,717281.6657018063,526927.732502063,544331.6427260677,665894.3344163072,719189.7314639102,761782.5630648198,793038.3676504522,793148.3001389232,526929.049827411,543959.3346499861,565961.100553463,590347.7190343501,631555.2642910898,631804.0035425661,714753.7914195817,532460.106173034,547885.8515866378,666555.9677316126,719449.1218877042,761333.442771772,792144.4274875639,792144.48197508,532460.4382603351,547885.0589994349,568953.0163450767,591725.6445648842,632997.6074989021,633062.5874995245,715068.074523521
links,gas for industry,43409.81207908062,43409.8060384866,5025.832449717571,0.001900289924401089,0.0005564779607154266,25827.773381292434,43436.07242133214,43409.81289777291,43409.80308821005,43410.931673993044,43416.66230592943,43423.50686730479,43430.36395185492,29770.178881537322,43409.81517222286,43409.81649262603,0.013798044019495137,0.0017616810420953452,0.0006120533783394121,26418.790914911177,43436.07273945682,43409.813096968865,43409.81667413909,43410.95777638466,43416.665469217565,43423.51318348622,43430.36257400518,32145.25038043641,43409.81607732681,43409.80164276909,0.0025971148934331723,0.001571899858271394,0.0005303730629497835,26232.481094098497,43436.07259713544,43409.81476411575,43409.816449580954,43410.95767144695,43416.66507113619,43423.51077251529,43430.36380560548,29709.841695627532,43409.816129643514,43409.81464060902,0.0030073939487920143,0.001959347314063185,0.0007370274375658038,26087.072861807883,43436.07303191361,43409.81596367601,43409.81659749595,43410.95834451922,43416.66613511798,43423.5119118099,43430.36149252201,28210.148509418974,43409.81352554999,43409.81512086359,0.0011628316788119264,0.004032508529395251,0.0002600508340860328,26038.18476653226,43436.07264085715,43409.81665051239,43409.8163206273,43410.95794483999,43416.665798817055,43423.51292318841,43430.36325510794,28905.487754505448,43409.81590587438,43409.78950615126,0.006124148683738895,0.002605500059229322,0.0003739988953364435,25926.856008334267,43436.072035185636,43409.81613012797,43409.814332593334,43410.95659277732,43416.665999611134,43423.51541042883,43430.36330955427,37255.7761035217,43409.81506158299,43409.816700642696,0.004549464851152152,0.002110337793615975,0.0006234494569058351,25613.30750107895,43436.07203394461,43409.815679397194,43409.81680884327,43410.957862909854,43416.66609669702,43423.51557224165,43430.36297909456,39911.488344537924
links,gas for industry CC,0.013482960813837703,0.015951343293131456,42650.14210683441,48240.74336043633,48248.36308892026,48240.78506175849,48240.743845157725,0.010507548248099293,0.02191029544547123,0.039054361303960936,0.005832283439699967,0.010985507504416115,0.00250930933797653,15184.328915559377,0.004005786877528577,0.0015409327023584917,48234.38742191483,48240.74255556145,48248.36471871595,48248.40156282867,48248.36494056817,0.007911616606977924,0.0017060557977126526,0.0036878641197292286,0.0023429526341195344,0.005359912217305257,0.003679429004430035,12545.360591071876,0.0027525917773118906,0.02429306421737257,48234.396435593866,48240.7427260904,48248.36097826019,48248.37919755888,48248.3613010913,0.004750044629278548,0.002021786210662538,0.0032311018146545436,0.0029620588697213367,0.007369137095134844,0.0024365983742363215,15251.369676276883,0.003703777073661957,0.003763604319125429,48234.39636232369,48240.742946837876,48248.36991389993,48248.42592842193,48248.36993375729,0.0071930067365830914,0.0021431134488821843,0.00237715508276963,0.0017033308657263698,0.006616786667073321,0.005474318593586311,16917.6957234952,0.007269285964105931,0.0034668063116655313,48234.39795699092,48240.74737434999,48248.3586361814,48248.38622540484,48248.35885592407,0.002342241686529646,0.0022955234831485262,0.001690889910726974,0.0016483064381162978,0.005315174627591742,0.0031275338306103453,16145.096149702194,0.004700680945609983,0.051850549342471984,48234.393576581046,48240.74282060969,48248.36210254535,48248.40102321106,48248.362819955946,0.003571914754400973,0.006482980944444444,0.0067533811033637006,0.0012237543207324953,0.0019158820961733564,0.0030255458245055486,6866.997760083056,0.004575602098525276,0.0012852607905542613,48234.39605036346,48240.74458064553,48248.363866886306,48248.38652938973,48248.36452946905,0.003393573472126459,0.0014839429745643912,0.004332495213230896,0.0016646659935510464,0.0011914137016932596,0.003928353608128607,3916.2063290789097
